canonical_smiles,murcko_scaffold,novel_scaffold,pred_log10_ic50_uM,pred_ic50_uM,max_sim_to_seriesCE,has_spiro_motif,drug_like,mw,logp,hbd,hba,rot_bonds,tpsa
N#Cc1cccc(S(=O)(=O)c2ccc3oc4c(c3c2)CNCC4)c1,O=S(=O)(c1ccccc1)c1ccc2oc3c(c2c1)CNCC3,1,1.6046,40.2321,0.1467,0,1,338.39,2.78,1,5,2,83.1
N#CCCc1ccc2c(c1)Cc1c-2[nH]c2cccnc12,c1ccc2c(c1)Cc1c-2[nH]c2cccnc12,1,1.6046,40.2321,0.1717,0,1,259.31,3.59,1,2,2,52.47
Cc1ccc2nc(C)c3c(=Nc4ccccc4)nn[nH]c3c2c1,c1ccc(N=c2nn[nH]c3c2cnc2ccccc23)cc1,1,1.6046,40.2321,0.1233,0,1,301.35,3.36,1,4,1,66.82
CCCS(=O)(=O)NCc1ccc(Cl)c(C23CNCC2(COC)CN(C)C3)c1F,c1ccc(C23CNCC2CNC3)cc1,1,1.6054,40.3094,0.1444,0,1,433.98,1.73,2,5,8,70.67
COC(=O)C=C1SC(=NC(=O)c2cccc(O)c2C)NC1=O,C=C1SC(=NC(=O)c2ccccc2)NC1=O,1,1.6056,40.3252,0.1375,0,1,320.33,1.12,2,6,2,105.06
COC(=O)c1cc(=O)c2c(O)cccc2o1,O=c1ccoc2ccccc12,1,1.6056,40.3252,0.1471,0,1,220.18,1.29,1,5,1,76.74
O=C(Nc1ccccc1F)c1cc(Br)c(Br)cc1O,O=C(Nc1ccccc1)c1ccccc1,1,1.6056,40.3252,0.1304,0,1,389.02,4.31,2,2,2,49.33
O=C1C(Cl)=C(Cl)C(=O)c2c(O)ccc(O)c21,O=C1C=CC(=O)c2ccccc21,1,1.6056,40.3252,0.0862,0,1,259.04,2.17,2,4,0,74.6
CC(=O)N1CCC(=NNC(=O)c2cc(Cl)ccc2O)CC1,O=C(NN=C1CCNCC1)c1ccccc1,1,1.6056,40.3252,0.1646,0,1,309.75,1.77,2,4,2,82.0
O=S(=O)(Nc1cccc(O)c1)c1ccc(Br)cc1,O=S(=O)(Nc1ccccc1)c1ccccc1,1,1.6056,40.3252,0.1343,0,1,328.19,2.96,2,3,3,66.4
CC(=NNC(=O)N=c1[nH][nH]c(=S)s1)c1ccc(O)c(Cl)c1,O=C(N=c1[nH][nH]c(=S)s1)NN=Cc1ccccc1,1,1.6056,40.3252,0.1111,0,1,343.82,2.53,4,5,2,105.63
Nc1ccc2c(c1)C(=O)CC(c1ccccc1O)O2,O=C1CC(c2ccccc2)Oc2ccccc21,1,1.6056,40.3252,0.125,0,1,255.27,2.68,2,4,1,72.55
O=C(NN1CCNC1=O)c1cccc(O)c1,O=C(NN1CCNC1=O)c1ccccc1,1,1.6056,40.3252,0.1594,0,1,221.22,0.06,3,3,2,81.67
CN1Cc2c(-c3noc(C4CC4)n3)ncn2-c2ccc(F)cc2C1=O,O=C1NCc2c(-c3noc(C4CC4)n3)ncn2-c2ccccc21,1,1.6058,40.3481,0.1413,0,1,339.33,2.52,0,5,2,77.05
CC(=O)N=c1[nH]c(-c2cc3nc(N4CCC(O)CC4)cnc3cc2F)c[nH]c1=N,N=c1[nH]cc(-c2ccc3ncc(N4CCCCC4)nc3c2)[nH]c1=N,1,1.6059,40.354,0.1702,0,1,397.41,0.98,4,6,2,134.11
CN1CCN(C2=Nc3cscc3Cc3ccccc32)CC1,c1ccc2c(c1)Cc1cscc1N=C2N1CCNCC1,1,1.6073,40.4813,0.1471,0,1,297.43,2.98,0,4,0,18.84
CC(C)N=c1[nH]c(-c2ccc(N3CCN(C(C)(C)C)CC3)nc2)cc2ncn(C)c(=O)c12,N=c1[nH]c(-c2ccc(N3CCNCC3)nc2)cc2nc[nH]c(=O)c12,1,1.6085,40.5954,0.1848,0,1,435.58,2.55,1,6,3,82.41
O=C(C1C2CCC1N(C(=O)c1ccc(C#Cc3cccc(Cl)c3)cc1)C2)N1CCOCC1,O=C(C1C2CCC1N(C(=O)c1ccc(C#Cc3ccccc3)cc1)C2)N1CCOCC1,1,1.6086,40.604,0.25,0,1,448.95,3.45,0,3,2,49.85
Cn1c(=O)c2c(ncn2CC(=O)NN=Cc2c(O)ccc3ccccc23)n(C)c1=O,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)NN=Cc1cccc2ccccc12,1,1.6087,40.6179,0.1429,0,1,406.4,0.44,2,6,4,123.51
NS(=O)(=O)c1cccc(-c2nc3ccc(C4CC4[N+](=O)[O-])cc3s2)c1,c1ccc(-c2nc3ccc(C4CC4)cc3s2)cc1,1,1.6094,40.6826,0.1277,0,1,375.43,2.74,1,6,4,116.19
O=C1NC(=O)C(CN2Cc3ccc(F)cc3C2=O)(c2cc(F)c(Cl)c(Cl)c2)N1,O=C1NC(=O)C(CN2Cc3ccccc3C2=O)(c2ccccc2)N1,1,1.6094,40.6826,0.1333,0,1,426.21,2.96,2,3,3,78.51
OC1COC(n2cnc3c(=NC(=S)NCc4ccc5ccccc5n4)[nH]cnc32)C1O,S=C(N=c1[nH]cnc2c1ncn2C1CCCO1)NCc1ccc2ccccc2n1,1,1.6094,40.6859,0.115,0,1,437.49,0.53,4,7,3,133.47
Fc1cccc2cc(-c3nc4ccccn4c3Cl)oc12,c1ccc2oc(-c3cn4ccccc4n3)cc2c1,1,1.6096,40.7046,0.1111,0,1,286.69,4.54,0,2,1,30.44
c1csc(C2SCc3nc4ccccc4n32)c1,c1csc(C2SCc3nc4ccccc4n32)c1,1,1.6096,40.7046,0.1159,0,1,258.37,3.89,0,3,1,17.82
O=C(c1ccc(F)cc1)N1CCn2c(nnc2-c2cccnc2)C1,O=C(c1ccccc1)N1CCn2c(nnc2-c2cccnc2)C1,1,1.6098,40.7222,0.2632,0,1,323.33,2.14,0,4,2,63.91
CN(CC(=O)OCC(=O)c1ccc([N+](=O)[O-])cc1)S(=O)(=O)c1ccc(Cl)cc1,O=C(CNS(=O)(=O)c1ccccc1)OCC(=O)c1ccccc1,1,1.61,40.7414,0.1882,0,1,426.83,2.29,0,7,8,123.89
CN(C)C(=O)CN(C(=O)c1ccc(NS(=O)(=O)c2ccc(F)cc2)cc1)C1CC1,O=C(NC1CC1)c1ccc(NS(=O)(=O)c2ccccc2)cc1,1,1.61,40.7414,0.1667,0,1,419.48,2.32,1,4,7,86.79
ON=C(O)c1ccc(N2CCC(c3ccccc3Br)C2)cn1,c1ccc(C2CCN(c3cccnc3)C2)cc1,1,1.6102,40.7536,0.1806,0,1,362.23,3.53,2,4,3,68.95
COc1ccccc1N1CCN(C(=O)c2ccc(C[S+]([O-])c3ccc(Cl)cc3)o2)CC1,O=C(c1ccc(C[SH+]c2ccccc2)o1)N1CCN(c2ccccc2)CC1,1,1.6104,40.7719,0.1939,0,1,458.97,4.21,0,5,6,68.98
COc1ccc(-n2ncc(N3CCN(S(C)(=O)=O)CC3)c(OCC(F)F)c2=O)cn1,O=c1cc(N2CCNCC2)cnn1-c1cccnc1,1,1.6104,40.7719,0.1778,0,1,445.45,0.36,0,8,7,106.86
COc1ccc2nccc(C(O)CN3CCN(C(=O)c4c(F)cc(Cl)cc4Cl)CC3)c2c1,O=C(c1ccccc1)N1CCN(CCc2ccnc3ccccc23)CC1,1,1.6104,40.7719,0.1789,0,1,478.35,4.18,1,5,5,65.9
COc1cc(N)c(Cl)cc1C(=O)N1CCCC(N2CCN(c3ccc(F)cc3)CC2)C1,O=C(c1ccccc1)N1CCCC(N2CCN(c3ccccc3)CC2)C1,1,1.6104,40.7719,0.2273,0,1,446.95,3.5,1,5,4,62.04
CN(Cc1nc(Br)c[nH]1)C(=O)C(NC(=O)OC(C)(C)C)C1CCCCC1,O=C(CC1CCCCC1)NCc1ncc[nH]1,1,1.6114,40.8736,0.225,0,1,429.36,3.6,2,4,5,87.32
CC1Cc2cc(C(=O)N(CCC(=O)O)CC(=O)O)ccc2N1S(=O)(=O)c1cccc(Cl)c1,O=S(=O)(c1ccccc1)N1CCc2ccccc21,1,1.6118,40.9031,0.165,0,1,480.93,2.48,2,5,8,132.29
Cc1ccc(S(=O)(=O)N2CCN(CCCc3c[nH]c4ccc(N)cc34)CC2)cc1,O=S(=O)(c1ccccc1)N1CCN(CCCc2c[nH]c3ccccc23)CC1,1,1.6119,40.9152,0.2323,0,1,412.56,3.0,2,4,6,82.43
COc1cccc(N2C(=O)CC3CN(C(=O)c4snnc4C)CC32)c1,O=C(c1cnns1)N1CC2CC(=O)N(c3ccccc3)C2C1,1,1.612,40.9219,0.1856,0,1,358.42,1.73,0,6,3,75.63
NC(=O)c1ccccc1OCC1(CNC(=O)c2ccccc2)COC(=O)N1,O=C1NC(CNC(=O)c2ccccc2)(COc2ccccc2)CO1,1,1.6124,40.9653,0.1461,0,1,369.38,1.07,3,5,7,119.75
CC(C)(O)C#CC#Cc1cncc(-c2nc3ccc(C(N)=O)cc3n2C2CCC2)c1,c1cncc(-c2nc3ccccc3n2C2CCC2)c1,1,1.6125,40.977,0.2333,0,1,398.47,3.05,2,4,3,94.03
S=C(NCC1CCCO1)N(c1ccccc1)C1CC1,S=C(NCC1CCCO1)N(c1ccccc1)C1CC1,1,1.613,41.021,0.1099,0,1,276.41,2.71,1,2,4,24.5
O=C(O)CC(c1cccc(-c2ccccc2OCCCCO)c1)c1nccs1,c1ccc(-c2cccc(Cc3nccs3)c2)cc1,1,1.6153,41.2413,0.1633,0,1,397.5,4.57,2,5,10,79.65
C#CCn1ncc(C2CN(C(=O)N=c3ccc(C(C)C)c[nH]3)C2)n1,O=C(N=c1cccc[nH]1)N1CC(c2cn[nH]n2)C1,1,1.616,41.3077,0.1667,0,1,324.39,1.48,1,3,3,79.17
COc1ccc(CNC(=O)CN(c2ccc(C)cc2)S(=O)(=O)c2ccc3c(c2)CCC(=O)N3)cc1,O=C(CN(c1ccccc1)S(=O)(=O)c1ccc2c(c1)CCC(=O)N2)NCc1ccccc1,1,1.6164,41.3446,0.1186,0,1,493.59,3.4,2,5,8,104.81
COc1ccccc1N1CCN(C(=O)C(=O)c2c[nH]c3cccc(C)c23)CC1,O=C(C(=O)N1CCN(c2ccccc2)CC1)c1c[nH]c2ccccc12,1,1.617,41.3979,0.2051,0,1,377.44,3.02,1,4,4,65.64
CCc1nc2ccccc2n1Cc1nc(-c2ccc(C(C)=O)cc2)no1,c1ccc(-c2noc(Cn3cnc4ccccc43)n2)cc1,1,1.617,41.3979,0.1562,0,1,346.39,3.9,0,5,5,73.81
CCNCCN=c1[nH]c2ccccc2n2c(N3CCN(c4ccccc4)CC3)nnc12,N=c1[nH]c2ccccc2n2c(N3CCN(c4ccccc4)CC3)nnc12,1,1.617,41.3979,0.2078,0,1,416.53,2.05,2,6,6,76.85
CN(C)c1cccc(C(=O)N2CCCC(Nc3s[nH]c(=O)c3-c3nc4c(F)cccc4[nH]3)C2)c1,O=C(c1ccccc1)N1CCCC(Nc2s[nH]c(=O)c2-c2nc3ccccc3[nH]2)C1,1,1.617,41.3979,0.16,0,1,480.57,3.9,3,6,5,97.12
CCc1ccc(CN=c2[nH]c(=N)[nH]c3c2ncn3Cc2ccccc2)cc1,N=c1[nH]c(=NCc2ccccc2)c2ncn(Cc3ccccc3)c2[nH]1,1,1.617,41.3979,0.1368,0,1,358.45,2.88,3,3,5,85.61
c1ccc(-n2nnnc2Sc2ncnc3c2[nH]c2ccccc23)cc1,c1ccc(-n2nnnc2Sc2ncnc3c2[nH]c2ccccc23)cc1,1,1.617,41.3979,0.1531,0,1,345.39,3.24,1,6,3,85.17
Brc1cc(CNCCc2c[nH]c3ccccc23)c2n[nH]cc2c1,c1cc(CNCCc2c[nH]c3ccccc23)c2n[nH]cc2c1,1,1.617,41.3979,0.2316,0,1,369.27,4.14,3,2,5,56.5
CC(C)Oc1cnc(N2CCN(S(=O)(=O)CC34CCC(CC3=O)C4(C)C)CC2)nc1,O=C1CC2CCC1(CS(=O)(=O)N1CCN(c3ncccn3)CC1)C2,1,1.6174,41.4418,0.1667,0,1,436.58,2.11,0,7,6,92.7
Cn1ncc(-c2csc(N3CCN(C(C)(C)C(=O)OC4CCCC4)CC3)n2)c1-c1ccncc1,O=C(CN1CCN(c2nc(-c3cn[nH]c3-c3ccncc3)cs2)CC1)OC1CCCC1,1,1.6183,41.5276,0.2088,0,1,480.64,3.99,0,8,6,76.38
O=C(CCNC(=O)c1cc2cc(Cl)ccc2[nH]1)NS(=O)(=O)c1c(F)cccc1F,O=C(CCNC(=O)c1cc2ccccc2[nH]1)NS(=O)(=O)c1ccccc1,1,1.6193,41.6202,0.1429,0,1,441.84,2.72,3,4,6,108.13
O=C1C(NS(=O)(=O)c2ccc3cc(Cl)ccc3c2)CCCN1c1cccnn1,O=C1C(NS(=O)(=O)c2ccc3ccccc3c2)CCCN1c1cccnn1,1,1.6193,41.6202,0.1529,0,1,416.89,2.76,1,5,4,92.26
O=C(CN1CCN(Cc2ccc(Cl)cc2)C1=O)Nc1ccccc1,O=C(CN1CCN(Cc2ccccc2)C1=O)Nc1ccccc1,1,1.6193,41.6202,0.1744,0,1,343.81,3.22,1,2,5,52.65
Cn1nc2c(c1C(C)(C)C)-c1nc(=Nc3cc(C(=O)NC4CC4)n[nH]3)[nH]cc1CC2,O=C(NC1CC1)c1cc(N=c2nc3c(c[nH]2)CCc2n[nH]cc2-3)[nH]n1,1,1.62,41.6841,0.1308,0,1,406.49,2.05,3,5,3,116.64
CCc1ccc(C=c2[nH]c(=O)c(=Cc3ncoc3C(C)(C)C)[nH]c2=O)s1,O=c1[nH]c(=Cc2cccs2)c(=O)[nH]c1=Cc1cocn1,1,1.62,41.6841,0.125,0,1,371.46,1.63,2,5,3,91.75
Cn1nc(-c2ccccc2)c2ncc(-c3ccc(O)cc3)cc21,c1ccc(-c2cnc3c(-c4ccccc4)n[nH]c3c2)cc1,1,1.6202,41.7052,0.1892,0,1,301.35,4.01,1,3,2,50.94
Oc1[nH]c(O)c2c3c4c(c(c12)CC=4)CC=3,C1=c2c3c(c4c[nH]cc4c2=CC3)C1,1,1.6202,41.7052,0.0847,0,1,199.21,0.25,3,2,0,56.25
O=C(Cc1ccccc1F)N1CCN(c2cc(N=c3cc[nH]cc3)ncn2)CC1,O=C(Cc1ccccc1)N1CCN(c2cc(N=c3cc[nH]cc3)ncn2)CC1,1,1.6202,41.7061,0.1827,0,1,392.44,2.07,1,5,4,77.48
C#Cc1cccc(NC(=O)CSc2nc(=N)c(C(=O)OCC)c[nH]2)c1,N=c1cc[nH]c(SCC(=O)Nc2ccccc2)n1,1,1.6214,41.817,0.1545,0,1,356.41,1.78,3,6,6,107.93
Cn1ncc2c(SC=Cc3ccc(C#N)cc3)ncnc21,C(=Cc1ccccc1)Sc1ncnc2[nH]ncc12,1,1.6216,41.8449,0.1176,0,1,293.36,3.0,0,5,3,67.39
CSc1cncc(-c2nc3c(C)c(C)ccc3[nH]2)c1,c1cncc(-c2nc3ccccc3[nH]2)c1,1,1.6216,41.8449,0.1711,0,1,269.37,3.96,1,3,2,41.57
Cc1noc(C)c1-c1c[nH]c(=N)c(-c2ccc(Cl)cc2)n1,N=c1[nH]cc(-c2cnoc2)nc1-c1ccccc1,1,1.6216,41.8449,0.0964,0,1,300.75,3.48,2,4,2,78.56
COc1cc(-c2nn[nH]n2)ccc1-c1cccc(F)c1,c1ccc(-c2ccc(-c3nn[nH]n3)cc2)cc1,1,1.6216,41.8449,0.1519,0,1,270.27,2.68,1,4,3,63.69
CN(C)CCOC(=O)c1ccc(NC(=O)CC23CC4CC(CC(C4)C2)C3)cc1,O=C(CC12CC3CC(CC(C3)C1)C2)Nc1ccccc1,1,1.6219,41.8688,0.1398,0,1,384.52,3.95,1,4,7,58.64
O=C(O)c1ccc(N=c2[nH]c(=O)c3ccc(Cl)nc3[nH]2)cc1,O=c1[nH]c(=Nc2ccccc2)[nH]c2ncccc12,1,1.6221,41.8855,0.1184,0,1,316.7,1.84,3,4,2,111.2
COc1cccc(N(C(=O)c2ccco2)S(=O)(=O)C2CCCO2)c1,O=C(c1ccco1)N(c1ccccc1)S(=O)(=O)C1CCCO1,1,1.6226,41.9395,0.1414,0,1,351.38,2.4,0,6,5,86.05
O=C1CC(=S)C2(C=C(C=CBr)OC2=O)C(c2ccc(Cl)cc2)C1,O=C1CC(=S)C2(C=COC2=O)C(c2ccccc2)C1,1,1.6232,41.9943,0.1098,0,1,411.7,4.49,0,4,2,43.37
CN(CCCC(=O)O)C(=O)C1CCCN1C(=O)CC(N)Cc1cc(F)c(F)cc1F,O=C(CCCc1ccccc1)N1CCCC1,1,1.6238,42.0522,0.1456,0,1,429.44,1.68,2,4,9,103.94
O=C(c1cnc(N2CCN(c3ccccc3)CC2)c([N+](=O)[O-])c1)c1cccc2ccccc12,O=C(c1ccc(N2CCN(c3ccccc3)CC2)nc1)c1cccc2ccccc12,1,1.6244,42.1118,0.2805,0,1,438.49,4.7,0,6,5,79.58
COCCN1C(=O)C(c2cn(-c3cc(C)ccc3C)c(O)c2O)NC12CCC2,O=C1NC2(CCC2)NC1c1ccn(-c2ccccc2)c1,1,1.6247,42.1429,0.1569,0,1,385.46,2.5,3,5,5,86.96
COC(=O)c1ccc2ccc(O)cc2c1,c1ccc2ccccc2c1,1,1.625,42.1656,0.1613,0,1,202.21,2.33,1,3,1,46.53
Cc1cnc2c(-n3cnc(-c4cnn(C)c4)c3)cccc2c1-c1cncc(N2CCC3(CNC3)C2)c1,c1cc(-n2cnc(-c3cn[nH]c3)c2)c2nccc(-c3cncc(N4CCC5(CNC5)C4)c3)c2c1,1,1.625,42.1688,0.3846,1,1,476.59,3.99,1,6,4,76.69
C#Cc1cncc(N2CCCC2CNCc2cn(-c3ccc4nc(C(F)F)sc4c3)nn2)c1,c1cncc(N2CCCC2CNCc2cn(-c3ccc4ncsc4c3)nn2)c1,1,1.625,42.1688,0.1809,0,1,465.53,3.95,1,7,7,71.76
CCSCCC(C(=O)c1nc2cccc(C)c2[nH]1)N(C)C,c1ccc2[nH]cnc2c1,1,1.6261,42.2811,0.1519,0,1,305.45,3.13,1,4,7,48.99
O=C(C=Cc1ccccc1)NN=c1cc[nH]c2cc(Cl)ccc12,O=C(C=Cc1ccccc1)NN=c1cc[nH]c2ccccc12,1,1.6264,42.3041,0.1373,0,1,323.78,3.47,2,2,3,57.25
CCOc1ccnc2sc(=NC(=O)c3c(-c4c(C)cccc4C)noc3C3CC3)[nH]c12,O=C(N=c1[nH]c2cccnc2s1)c1c(-c2ccccc2)noc1C1CC1,1,1.6266,42.3277,0.1368,0,1,434.52,4.91,1,6,5,93.37
CCOc1ncccc1C(=O)OCC(=O)Nc1cc(S(=O)(=O)N2CCOCC2)ccc1Cl,O=C(COC(=O)c1cccnc1)Nc1cccc(S(=O)(=O)N2CCOCC2)c1,1,1.6273,42.3889,0.1414,0,1,483.93,1.95,1,8,8,124.13
CNC(=O)C(Cc1ccccc1)NC(=O)C(CC(C)C)NC(=O)OC(C)(C)C,c1ccccc1,1,1.6275,42.409,0.2184,0,1,391.51,2.4,3,4,8,96.53
CN1CCN(c2nc3ccc(N=Cc4c(O)[nH]c5ccccc45)cc3s2)CC1,C(=Nc1ccc2nc(N3CCNCC3)sc2c1)c1c[nH]c2ccccc12,1,1.628,42.4587,0.1776,0,1,391.5,3.99,2,6,3,67.75
Cc1nc2ccc(N3CCN(C)CC3)nn2c1NC(=O)Nc1cccc2ccccc12,O=C(Nc1cccc2ccccc12)Nc1cnc2ccc(N3CCNCC3)nn12,1,1.628,42.4587,0.1975,0,1,415.5,3.59,2,5,3,77.8
CN1CCN(c2ccc3c(c2)OCN(C(=O)CCCc2c[nH]c4ccccc24)C3)CC1,O=C(CCCc1c[nH]c2ccccc12)N1COc2cc(N3CCNCC3)ccc2C1,1,1.628,42.4587,0.3723,0,1,418.54,3.62,1,4,5,51.81
CCNCCc1ccc(OC)c(O)c1,c1ccccc1,1,1.6287,42.53,0.1205,0,1,195.26,1.55,2,3,5,41.49
CC1(C)CC23CC1C(CO)(C2)C3,C1CC23CC1C(C2)C3,1,1.6289,42.5476,0.1039,0,1,166.26,2.2,1,1,1,20.23
COc1ccnc(N2CCC3(CC2)C(=O)N(C)c2ccc(Cl)cc23)n1,O=C1Nc2ccccc2C12CCN(c1ncccn1)CC2,1,1.6296,42.6158,0.2179,0,1,358.83,2.65,0,5,2,58.56
Nc1sc(-c2ccncc2)nc1-c1n[nH]c(=S)n1-c1ccc2c3c(cccc13)CC2,S=c1[nH]nc(-c2csc(-c3ccncc3)n2)n1-c1ccc2c3c(cccc13)CC2,1,1.6307,42.7274,0.1034,0,1,428.55,4.95,2,6,3,85.41
CCCCCSc1nc(=NN2C(=O)C=C(C)C2=O)c2c3c(sc2[nH]1)COC(C)(C)C3,O=C1C=CC(=O)N1N=c1nc[nH]c2sc3c(c12)CCOC3,1,1.6311,42.7667,0.1923,0,1,446.6,3.89,1,7,6,87.65
O=C(c1ccco1)N1CCN(Cc2nc3ccccc3c(=O)n2-c2ccccc2O)CC1,O=C(c1ccco1)N1CCN(Cc2nc3ccccc3c(=O)n2-c2ccccc2)CC1,1,1.6313,42.7905,0.1735,0,1,430.46,2.64,1,6,4,91.81
Cc1cccc(C#CC2=CC(=NOc3ccc([N+](=O)[O-])cn3)CCC2)c1,C(#Cc1ccccc1)C1=CC(=NOc2ccccn2)CCC1,1,1.6314,42.7997,0.236,0,1,347.37,4.2,0,5,3,77.62
Cc1cccc(-c2cncc(C3CCCN3C(=O)c3ccncc3)c2)c1,O=C(c1ccncc1)N1CCCC1c1cncc(-c2ccccc2)c1,1,1.6314,42.7997,0.2346,0,1,343.43,4.43,0,3,3,46.09
Cc1cc(C)cc(-c2nocc2CC(=O)NC2CC2c2ccccc2)c1,O=C(Cc1conc1-c1ccccc1)NC1CC1c1ccccc1,1,1.6314,42.7997,0.1579,0,1,346.43,4.17,1,3,5,55.13
CCOC(=O)N=C1Oc2c(oc(CO)cc2=O)C(c2ccccc2Cl)C1CCCO,N=C1CC(c2ccccc2)c2occc(=O)c2O1,1,1.6319,42.8463,0.1509,0,1,435.86,3.25,2,7,6,118.56
C=CCNS(=O)(=O)c1ccc(-c2ccc(F)c(F)c2)cc1,c1ccc(-c2ccccc2)cc1,1,1.632,42.8541,0.1486,0,1,309.34,3.1,1,2,5,46.17
CS(=O)(=O)c1ccc(Cl)c(C(=O)NCc2ccc(-c3ccc(Cl)cc3)o2)c1,O=C(NCc1ccc(-c2ccccc2)o1)c1ccccc1,1,1.6324,42.8904,0.1264,0,1,424.31,4.59,1,4,5,76.38
COc1ccc(C(=O)NCC(=O)Nc2cccc(Cl)c2)cc1Br,O=C(CNC(=O)c1ccccc1)Nc1ccccc1,1,1.6325,42.9061,0.1667,0,1,397.66,3.48,2,3,5,67.43
CCC(=O)NC1CCN(Cc2cc3cc(S(=O)(=O)c4cccc(F)c4)cnc3cc2F)CC1,O=S(=O)(c1ccccc1)c1cnc2ccc(CN3CCCCC3)cc2c1,1,1.6329,42.9467,0.1649,0,1,473.55,3.84,1,5,6,79.37
Cc1cc(C(F)(F)F)c(C2=Nc3ccc(NS(C)(=O)=O)cc3S(=O)(=O)N2)c(=O)n1C(C)C,O=c1[nH]cccc1C1=Nc2ccccc2S(=O)(=O)N1,1,1.6345,43.1048,0.101,0,1,492.5,2.5,2,6,4,126.7
COC(=O)C(C(=O)OC)(c1cccn1C)N1CCC(C(C(=O)N2CCSC2)c2ccccc2)CC1,O=C(C(c1ccccc1)C1CCN(Cc2ccc[nH]2)CC1)N1CCSC1,1,1.6351,43.1656,0.1739,0,1,499.63,2.6,0,7,7,81.08
COC(=O)c1ccc2c(c1)C(=O)c1cc(C(N)=O)ccc1S2(=O)=O,O=C1c2ccccc2S(=O)(=O)c2ccccc21,1,1.6363,43.2831,0.1184,0,1,345.33,0.95,1,6,2,120.6
Cc1ccccc1N=c1ncnc2[nH]c3c(n12)CCC3,c1ccc(N=c2ncnc3[nH]c4c(n23)CCC4)cc1,1,1.6364,43.2872,0.137,0,1,265.32,2.09,1,3,1,58.34
O=[N+]([O-])c1ccc(CS(=O)(=O)CCCc2nc3ccccc3[nH]2)cc1,O=S(=O)(CCCc1nc2ccccc2[nH]1)Cc1ccccc1,1,1.6364,43.2872,0.1765,0,1,359.41,3.02,1,5,7,105.96
CN=c1ccc2cc(C(=O)c3[nH]cc4ncncc34)c(F)cc2[nH]1,N=c1ccc2cc(C(=O)c3[nH]cc4ncncc34)ccc2[nH]1,1,1.6364,43.2872,0.1714,0,1,321.31,2.34,2,4,2,86.79
Cn1c(=O)oc2cc(-c3cn4[nH]c(-c5ccccc5)cc4n3)ccc21,O=c1[nH]c2ccc(-c3cn4[nH]c(-c5ccccc5)cc4n3)cc2o1,1,1.6364,43.2872,0.1373,0,1,330.35,3.44,1,3,2,68.23
Cc1ccccc1N=c1[nH]c(=N)n(-c2ncnc3cc(Cl)ccc23)[nH]1,N=c1[nH]c(=Nc2ccccc2)[nH]n1-c1ncnc2ccccc12,1,1.6364,43.2872,0.1375,0,1,351.8,2.75,3,4,2,98.5
Cc1ccc(S(=O)(=O)N=C2C=C([S+](C)[O-])c3cc(Br)ccc32)cc1,O=S(=O)(N=C1C=Cc2ccccc21)c1ccccc1,1,1.6366,43.3112,0.1026,0,1,424.34,3.67,0,3,3,69.56
Cc1ccc(C)c(NC(=O)c2cc(S(=O)(=O)N3CCOCC3)cn2C)c1,O=C(Nc1ccccc1)c1cc(S(=O)(=O)N2CCOCC2)c[nH]1,1,1.6376,43.4129,0.1429,0,1,377.47,1.92,1,4,4,80.64
O=C(NN1C(=O)CSC1c1ccccc1)c1ccc([N+](=O)[O-])cc1,O=C(NN1C(=O)CSC1c1ccccc1)c1ccccc1,1,1.638,43.4477,0.2375,0,1,343.36,2.51,1,5,4,92.55
Nc1c(-c2ccccc2)sc(=S)n1-c1ccc(F)cc1,S=c1sc(-c2ccccc2)cn1-c1ccccc1,1,1.6387,43.5198,0.1667,0,1,302.4,4.66,1,3,2,30.95
COc1ccc(CCC(=O)N2CCCC2=O)cc1Br,O=C1CCCN1C(=O)CCc1ccccc1,1,1.639,43.5496,0.1733,0,1,326.19,2.54,0,3,4,46.61
Cc1noc(C(=O)NC(CN2CCOCC2)c2ccccc2)c1Br,O=C(NC(CN1CCOCC1)c1ccccc1)c1ccno1,1,1.6392,43.5714,0.1899,0,1,394.27,2.55,1,5,5,67.6
NC(=O)CN1CCC2(CC1)OCCC2(O)c1ccc(Cl)c(Cl)c1,c1ccc(C2CCOC23CCNCC3)cc1,1,1.6392,43.5714,0.1489,0,1,359.25,1.92,2,4,3,75.79
CC(C)(C)C(C(O)=NO)N(CCc1ccccc1)Cc1ccc([N+](=O)[O-])cc1,c1ccc(CCNCc2ccccc2)cc1,1,1.6396,43.6116,0.1744,0,1,385.46,4.4,2,5,8,99.2
COc1cccc2ccc3c(ncc4c5c(sc43)CNC(C(=O)O)C5)c12,c1ccc2c(c1)ccc1c2ncc2c3c(sc21)CNCC3,1,1.6399,43.639,0.1628,0,1,364.43,3.71,2,5,2,71.45
Cc1[nH]c(=NC(=O)CCn2c(=O)c3cccn3c3cccnc32)ccc1Br,O=C(CCn1c(=O)c2cccn2c2cccnc21)N=c1cccc[nH]1,1,1.6399,43.639,0.1494,0,1,426.27,2.57,1,3,3,84.52
CCN(C(=O)COC(=O)CNS(=O)(=O)C=Cc1ccccc1)C1CCCCC1,O=C(COC(=O)CNS(=O)(=O)C=Cc1ccccc1)NC1CCCCC1,1,1.6401,43.6666,0.1414,0,1,408.52,2.3,1,5,9,92.78
