canonical_smiles,Input_SMILES,SMILES_state,Tanimoto,NLL,qsar_model_count,qsar_models_used,pred_logIC50_uM,pred_ic50_uM,pred_pIC50,pred_logIC50_uM_ensemble_mean,pred_logIC50_uM_ensemble_std,pred_ic50_uM_ensemble_mean,pred_ic50_uM_ensemble_std,pred_pIC50_ensemble_mean,pred_pIC50_ensemble_std,pred_ic50_uM_lower95,pred_ic50_uM_upper95,pred_pIC50_lower95,pred_pIC50_upper95,pred_pIC50_uncertainty,pred_cLogP,pred_logS_ESOL,pred_Solubility_ESOL_mol_per_L,pred_Solubility_ESOL_class,pred_MetStab_Clearance_Microsome_AZ,pred_MetStab_Clearance_Hepatocyte_AZ,pred_MetStab_Half_Life_Obach,PAINS_alert,BRENK_alert,NIH_alert,AMES,ClinTox,DILI,Carcinogens_Lagunin,hERG,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Veith,CYP2D6_Veith,CYP3A4_Veith,HIA_Hou,Bioavailability_Ma,PAMPA_NCATS,Pgp_Broccatelli,Caco2_Wang,PPBR_AZ,VDss_Lombardo,molecular_weight,logP,QED,Lipinski,sa_score,sa_accessibility,liability_alert_count,passes_qsar_uncertainty,passes_optimal
O=[N+]([O-])c1cc(CN2CC3(CCN(c4cncc(C#Cc5ccccn5)c4)C3)C2)cc([N+](=O)[O-])c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6583333333333333,8.03,5,KNN | KNN | DT | LGBM | ET,-0.10776255579545735,0.7802565878921075,6.107762555795457,0.1682527880551086,0.18628406875173273,1.6178463099969285,0.7275772195562755,5.831747211944891,0.18628406875173273,0.6355299373521903,3.414833732331387,5.466630437191495,6.196863986698288,0.18628406875173273,3.405100000000002,-5.57797908440674,2.642536018615744e-06,Moderately Soluble,28.533756,16.464306,71.78799,0,3,0,0.7126554,0.4039282,0.932768,0.25177702,0.90962327,0.09275787,0.55269915,0.6553168,0.32938504,0.90675896,0.9994466,0.7856483,0.8212091,0.88343793,-4.8113327,97.81917,9.302688,470.4890000000002,3.405100000000002,0.3162266505360035,4.0,3.5128654414009945,0.7207927287332228,3,1,1
CCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.8737864077669902,8.22,5,KNN | KNN | DT | LGBM | ET,-0.10776255579545732,0.7802565878921076,6.107762555795457,0.24864673812516358,0.35328837784984435,2.4778370220457733,2.0139038696282796,5.751353261874836,0.35328837784984435,0.3599163016402457,8.73156233323471,5.058908041289142,6.443798482460531,0.35328837784984435,3.4021000000000026,-5.372502931493327,4.241281210305655e-06,Moderately Soluble,45.876976,25.86706,41.361164,0,3,0,0.80722636,0.08600413,0.9657607,0.12359951,0.71221846,0.05008344,0.5588801,0.61209834,0.10797082,0.9209584,0.99980366,0.7385303,0.9309422,0.87586373,-4.6240087,98.51476,5.353519,449.46700000000016,3.4021000000000026,0.3893047948490464,4.0,3.4902919424044354,0.7233008952883961,3,0,1
Cn1cc(C#Cc2cncc(N3CCC4(CN(Cc5cc([N+](=O)[O-])cc([N+](=O)[O-])c5)C4)C3)c2)nn1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6779661016949152,12.38,5,KNN | KNN | DT | LGBM | ET,-0.07180928019262259,0.8475995545675238,6.071809280192623,0.2260081841030795,0.2680859044829621,2.0559698041763617,1.3778987015995778,5.77399181589692,0.2680859044829621,0.5018336871372224,5.6423049772263125,5.248543443110314,6.299440188683526,0.2680859044829621,2.1386000000000003,-4.6528731259438905,2.223959499529299e-05,Moderately Soluble,17.567675,1.4925892,45.858284,0,3,0,0.8223349,0.23491326,0.9416915,0.22472052,0.82310706,0.059987973,0.52555424,0.55026615,0.2530244,0.87248373,0.9994807,0.7663479,0.82435644,0.7655658,-5.271211,91.27217,7.1763916,474.4810000000002,2.1386000000000003,0.3093089677922822,4.0,3.762926224617777,0.6930081972646914,3,0,1
C=CCOc1cc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)cnc1C#CC,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5967741935483871,13.2,5,KNN | KNN | DT | LGBM | ET,-0.0718092801926226,0.8475995545675238,6.071809280192623,0.4474329169932755,0.3899922569589045,4.296817754462441,4.2987997411548005,5.552567083006725,0.3899922569589045,0.48200117101657053,16.286124131741403,4.788182259367272,6.316951906646177,0.3899922569589045,3.186700000000002,-5.382241073841096,4.1472376845406575e-06,Moderately Soluble,51.69065,21.725704,46.76995,0,4,0,0.85668504,0.05247932,0.9742304,0.15955731,0.5879148,0.04271554,0.49852285,0.49127355,0.07989806,0.7842492,0.99926186,0.72966677,0.92104226,0.82360613,-4.4663553,99.10738,4.5784397,477.47700000000026,3.186700000000002,0.25704828647596983,4.0,3.753637752265387,0.6940402497482903,4,0,1
O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#Cc4ccco4)c3)C2)C1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.680672268907563,13.44,5,KNN | KNN | DT | LGBM | ET,-0.0718092801926226,0.8475995545675238,6.071809280192623,0.4295068399626432,0.4137608002888265,4.321007849305205,4.386336263653401,5.570493160037357,0.4137608002888265,0.4154661747471378,17.397146014726488,4.7595219914712565,6.381464328603457,0.4137608002888265,3.2433000000000014,-5.468799902035115,3.3978178847249674e-06,Moderately Soluble,25.00182,7.2257357,75.44542,0,3,0,0.8355401,0.06232021,0.98602504,0.12740062,0.64363956,0.04738639,0.51844406,0.62536544,0.0812571,0.8945548,0.99973345,0.7192055,0.89668626,0.8740503,-4.547052,98.98271,6.438933,473.4450000000003,3.2433000000000014,0.32001340934215555,4.0,3.640301049792603,0.7066332166897108,3,0,1
Cc1cn(C)c(C#Cc2cncc(N3CCC4(CN(C(=O)c5cc([N+](=O)[O-])cc([N+](=O)[O-])c5)C4)C3)c2)n1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6721311475409836,13.32,5,KNN | KNN | DT | LGBM | ET,-0.021228494891377337,0.9522950022461045,6.0212284948913775,0.434704816450155,0.38959609733033596,4.233409622398594,4.342910883310572,5.5652951835498445,0.38959609733033596,0.4689175267472685,15.787492862427845,4.801686832782386,6.328903534317304,0.38959609733033596,2.6922200000000007,-5.23445952156498,5.82828094781389e-06,Moderately Soluble,38.605877,12.745544,51.64628,0,3,0,0.74309933,0.08739438,0.9840317,0.12403749,0.7137731,0.017811384,0.39947003,0.58973724,0.06902913,0.9409081,0.9996847,0.77298415,0.8862068,0.85166854,-4.795925,95.40785,5.3302736,501.50300000000027,2.6922200000000007,0.3018815448943564,3.0,3.7868437048594448,0.6903506994600617,3,0,1
O=[N+]([O-])c1cc(CN2CC3(CCN(c4cccc(C#CCCCO)c4)C3)C2)cc([N+](=O)[O-])c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6991150442477876,13.25,5,KNN | KNN | DT | LGBM | ET,0.018737586966826415,1.044089160329687,5.981262413033174,0.29076710811405426,0.24031683320254404,2.2976942677115852,1.3827928795840985,5.709232891885946,0.24031683320254404,0.6603073249543447,5.778140544502528,5.238211898808959,6.180253884962932,0.24031683320254404,3.3393000000000024,-5.325821789701939,4.722567894265806e-06,Moderately Soluble,20.263037,14.512587,55.981926,0,4,0,0.8795872,0.33771938,0.79631335,0.277994,0.87411326,0.11271857,0.50746334,0.37611216,0.35842228,0.71280396,0.9979528,0.7273687,0.8591646,0.78939044,-4.890481,95.58994,11.024922,450.4950000000003,3.3393000000000024,0.29786341702431324,4.0,3.3971505679303817,0.7336499368966243,4,0,1
O=[N+]([O-])c1cc(CN2CC3(CCN(c4cncc(C#CCBr)c4)C3)C2)cc([N+](=O)[O-])c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.7884615384615384,10.98,5,KNN | KNN | DT | LGBM | ET,0.02518003784514915,1.0596929324440827,5.974819962154851,-0.08403105246511608,0.6588924401226174,1.6313660707733468,1.4548248504410943,6.084031052465116,0.6588924401226174,0.042124985549009675,16.12122837100181,4.792601869824786,7.375460235105447,0.6588924401226174,3.3567000000000027,-5.59261207550388,2.5549824685568683e-06,Moderately Soluble,26.852234,3.881237,66.57051,0,4,1,0.8514074,0.29312107,0.8852788,0.2588164,0.8855788,0.18748322,0.6845666,0.62354654,0.43864593,0.90087193,0.9995214,0.6886784,0.87717044,0.8191434,-4.797138,96.10409,9.789652,486.3260000000002,3.3567000000000027,0.2762668600285487,4.0,3.6191367479965564,0.7089848057781605,5,0,1
O=[N+]([O-])c1cc(CN2CC3(CCN(c4cncc(Br)c4)C3)C2)cc([N+](=O)[O-])c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6857142857142857,5.92,5,KNN | KNN | DT | LGBM | ET,0.02518003784514915,1.0596929324440827,5.974819962154851,-0.02522635004646901,0.6967213011821342,1.9542559508762345,1.5697278923883056,6.025226350046469,0.6967213011821342,0.040663045236999505,21.89512355477174,4.659652599729486,7.390800100363452,0.6967213011821342,3.3728000000000025,-5.370579829627874,4.26010369497574e-06,Moderately Soluble,32.506588,19.191154,43.709846,0,2,0,0.7274941,0.41275936,0.8317955,0.2591112,0.9360651,0.34746915,0.7113231,0.5664147,0.6485654,0.8643554,0.9999523,0.8299459,0.94779634,0.7593726,-4.8942404,88.19963,9.291411,448.27700000000016,3.3728000000000025,0.510149699386519,4.0,3.284312982445927,0.746187446394897,2,0,1
CC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.7766990291262136,8.54,5,KNN | KNN | DT | LGBM | ET,0.031154120931031825,1.0743706136432627,5.968845879068968,0.24030536299578892,0.23925595900831603,2.088812027340268,1.4932932802517436,5.759694637004211,0.23925595900831603,0.5906955285416107,5.119729817609111,5.2907529573479115,6.22863631666051,0.23925595900831603,2.981700000000001,-4.798175269668837,1.591566283723579e-05,Moderately Soluble,37.67869,23.21204,44.112507,0,3,0,0.74827725,0.3877457,0.8668808,0.20243736,0.89890337,0.13186681,0.5390481,0.5317896,0.3488231,0.8896014,0.99978876,0.8163134,0.88894475,0.7952796,-4.782361,94.0692,8.003619,407.4300000000002,2.981700000000001,0.4260676740302397,4.0,3.5114771036575494,0.7209469884824945,3,0,1
CCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.8235294117647058,7.97,5,KNN | KNN | DT | LGBM | ET,0.031154120931031825,1.0743706136432627,5.968845879068968,0.22030261367633472,0.26744335027305366,2.104986511777374,1.7440582204152446,5.779697386323665,0.26744335027305366,0.4967222878322115,5.552538521536201,5.25550841978848,6.30388635285885,0.26744335027305366,3.371800000000002,-5.174775260788269,6.68689862455778e-06,Moderately Soluble,36.462536,21.971153,48.0443,0,3,0,0.7555023,0.37258664,0.85582256,0.2253679,0.90665805,0.1710625,0.6197982,0.6041343,0.40905342,0.90738356,0.99976027,0.77036285,0.89786977,0.84389716,-4.8010235,95.9214,8.594857,421.4570000000001,3.371800000000002,0.4138852575031917,4.0,3.521831708208758,0.7197964768656935,3,0,1
O=[N+]([O-])c1cc(CN2CC3(CCN(c4cncc(C#CCOCCO)c4)C3)C2)cc([N+](=O)[O-])c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.7567567567567568,11.21,5,KNN | KNN | DT | LGBM | ET,0.05469086256966116,1.1342031851534902,5.945309137430339,0.5301013173520268,0.3690704730469982,4.871798083262828,4.215639487075334,5.469898682647973,0.3690704730469982,0.6408010138199683,17.925837060581312,4.746520555475857,6.193276809820089,0.3690704730469982,1.9707,-4.415106527151585,3.84497457929975e-05,Moderately Soluble,23.853664,11.459497,41.325882,0,4,0,0.7362844,0.34914964,0.8652158,0.22253653,0.88399965,0.041851275,0.52160025,0.56352603,0.31287068,0.89810073,0.9975813,0.740456,0.78327686,0.7880551,-5.225872,84.360756,13.084982,467.4820000000003,1.9707,0.2674388801016162,4.0,3.6174721441116073,0.7091697617653769,4,0,1
O=[N+]([O-])c1cc(CN2CC3(CCN(c4cncc(C#C[C@]5(O)CC[C@@H](O)C5)c4)C3)C2)cc([N+](=O)[O-])c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6528925619834711,13.75,5,KNN | KNN | DT | LGBM | ET,0.09124276779850712,1.2337943235249924,5.908757232201493,0.6737049753690693,0.3465117763450227,6.1562418859035954,3.9399901131794173,5.326295024630931,0.3465117763450227,0.9875108902891333,22.535544558221176,4.647131942994687,6.0054581062671755,0.3465117763450227,2.2377000000000002,-4.787342629015183,1.6317640882831487e-05,Moderately Soluble,10.8555155,-10.36432,41.615696,0,3,0,0.7807447,0.3828865,0.7941843,0.10909851,0.86977005,0.014384963,0.28349358,0.29288477,0.24953103,0.82901984,0.99677944,0.7092351,0.6703261,0.79592866,-5.531798,77.846634,10.200516,493.5200000000003,2.2377000000000002,0.36358433854394173,4.0,4.478587705957944,0.6134902548935618,3,0,1
C[C@]1(O)CC[C@@H](C#Cc2cncc(N3CCC4(CN(C(=O)c5cc([N+](=O)[O-])cc([N+](=O)[O-])c5)C4)C3)c2)C1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6721311475409836,13.38,5,KNN | KNN | DT | LGBM | ET,0.09124276779850712,1.2337943235249924,5.908757232201493,0.4772166788888089,0.43537474328141423,5.4664659580818205,6.764968657043519,5.522783321111191,0.43537474328141423,0.4206125066887021,21.406771617093007,4.66944882427962,6.376117817942763,0.43537474328141423,3.153100000000002,-5.545321804857481,2.848906493732947e-06,Moderately Soluble,21.98176,-3.0333748,49.83611,0,3,0,0.8255886,0.1578292,0.9399433,0.08635073,0.76581544,0.0057903966,0.26877242,0.34413183,0.07782398,0.90361273,0.9992038,0.72568816,0.8250974,0.89677304,-4.945703,87.88408,8.092687,505.53100000000035,3.153100000000002,0.37922015658080066,3.0,4.527771416771508,0.6080253981364991,3,0,1
CCOC(C)(C)C#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.7241379310344828,12.62,5,KNN | KNN | DT | LGBM | ET,0.10527164787090641,1.2742998966114207,5.894728352129094,0.4644361209733254,0.37172767511447297,4.382914241583444,4.312802033665039,5.535563879026674,0.37172767511447297,0.5443144675415846,15.59632814781139,4.8069776358023075,6.264150122251042,0.37172767511447297,3.4171000000000022,-5.658621342840083,2.1947176544925567e-06,Moderately Soluble,36.922874,16.035881,40.417915,0,3,0,0.80056983,0.08406334,0.95546085,0.12520018,0.7388165,0.021748807,0.6300092,0.6505779,0.08559013,0.9100909,0.9996707,0.72394544,0.91744137,0.8973805,-4.69962,89.62275,7.2034597,493.52000000000027,3.4171000000000022,0.3397046338053359,4.0,3.7089357048581855,0.6990071439046461,3,0,1
CCCCOCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.8363636363636363,11.43,5,KNN | KNN | DT | LGBM | ET,0.10527164787090641,1.2742998966114207,5.894728352129094,0.4372281474358525,0.3730888817980856,4.193553952807656,4.342882923257062,5.562771852564148,0.3730888817980856,0.5081289501418501,14.739486571090861,4.8315176442399,6.294026060888395,0.3730888817980856,3.418700000000002,-5.652904930031912,2.22379664133787e-06,Moderately Soluble,53.6391,28.015331,46.471878,0,4,0,0.70694864,0.08182457,0.97249377,0.11838581,0.76885206,0.025168236,0.6392168,0.74544543,0.077900246,0.95961475,0.9998434,0.73042786,0.9447869,0.9365597,-4.6851707,97.13338,8.384637,493.52000000000027,3.418700000000002,0.23649395083862787,4.0,3.549092015873903,0.7167675537917886,4,0,1
COc1cc(C#Cc2cncc(N3CCC4(CN(C(=O)c5cc([N+](=O)[O-])cc([N+](=O)[O-])c5)C4)C3)c2)ccn1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6507936507936508,13.79,5,KNN | KNN | DT | LGBM | ET,0.10527164787090641,1.2742998966114207,5.894728352129094,0.4584952741595606,0.38535726528604436,4.405477996089372,4.337005047489239,5.541504725840439,0.38535726528604436,0.5048879831882954,16.360460140986344,4.786204485879793,6.296804965801086,0.38535726528604436,3.0539000000000014,-5.591267321163499,2.562906006073243e-06,Moderately Soluble,37.275795,15.562464,70.962906,0,3,0,0.785406,0.09499863,0.99182415,0.10532558,0.72709596,0.019793192,0.3443759,0.6088915,0.03800719,0.9491335,0.9998352,0.8114201,0.87427795,0.89167607,-4.6798987,99.6487,5.6815557,514.4980000000003,3.0539000000000014,0.28481742764635565,3.0,3.5850177581512606,0.71277580464986,3,0,1
C[C@H]1CN(c2cncc(C#CCCCCO)c2)CCC12CN(C(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)C2,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.7435897435897436,12.75,5,KNN | KNN | DT | LGBM | ET,0.10934353120307094,1.2863037365281156,5.890656468796929,0.48034974793557106,0.35390819573195437,4.399282432794503,4.248310363800958,5.519650252064429,0.35390819573195437,0.6119130063194046,14.92828135134365,4.825990188429799,6.21331031569906,0.35390819573195437,3.4007000000000023,-5.731939230463329,1.8537910007350166e-06,Moderately Soluble,34.809963,15.415533,45.87246,0,4,0,0.8663848,0.13672644,0.95226705,0.10761879,0.7994704,0.031692803,0.50385654,0.6331938,0.13709506,0.9704097,0.9998374,0.6833056,0.9228134,0.92213166,-4.9292526,93.99755,9.889134,507.5470000000003,3.4007000000000023,0.2599549225513209,3.0,4.066035797436756,0.6593293558403605,4,0,1
O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3ccnc(NC4CC4)c3)C2)C1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5573770491803278,13.18,5,KNN | KNN | DT | LGBM | ET,0.11572690500459815,1.3053497941104732,5.884273094995402,0.4889523208302687,0.3780157464944351,4.618670922589273,4.327614227878334,5.511047679169732,0.3780157464944351,0.5598110384417205,16.977087380479258,4.7701368160406385,6.251958542298824,0.3780157464944351,2.8248000000000006,-4.872821893246966,1.340226209485982e-05,Moderately Soluble,35.05928,4.6904984,47.11187,0,2,0,0.9275528,0.20259836,0.9506208,0.12550703,0.7403466,0.05226292,0.26920453,0.18947218,0.08074298,0.59668696,0.9996821,0.84041166,0.8834049,0.59260875,-4.9219065,86.87303,8.974115,438.44400000000024,2.8248000000000006,0.537278440018963,4.0,3.2794955825460654,0.7467227130504372,2,0,1
O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(NC4CCC4)c3)C2)C1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6218487394957983,8.49,5,KNN | KNN | DT | LGBM | ET,0.11572690500459815,1.3053497941104732,5.884273094995402,0.5475052820047152,0.378138386101448,5.076035239746742,4.206766511895002,5.452494717995285,0.378138386101448,0.6402565723069427,19.438221147642146,4.7113434812364465,6.193645954754123,0.378138386101448,3.214900000000002,-5.2500781319098495,5.622401660654724e-06,Moderately Soluble,43.37293,12.525835,46.832787,0,2,0,0.8250066,0.17221746,0.9548853,0.09748198,0.8681885,0.042739622,0.56609666,0.5555109,0.15589091,0.9300766,0.99993265,0.77260953,0.92641866,0.8675028,-5.051497,89.10305,10.137522,452.4710000000003,3.214900000000002,0.5213738476901406,4.0,3.325527226685372,0.7416080859238476,2,0,1
O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3ccnc(NC4CCC4)c3)C2)C1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.544,12.46,5,KNN | KNN | DT | LGBM | ET,0.11572690500459815,1.3053497941104732,5.884273094995402,0.48832509160302273,0.3988097986318362,4.760593541686146,4.43315285340357,5.511674908396977,0.3988097986318362,0.5089298057203613,18.6205410912758,4.730007703078578,6.293342113715376,0.3988097986318362,3.214900000000002,-5.2500781319098495,5.622401660654724e-06,Moderately Soluble,42.365124,9.207916,50.60983,0,2,0,0.9256643,0.23064236,0.9446715,0.1259941,0.8073379,0.05059343,0.33424932,0.23045973,0.11289938,0.66987884,0.9997923,0.82837087,0.88902444,0.7114124,-4.9299674,91.23665,9.742174,452.4710000000003,3.214900000000002,0.5213738476901406,4.0,3.2904513069529315,0.7455054103385632,2,0,1
COC(C)(C#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1)OC,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6896551724137931,13.81,5,KNN | KNN | DT | LGBM | ET,0.1339481826117392,1.361282252819195,5.866051817388261,0.544099262446824,0.4398719807522429,5.65994739597671,4.95486741641101,5.455900737553176,0.4398719807522429,0.4807841924197316,25.48287035368045,4.59375165527878,6.318049819827572,0.4398719807522429,2.9708000000000014,-5.248780850938926,5.639221444351641e-06,Moderately Soluble,35.444843,16.426678,44.647987,0,4,1,0.74424046,0.29383618,0.8752979,0.16079426,0.9080601,0.043656986,0.6660879,0.64602774,0.24249744,0.92211044,0.99958813,0.7472526,0.8846424,0.8503202,-5.0169363,90.104546,9.913135,481.50900000000024,2.9708000000000014,0.253965883206749,4.0,3.897268045683309,0.6780813282574101,5,0,1
O=[N+]([O-])c1cc(CN2CC3(CCN(c4cncc(C#CC5(O)CCC5)c4)C3)C2)cc([N+](=O)[O-])c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6869565217391305,14.02,5,KNN | KNN | DT | LGBM | ET,0.18823208583627887,1.5425245538220789,5.811767914163721,0.26388887915784304,0.227797730114064,2.167025052371465,1.4723141847394046,5.736111120842157,0.227797730114064,0.6567579341910433,5.1330137802319795,5.289627569818592,6.182594671865722,0.227797730114064,2.876800000000001,-5.071115759587369,8.489541592856042e-06,Moderately Soluble,20.568302,-0.53517836,44.22888,0,3,0,0.7345902,0.34349105,0.8279613,0.16866782,0.88328123,0.07476185,0.51012003,0.51166177,0.36553556,0.8715545,0.9994977,0.72303927,0.808558,0.8327238,-5.1311297,87.42021,9.145215,463.4940000000003,2.876800000000001,0.40754743267279914,4.0,3.6446579285245617,0.7061491190528264,3,0,1
C[C@]1(O)C[C@@H](C#Cc2cncc(N3CCC4(CN(Cc5cc([N+](=O)[O-])cc([N+](=O)[O-])c5)C4)C3)c2)C1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6896551724137931,13.75,5,KNN | KNN | DT | LGBM | ET,0.18823208583627887,1.5425245538220789,5.811767914163721,0.24822076491207348,0.23002684430374443,2.087453792405028,1.3889362038516575,5.751779235087927,0.23002684430374443,0.6271452684924096,5.001190295064039,5.3009266202525875,6.202631849923265,0.23002684430374443,3.1228000000000016,-5.342042210348478,4.549438406812366e-06,Moderately Soluble,18.258282,-3.8171554,57.16316,0,3,0,0.80734396,0.3869211,0.832228,0.15194567,0.88841283,0.022960024,0.37587515,0.39038613,0.27199587,0.8808711,0.99863327,0.7308418,0.7613679,0.85543364,-5.105115,87.45273,11.176495,477.52100000000024,3.1228000000000016,0.395491533554293,4.0,3.812078513565943,0.6875468318260063,3,0,1
O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(N[C@H]4CC[C@H](O)CC4)c3)C2)C1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.578125,12.84,5,KNN | KNN | DT | LGBM | ET,0.18823208583627887,1.5425245538220789,5.811767914163721,0.6263642936969817,0.2967638150823302,5.351918214122877,3.8459662254440428,5.373635706303018,0.2967638150823302,1.1084273062319336,16.144379999788093,4.791978628741651,5.955292783864386,0.2967638150823302,2.9659000000000013,-5.343846165404565,4.530580324530535e-06,Moderately Soluble,30.024433,-1.1834892,42.167175,0,2,0,0.79965526,0.32439256,0.92530316,0.07355179,0.88486636,0.0066193915,0.23549256,0.30264735,0.13407215,0.86082125,0.9982845,0.75027144,0.7405269,0.8687232,-5.480336,77.22141,11.401083,496.52400000000034,2.9659000000000013,0.453384168936615,4.0,3.452950355554025,0.7274499604939972,2,0,1
O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(N[C@H]4CC[C@@H](O)CC4)c3)C2)C1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.578125,13.38,5,KNN | KNN | DT | LGBM | ET,0.18823208583627887,1.5425245538220789,5.811767914163721,0.6263642936969817,0.2967638150823302,5.351918214122877,3.8459662254440428,5.373635706303018,0.2967638150823302,1.1084273062319336,16.144379999788093,4.791978628741651,5.955292783864386,0.2967638150823302,2.9659000000000013,-5.343846165404565,4.530580324530535e-06,Moderately Soluble,29.918585,0.16233902,40.493095,0,2,0,0.7972883,0.32838726,0.927489,0.076515205,0.8925074,0.007471775,0.2427167,0.32176042,0.12939677,0.8721565,0.9984948,0.7681338,0.7656814,0.8599583,-5.4266195,77.35772,11.017622,496.52400000000034,2.9659000000000013,0.453384168936615,4.0,3.452950355554025,0.7274499604939972,2,0,1
