canonical_smiles,Input_SMILES,SMILES_state,Tanimoto,NLL,qsar_model_count,qsar_models_used,pred_logIC50_uM,pred_ic50_uM,pred_pIC50,pred_logIC50_uM_ensemble_mean,pred_logIC50_uM_ensemble_std,pred_ic50_uM_ensemble_mean,pred_ic50_uM_ensemble_std,pred_pIC50_ensemble_mean,pred_pIC50_ensemble_std,pred_ic50_uM_lower95,pred_ic50_uM_upper95,pred_pIC50_lower95,pred_pIC50_upper95,pred_pIC50_uncertainty,pred_cLogP,pred_logS_ESOL,pred_Solubility_ESOL_mol_per_L,pred_Solubility_ESOL_class,pred_MetStab_Clearance_Microsome_AZ,pred_MetStab_Clearance_Hepatocyte_AZ,pred_MetStab_Half_Life_Obach,PAINS_alert,BRENK_alert,NIH_alert,AMES,ClinTox,DILI,Carcinogens_Lagunin,hERG,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Veith,CYP2D6_Veith,CYP3A4_Veith,HIA_Hou,Bioavailability_Ma,PAMPA_NCATS,Pgp_Broccatelli,Caco2_Wang,PPBR_AZ,VDss_Lombardo,molecular_weight,logP,QED,Lipinski,sa_score,sa_accessibility,liability_alert_count,passes_qsar_uncertainty,passes_optimal
CC(C)(C)OC(=O)N1CCC2(C1)CN(c1cncc(C#CC3CC3)c1)C2,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.3565891472868217,9.82,5,KNN | KNN | DT | LGBM | ET,0.6051538968907209,4.028597666980577,5.394846103109279,0.8824989854002624,0.3228250251742512,10.342975340305824,8.855951904205119,5.117501014599737,0.3228250251742512,1.7773048911049687,32.751864965253965,4.484763965258205,5.750238063941271,0.3228250251742512,3.290300000000002,-4.6118160103259,2.444465935948885e-05,Moderately Soluble,56.564636,51.99233,40.707268,0,1,0,0.17725909,0.22454536,0.69295204,0.08837866,0.6438459,0.23384671,0.5687932,0.5209888,0.08753233,0.71432614,0.9997827,0.76941246,0.9653592,0.59678096,-4.5518446,94.36017,8.904187,353.4660000000002,3.290300000000002,0.7270065061949308,4.0,3.444288329613787,0.7284124078206904,1,0,1
CCCCCCC#Cc1cncc(N2CCC3(CC2)CN(Cc2ccc(O)cc2)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.575,6.58,5,KNN | KNN | DT | LGBM | ET,1.2793445407537996,19.02587069134814,4.720655459246201,1.2383157595865255,0.1562829717569202,18.449492657709943,6.530599046855101,4.761684240413475,0.1562829717569202,8.550689474357917,35.04534859300232,4.455369615769911,5.067998865057038,0.1562829717569202,5.211500000000006,-6.506800144550783,3.113148629264972e-07,Poorly Soluble,58.76817,55.522484,52.842083,0,2,0,0.08749778,0.53157884,0.48966995,0.10165056,0.96255636,0.19133341,0.26515216,0.46563977,0.5807494,0.7369059,0.9992609,0.57740915,0.77866185,0.951645,-5.1735506,100.412445,12.123693,417.59700000000015,5.211500000000006,0.4957335852299412,3.0,3.1388729283679098,0.7623474524035656,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CC2)CN(Cc2cccc(O)c2)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5882352941176471,9.94,5,KNN | KNN | DT | LGBM | ET,1.2793445407537996,19.02587069134814,4.720655459246201,1.2069028263080006,0.1965127813996531,17.721530288788365,7.341211515821755,4.793097173691999,0.1965127813996531,6.63342426011392,39.09019868599413,4.407932122148679,5.178262225235319,0.1965127813996531,5.211500000000006,-6.506800144550783,3.113148629264972e-07,Poorly Soluble,60.08727,57.094776,52.32234,0,2,0,0.07865877,0.5475148,0.46671897,0.094014786,0.97516286,0.28884774,0.37758464,0.5524782,0.72973555,0.8501174,0.9998105,0.55642045,0.8397811,0.95879924,-5.1510353,100.96709,11.75955,417.59700000000015,5.211500000000006,0.4957335852299412,3.0,3.180545236060217,0.7577171959933092,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CC2)CN(Cc2ccc(O)c(OC)c2)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5772357723577236,8.89,5,KNN | KNN | DT | LGBM | ET,1.2793445407537996,19.02587069134814,4.720655459246201,0.9744891087227308,0.2010351615376264,10.471808953227397,4.806302357772566,5.0255108912772695,0.2010351615376264,3.805924704944173,23.362430656739235,4.631481974663521,5.419539807891017,0.2010351615376264,5.220100000000006,-6.6983155366282014,2.003016207268224e-07,Poorly Soluble,64.686646,58.263695,48.087692,0,2,0,0.08745868,0.5860666,0.5217349,0.07073243,0.97882354,0.23695052,0.37720665,0.5376288,0.6322156,0.9042466,0.9999012,0.5955636,0.87584656,0.9636094,-5.1612105,101.23808,10.913012,447.6230000000002,5.220100000000006,0.4440847333612556,3.0,3.205265411864037,0.7549705097928848,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CC2)CN(CCc2ccc(O)cc2)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5238095238095238,9.36,5,KNN | KNN | DT | LGBM | ET,1.2793445407537998,19.02587069134815,4.7206554592462,1.0976531728716643,0.1497459062427919,13.219970577412022,4.024754907895408,4.902346827128335,0.1497459062427919,6.370172554826105,24.61246712785441,4.608844850892464,5.195848803364208,0.1497459062427919,5.254000000000006,-6.622486472983796,2.385138084456575e-07,Poorly Soluble,52.971947,50.53719,56.576477,0,2,0,0.12375669,0.62531805,0.42801896,0.09409824,0.9715358,0.13806893,0.15602002,0.29611933,0.6086755,0.7536033,0.998264,0.56734306,0.76262456,0.9599929,-5.115092,101.47432,12.962263,431.6240000000002,5.254000000000006,0.4574623472100777,3.0,3.1801308182780748,0.7577632424135472,2,0,0
O=C(c1ccc2c(c1)OCO2)N1CCN(c2ccncc2)CC1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.2857142857142857,8.41,5,KNN | KNN | DT | LGBM | ET,1.2804483895634071,19.074290365716188,4.719551610436593,1.3459473947629208,0.3896165411076263,29.545548857930243,16.735652061920767,4.654052605237079,0.3896165411076263,3.822072969640552,128.70511747478267,3.890404184666132,5.417701025808027,0.3896165411076263,1.7727,-3.328215634052957,0.0004696608566881,Soluble,49.645935,65.84599,-8.173557,0,0,0,0.06064833,0.15999147,0.77701485,0.039994113,0.7707878,0.5875148,0.94575185,0.8162039,0.4030351,0.9643564,0.99999887,0.8197675,0.91468155,0.40664762,-4.679257,66.928024,-1.7041423,311.34100000000007,1.7727,0.845929276313505,4.0,2.0041004064579973,0.8884332881713336,0,0,0
CCCCCC#Cc1cncc(N2CCN(C(=O)C3CC3)CC2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.4333333333333333,8.82,5,KNN | KNN | DT | LGBM | ET,1.2830869000506873,19.190526946462622,4.716913099949313,1.2453790194583425,0.1781740692152746,19.06582087224143,7.249066214497672,4.754620980541658,0.1781740692152746,7.873318925100691,39.31879459665504,4.405399804879719,5.103842156203596,0.1781740692152746,3.072000000000002,-4.259044576450296,5.507511638154403e-05,Moderately Soluble,70.21798,86.03474,34.57377,0,2,0,0.073433354,0.08588754,0.7424302,0.04150991,0.62438697,0.7394465,0.94063455,0.9191786,0.1225936,0.93065244,0.99999297,0.60201645,0.9767383,0.68746185,-4.38454,96.0439,7.895953,325.45600000000013,3.072000000000002,0.6165128980439353,4.0,2.416798690277645,0.8425779233024839,2,0,0
CCCCCCC#Cc1cncc(N2CCN(C(=O)C3CC3)CC2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.4583333333333333,7.45,5,KNN | KNN | DT | LGBM | ET,1.2830869000506873,19.190526946462622,4.716913099949313,1.201703898096762,0.1927789170428078,17.448875632287034,6.996811085339783,4.798296101903238,0.1927789170428078,6.665875848488219,37.97961653283459,4.420449424499335,5.176142779307141,0.1927789170428078,3.462100000000002,-4.633430517371419,2.3257845576005192e-05,Moderately Soluble,76.49273,88.81972,40.521904,0,2,0,0.067419186,0.07549556,0.7383056,0.038018297,0.6459511,0.7369005,0.9458114,0.92742413,0.1228945,0.93887997,0.9999963,0.5491978,0.9758725,0.7310154,-4.4432783,99.18115,8.87414,339.4830000000002,3.462100000000002,0.5881445693769238,4.0,2.4232550823304884,0.8418605464077236,2,0,0
CCCCCCC#Cc1cncc(N2CCN(C(=O)C(C)C)CC2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.4453781512605042,9.46,5,KNN | KNN | DT | LGBM | ET,1.2830869000506873,19.190526946462622,4.716913099949313,1.196792087746099,0.1993547555933148,17.398860221000177,7.496815712169993,4.803207912253901,0.1993547555933148,6.398184609113546,38.68364674544019,4.412472591291005,5.193943233216798,0.1993547555933148,3.7081000000000026,-4.829215901351397,1.4817812622659286e-05,Moderately Soluble,93.172386,108.26266,38.78345,0,2,0,0.03276339,0.04451693,0.8148947,0.03928348,0.61442834,0.73271,0.97447634,0.9634131,0.08055302,0.9243851,0.99999774,0.56279063,0.9752237,0.7414522,-4.4582253,99.559975,9.308645,341.49900000000014,3.7081000000000026,0.5845170188585114,4.0,2.4614562199252887,0.8376159755638568,2,0,0
CCCCCCC#Cc1cncc(N2CCN(C(=O)CC)CC2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.452991452991453,9.11,5,KNN | KNN | DT | LGBM | ET,1.2830869000506873,19.190526946462622,4.716913099949313,1.2042357915197657,0.2091162896198483,17.837620155772775,7.777922545895215,4.795764208480234,0.2091162896198483,6.22827620370596,41.12479245220217,4.385896280825332,5.205632136135137,0.2091162896198483,3.462100000000002,-4.558253631396639,2.765326201468322e-05,Moderately Soluble,82.021194,103.3063,35.503,0,2,0,0.034919806,0.06041581,0.78996027,0.041880123,0.60282624,0.8245863,0.96807563,0.954065,0.10613916,0.9265013,0.99999744,0.5865816,0.9764597,0.6832093,-4.387226,96.32033,9.294954,327.4720000000001,3.462100000000002,0.5928901500709446,4.0,2.4360448441237974,0.8404394617640225,2,0,0
CCCCCC#Cc1cncc(N2CCN(C(=O)CCC)CC2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.4285714285714285,9.2,5,KNN | KNN | DT | LGBM | ET,1.2830869000506873,19.190526946462622,4.716913099949313,1.204249257296108,0.2119591186034297,17.88263462341235,7.849767387531807,4.795750742703892,0.2119591186034297,6.149069261249236,41.65710929766185,4.3803108702411695,5.211190615166614,0.2119591186034297,3.462100000000002,-4.558253631396638,2.765326201468328e-05,Moderately Soluble,90.22164,110.69588,32.561832,0,2,0,0.033120345,0.06718539,0.7847256,0.039494462,0.6088198,0.83800924,0.9680015,0.9541709,0.11281214,0.9259335,0.99999744,0.6209489,0.9795538,0.6650804,-4.376062,95.96659,8.816034,327.4720000000001,3.462100000000002,0.5928901500709446,4.0,2.419991332418112,0.8422231852868765,2,0,0
CCCCCCC#Cc1cncc(N2CCN(C(=O)C3CCC3)CC2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.4471544715447154,8.82,5,KNN | KNN | DT | LGBM | ET,1.2830869000506873,19.190526946462622,4.716913099949313,1.1686354585184684,0.2198837783901051,16.630407171510505,7.767132959515555,4.831364541481531,0.2198837783901051,5.465919771793983,39.77476882507329,4.4003923358369255,5.262336747126138,0.2198837783901051,3.8522000000000025,-5.0115958872465125,9.73652790212948e-06,Moderately Soluble,82.35771,90.910484,42.65879,0,2,0,0.051478326,0.06552215,0.7381102,0.032635927,0.67549205,0.7398599,0.95264137,0.9366342,0.12109069,0.9434432,0.999998,0.51336426,0.97482383,0.77365565,-4.4950094,101.439415,8.719219,353.5100000000002,3.8522000000000025,0.5756085041240286,4.0,2.4340639510021216,0.8406595609997642,2,0,0
CCCCCCC#Cc1cncc(N2CCN(C(=O)CCC)CC2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.4416666666666666,8.22,5,KNN | KNN | DT | LGBM | ET,1.2830869000506873,19.190526946462622,4.716913099949313,1.1750894621476533,0.2255608710603299,16.944273831402523,7.864931005098012,4.824910537852347,0.2255608710603299,5.4074206458908,41.41796620657341,4.3828112305741005,5.267009845130593,0.2255608710603299,3.8522000000000025,-4.932639572317762,1.167778372277462e-05,Moderately Soluble,96.45946,113.2124,38.40337,0,2,0,0.030378688,0.05868913,0.7794817,0.035700656,0.6294638,0.8346828,0.9707934,0.95843184,0.113461636,0.934288,0.9999987,0.5682199,0.9785932,0.71084905,-4.437343,99.080185,9.8104725,341.4990000000002,3.8522000000000025,0.5581603920783894,4.0,2.426314697715103,0.8415205891427663,2,0,0
CCCCCCC#Cc1cncc(N2CCN(C(=O)CC3CC3)CC2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.4471544715447154,9.0,5,KNN | KNN | DT | LGBM | ET,1.2830869000506873,19.190526946462622,4.716913099949313,1.137850337681502,0.2311953934955132,15.620741795447556,7.321471210188542,4.862149662318497,0.2311953934955132,4.838462355004022,38.99359789834168,4.409006691067292,5.315292633569704,0.2311953934955132,3.8522000000000025,-5.008144341680555,9.814217044706451e-06,Moderately Soluble,83.205215,93.64876,42.29443,0,2,0,0.04942424,0.06345507,0.7276556,0.033822462,0.6684968,0.74456626,0.9595159,0.95025206,0.13246563,0.95547885,0.9999981,0.48616165,0.9741971,0.7642688,-4.48199,100.54908,9.433122,353.5100000000002,3.8522000000000025,0.5517134471644076,4.0,2.490179643309814,0.8344244840766873,2,0,0
CCCCCC#Cc1cncc(N2CCC3(CC2)CC(=O)N3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.4473684210526316,9.41,5,KNN | KNN | DT | LGBM | ET,1.2830869000506873,19.190526946462622,4.716913099949313,1.2294205219265717,0.2430163380251294,19.582245029843428,9.59695847182489,4.7705794780734285,0.2430163380251294,5.663807697595742,50.78465944238224,4.294267455544174,5.246891500602682,0.2430163380251294,2.872300000000001,-4.026244006841323,9.413605477711411e-05,Moderately Soluble,28.083088,45.597885,30.758581,0,2,1,0.08838768,0.10049282,0.7629092,0.065453425,0.5256595,0.7952318,0.8726732,0.8315094,0.10900454,0.8250021,0.9999795,0.7227646,0.9747118,0.5446189,-4.5886345,95.480354,8.119385,311.4289999999999,2.872300000000001,0.5281936964590164,4.0,3.3235771096274576,0.7418247655969492,3,0,0
CCCCCC#Cc1cncc(N2CCN(C(=O)CC(C)C)CC2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.4214876033057851,9.62,5,KNN | KNN | DT | LGBM | ET,1.2830869000506873,19.190526946462622,4.716913099949313,1.153703324941999,0.2632675069353424,16.699963027543713,8.304155230647126,4.846296675058001,0.2632675069353424,4.342091903277932,46.74203739608155,4.33029236146473,5.362300988651272,0.2632675069353424,3.7081000000000026,-4.829215901351397,1.4817812622659286e-05,Moderately Soluble,92.683586,105.27401,38.036865,0,2,0,0.0258535,0.05268423,0.8111555,0.04374558,0.6051811,0.6908919,0.9693407,0.9553189,0.08220114,0.89902955,0.99999607,0.6149944,0.9780246,0.7180478,-4.42835,97.41007,9.620196,341.4990000000001,3.7081000000000026,0.5845170188585114,4.0,2.467562178755191,0.8369375356938676,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CC2)CC(=O)N3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.4736842105263157,8.8,5,KNN | KNN | DT | LGBM | ET,1.2830869000506873,19.190526946462622,4.716913099949313,1.1930123763302465,0.2658781425227936,18.35303702450909,9.119830247791196,4.8069876236697535,0.2658781425227936,4.697764232594977,51.77660087485126,4.285866464325078,5.32810878301443,0.2658781425227936,3.2624000000000013,-4.400259296976002,3.978695502760722e-05,Moderately Soluble,33.820194,48.29861,36.63093,0,2,1,0.08139525,0.08978339,0.7569458,0.058293194,0.56455576,0.8120247,0.8969682,0.8651972,0.11522406,0.85510004,0.99998915,0.66946596,0.97437507,0.62208396,-4.628825,98.05754,8.821886,325.456,3.2624000000000013,0.5133226275528654,4.0,3.3061766775849613,0.7437581469350043,3,0,0
CCCCCCC#Cc1cncc(N2CCN(C(=O)CC(C)C)CC2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.4344262295081967,8.72,5,KNN | KNN | DT | LGBM | ET,1.2830869000506873,19.190526946462622,4.716913099949313,1.1235928861770237,0.2782225370123207,15.856586269963922,8.376651140271388,4.876407113822976,0.2782225370123207,3.786837887744744,46.65616720550801,4.331090941278828,5.421723286367125,0.2782225370123207,4.098200000000003,-5.20392972566053,6.252738618086063e-06,Moderately Soluble,98.64701,107.845985,44.55294,0,2,0,0.023649434,0.045322817,0.80600023,0.03913902,0.6268116,0.6855743,0.97172177,0.9590579,0.080006704,0.90971726,0.9999979,0.5636913,0.976978,0.7600834,-4.487038,100.22911,10.636612,355.5260000000002,4.098200000000003,0.5457012933512527,4.0,2.474052566386737,0.8362163815125848,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CC2)NC(=O)O3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.4608695652173913,8.8,5,KNN | KNN | DT | LGBM | ET,1.2830869000506873,19.190526946462622,4.716913099949313,1.0414104716547083,0.2933116781055792,13.799036054344294,9.213069527453088,4.958589528345292,0.2933116781055792,2.927652877809225,41.33342187326278,4.383698639258356,5.5334804174322265,0.2933116781055792,3.4398000000000017,-4.544874836895342,2.851840045671376e-05,Moderately Soluble,32.792885,50.527336,29.590588,0,2,0,0.083617166,0.07056901,0.83942586,0.074347034,0.5092715,0.80054665,0.9080945,0.8812734,0.090333916,0.8264278,0.999987,0.71231955,0.97321224,0.6231211,-4.6067986,98.30806,6.6688905,327.428,3.4398000000000017,0.6647419775028512,4.0,3.4168455739060324,0.7314616028993297,2,0,0
CCCCCCC#Cc1cncc(N2CCN(C(=O)c3ccc(N)cc3)CC2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.4919354838709677,9.21,5,KNN | KNN | DT | LGBM | ET,1.2830869000506873,19.190526946462622,4.716913099949313,1.3463501252622323,0.3400751489738186,32.53162020147781,33.87625578756102,4.653649874737768,0.3400751489738186,4.784128468497938,103.01427663056631,3.9871025827490834,5.320197166726452,0.3400751489738186,3.948100000000002,-5.405588681188285,3.930169842241868e-06,Moderately Soluble,61.73889,64.19886,49.915325,0,3,0,0.03776092,0.07681447,0.89956874,0.04166019,0.7328523,0.4527642,0.95497715,0.9672453,0.11032692,0.95466995,0.9999935,0.65122664,0.9491811,0.90656555,-4.709337,101.8857,9.727646,390.5310000000002,3.948100000000002,0.460865553823066,4.0,2.4015264599827635,0.8442748377796929,3,0,0
CCCCCC#Cc1cncc(N2CCC3(CN(C(N)=O)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5943396226415094,8.5,5,KNN | KNN | DT | LGBM | ET,1.2830869000506873,19.190526946462622,4.716913099949313,1.5260050781548935,0.4382862205988234,59.71900218321442,71.08911296540242,4.473994921845106,0.4382862205988234,4.644768634672426,242.6867526719969,3.6149539294714126,5.3330359142188,0.4382862205988234,2.6042000000000005,-3.92207556526776,0.0001196532322003,Soluble,33.1982,38.108658,23.328548,0,2,0,0.2973109,0.381817,0.6397953,0.08655675,0.7065757,0.2723127,0.29150805,0.27635002,0.13998578,0.6819159,0.99817723,0.8160554,0.9221018,0.47911388,-4.83329,89.66963,8.486855,326.4440000000001,2.6042000000000005,0.6831996330362989,4.0,3.395592435995349,0.7338230626671834,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(N)=O)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6226415094339622,9.03,5,KNN | KNN | DT | LGBM | ET,1.2830869000506873,19.190526946462622,4.716913099949313,1.480548080867143,0.4390958256378109,56.30903244563547,72.18786922205007,4.519451919132857,0.4390958256378109,4.167928523980454,219.36932509754536,3.658824100882748,5.380079737382967,0.4390958256378109,2.994300000000001,-4.2964615061888844,5.052874292459644e-05,Moderately Soluble,38.2222,40.478455,28.21751,0,2,0,0.28161272,0.40508103,0.65121925,0.08933266,0.7830204,0.3463469,0.39920706,0.40692353,0.18398064,0.81884736,0.9985226,0.7887384,0.9396571,0.64620876,-4.850877,93.32635,9.439066,340.4710000000001,2.994300000000001,0.6619333210430508,4.0,3.377980525947571,0.735779941561381,2,0,0
CCCCCC#Cc1cncc(N2CCC3(CCN(C(N)=O)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5486725663716814,9.68,5,KNN | KNN | DT | LGBM | ET,1.2830869000506873,19.190526946462622,4.716913099949313,1.4775803193782775,0.4400789641712263,56.158103822463474,72.25652500274417,4.522419680621723,0.4400789641712263,4.121217635628478,218.84422423978447,3.659864910846119,5.384974450397326,0.4400789641712263,2.994300000000001,-4.299913051754841,5.012875842298809e-05,Moderately Soluble,34.36498,39.45404,26.378403,0,2,0,0.35232204,0.44814205,0.58950645,0.070866525,0.8073021,0.37232384,0.34501082,0.36629933,0.18261547,0.89291066,0.9997233,0.7737726,0.95077085,0.6504798,-4.8279486,90.06618,9.7485895,340.47100000000006,2.994300000000001,0.6768738459475626,4.0,3.764095839553821,0.6928782400495754,2,0,0
CCCCCC#Cc1cncc(N2CCC3(CC2)CN(C(N)=O)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5263157894736842,8.93,5,KNN | KNN | DT | LGBM | ET,1.2830869000506873,19.190526946462622,4.716913099949313,1.4730501238683165,0.4443976980703306,56.09083031254176,72.34733276306892,4.526949876131684,0.4443976980703306,3.9997296333561088,220.8358677499451,3.655930387913836,5.397969364349532,0.4443976980703306,2.994300000000001,-4.2999130517548405,5.01287584229882e-05,Moderately Soluble,33.567463,37.423492,27.361612,0,2,0,0.3066902,0.44045964,0.61032444,0.076888755,0.7633666,0.29101187,0.25556022,0.3035468,0.14685695,0.72926223,0.99876183,0.801295,0.92495525,0.6013683,-4.8531713,90.38639,9.887373,340.471,2.994300000000001,0.6768738459475626,4.0,3.28016817491832,0.7466479805646311,2,0,0
CC(=O)N1CC2(CCN(c3cncc(C#CC(C)(C)O)c3)C2)C1=O,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.3253968253968254,9.87,5,KNN | KNN | DT | LGBM | ET,1.2830869000506873,19.190526946462622,4.716913099949313,1.5118296158735067,0.4844656601969784,61.6166326279354,71.62606943522985,4.4881703841264935,0.4844656601969784,3.649866014164592,289.3225671074901,3.5386176901404154,5.437723078112571,0.4844656601969784,0.7891999999999999,-2.592509030154336,0.0025555887629243,Soluble,0.39538154,14.561911,11.107958,0,1,2,0.27473906,0.10038463,0.7865729,0.10156052,0.2428978,0.16818269,0.2991605,0.21706608,0.018796569,0.4166649,0.999436,0.8503893,0.90660846,0.14452423,-4.733538,66.49567,2.7645288,327.38400000000007,0.7891999999999999,0.6097017922263979,4.0,4.061385798975589,0.6598460223360456,3,0,0
CCCCC#Cc1cncc(N2CCC3(CC2)CN(C(N)=O)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.4869565217391304,9.72,5,KNN | KNN | DT | LGBM | ET,1.2830869000506873,19.190526946462622,4.716913099949313,1.4789423517930809,0.4927367801829075,58.75082953870469,71.84797798500358,4.521057648206919,0.4927367801829075,3.259704729784944,278.4238541171159,3.5552935590484207,5.486821737365418,0.4927367801829075,2.6042000000000005,-3.9255271108337175,0.0001187060596471,Soluble,27.485538,33.602875,22.459303,0,2,0,0.3175047,0.4144838,0.59644306,0.07314853,0.6649523,0.22362728,0.15165994,0.17231014,0.10522471,0.5474321,0.998419,0.8358647,0.9017574,0.40740538,-4.850724,85.53246,8.709994,326.444,2.6042000000000005,0.6858598756953975,4.0,3.306781576266843,0.7436909359703507,2,0,0
COc1cc2c(cc1OC)CN(C(=O)N1CCC3(CC1)CCN(c1cncc(C#CCO)c1)C3)C2,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.3691275167785235,9.69,5,KNN | KNN | DT | LGBM | ET,1.287945870578452,19.406439853115224,4.712054129421548,1.2912829097274925,0.2056270396031855,21.70054108498264,9.23314805772626,4.708717090272508,0.2056270396031855,7.731324681518378,49.46658250814059,4.305688092650264,5.111746087894751,0.2056270396031855,2.870700000000001,-5.155725790868724,6.986734001412311e-06,Moderately Soluble,39.129433,12.962448,9.135366,0,1,0,0.13299885,0.40609813,0.8076072,0.027325144,0.8672716,0.022565959,0.18207233,0.42529684,0.034488864,0.97209346,0.99991494,0.84256554,0.93747634,0.8347434,-5.205358,82.74353,5.219066,476.57700000000034,2.870700000000001,0.6868122141776521,4.0,3.4509135541199587,0.727676271764449,1,0,0
COc1cc2c(cc1OC)CN(C(=O)N1CCC3(CCN(c4cncc(C#CCO)c4)C3)C1)C2,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.3958333333333333,9.31,5,KNN | KNN | DT | LGBM | ET,1.287945870578452,19.406439853115224,4.712054129421548,1.3016216006909611,0.2164979944112791,22.49108444866335,10.162405436277576,4.698378399309039,0.2164979944112791,7.538510284239502,53.20563977171154,4.274042330262931,5.122714468355146,0.2164979944112791,2.480600000000001,-4.777924123575289,1.6675385259673222e-05,Moderately Soluble,36.35603,12.580827,5.3370795,0,1,0,0.17680013,0.33201653,0.82281494,0.023633216,0.7737433,0.010864511,0.11110704,0.24789782,0.015863894,0.9432192,0.9998724,0.86379087,0.92275846,0.6567122,-5.1500473,79.15617,3.798076,462.5500000000003,2.480600000000001,0.7065542605411053,4.0,3.888141080415581,0.6790954355093799,1,0,0
