canonical_smiles,Input_SMILES,SMILES_state,Tanimoto,NLL,qsar_model_count,qsar_models_used,pred_logIC50_uM,pred_ic50_uM,pred_pIC50,pred_logIC50_uM_ensemble_mean,pred_logIC50_uM_ensemble_std,pred_ic50_uM_ensemble_mean,pred_ic50_uM_ensemble_std,pred_pIC50_ensemble_mean,pred_pIC50_ensemble_std,pred_ic50_uM_lower95,pred_ic50_uM_upper95,pred_pIC50_lower95,pred_pIC50_upper95,pred_pIC50_uncertainty,pred_cLogP,pred_logS_ESOL,pred_Solubility_ESOL_mol_per_L,pred_Solubility_ESOL_class,pred_MetStab_Clearance_Microsome_AZ,pred_MetStab_Clearance_Hepatocyte_AZ,pred_MetStab_Half_Life_Obach,PAINS_alert,BRENK_alert,NIH_alert,AMES,ClinTox,DILI,Carcinogens_Lagunin,hERG,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Veith,CYP2D6_Veith,CYP3A4_Veith,HIA_Hou,Bioavailability_Ma,PAMPA_NCATS,Pgp_Broccatelli,Caco2_Wang,PPBR_AZ,VDss_Lombardo,molecular_weight,logP,QED,Lipinski,sa_score,sa_accessibility,liability_alert_count,passes_qsar_uncertainty,passes_optimal
O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#CC4CC4)c3)C2)C1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.7232142857142857,9.18,5,KNN | KNN | DT | LGBM | ET,-0.10776255579545732,0.7802565878921076,6.107762555795457,0.12600390996717428,0.19640324418480787,1.483226727875655,0.6936795727134542,5.873996090032826,0.19640324418480787,0.5508756188032885,3.243054660202117,5.489045731430602,6.258946448635049,0.19640324418480787,3.0120000000000013,-5.073293876546985,8.447070589372393e-06,Moderately Soluble,27.392431,11.224356,46.60781,0,3,0,0.82018423,0.0728187,0.9605489,0.10557313,0.6796711,0.043555394,0.5586082,0.58400023,0.1242875,0.9126684,0.9997829,0.6728486,0.92212546,0.85606825,-4.641429,95.052124,5.5660315,447.4510000000003,3.0120000000000013,0.40094786880797495,4.0,3.5437636815348696,0.7173595909405701,3,1,1
CCCCCCC#Cc1cncc(N2CCC3(CCN(S(=O)(=O)c4cccc5ccccc45)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.4890510948905109,9.78,5,KNN | KNN | DT | LGBM | ET,1.2307722144953286,17.012659679914957,4.769227785504672,1.1747206214518484,0.2762515388867063,17.939458746213838,9.757118001966319,4.825279378548151,0.2762515388867063,4.298011817226731,52.02039405649468,4.283826362330207,5.366732394766096,0.2762515388867063,5.8478000000000065,-7.559392728963972,2.758082616524022e-08,Poorly Soluble,99.796364,89.44301,77.63753,0,2,0,0.32731998,0.21946435,0.8106594,0.06832132,0.93967724,0.54385626,0.8180995,0.8905061,0.25626835,0.98780954,0.9999978,0.5214914,0.93440324,0.9751638,-4.90927,107.46007,3.6911616,501.6960000000002,5.8478000000000065,0.3011276449430478,2.0,3.714579954598724,0.6983800050445862,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CC2)CN(C(=O)Cc2ccc(O)cc2)C3)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5193798449612403,9.53,5,KNN | KNN | DT | LGBM | ET,1.2322004855034272,17.068701580468588,4.767799514496573,1.072242281394195,0.14603219884599652,12.445440021812793,3.7448992348311494,4.927757718605805,0.14603219884599652,6.109689951512954,22.827870024477047,4.6415346088676515,5.213980828343958,0.14603219884599652,4.780600000000005,-6.362467788436218,4.3404245532190677e-07,Poorly Soluble,59.23639,55.904205,39.38582,0,2,0,0.14064252,0.33129776,0.703735,0.0668805,0.8670583,0.07204425,0.33796948,0.5575255,0.13579512,0.91086644,0.99943125,0.6974523,0.8609606,0.9206821,-5.004121,100.00487,10.234663,445.6070000000002,4.780600000000005,0.4922163157234398,4.0,3.201161120366061,0.7554265421815488,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CC2)CN(Cc2ccc(O)cc2)C3=O)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5,9.83,5,KNN | KNN | DT | LGBM | ET,1.2322004855034274,17.0687015804686,4.767799514496573,1.0932820680821291,0.13672612411686794,12.94737968693455,3.3684057936913,4.906717931917871,0.13672612411686794,6.688040045195896,22.975515867647744,4.63873472864881,5.1747011351869325,0.13672612411686794,4.738100000000005,-6.243017415607032,5.714557203138982e-07,Poorly Soluble,84.25665,83.66886,42.726448,0,2,1,0.099896476,0.10976597,0.7334591,0.06129133,0.8043378,0.3679344,0.8000237,0.8707799,0.2433563,0.9477986,0.9999701,0.54135734,0.8845627,0.89338493,-5.0424905,101.72922,9.017776,431.58000000000015,4.738100000000005,0.39090083735433623,4.0,3.238365061454254,0.7512927709495273,3,0,0
CN1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.3833333333333333,9.51,5,KNN | KNN | DT | LGBM | ET,1.2327764304986475,17.091352466101434,4.767223569501352,1.2708379505475238,0.361641553947535,24.771560681933416,15.907529415354576,4.729162049452476,0.361641553947535,3.6477116885078638,95.42351196551337,4.020344603715308,5.437979495189644,0.361641553947535,2.6233000000000013,-3.910073709453775,0.00012300599844982765,Soluble,6.1945033,33.70334,49.66053,0,1,0,0.2683195,0.4969368,0.60859394,0.09118532,0.80034715,0.2577834,0.1470305,0.16609208,0.1798572,0.43297586,0.9986574,0.8824156,0.8829058,0.45329744,-4.4811363,91.601234,10.302315,303.4090000000001,2.6233000000000013,0.7550694486661751,4.0,3.1451133375786116,0.7616540736023765,1,0,0
CCCCCCC#Cc1cncc(N2CCN(Cc3ccc(N)cc3)CC2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.4836065573770491,9.23,5,KNN | KNN | DT | LGBM | ET,1.2327764304986477,17.091352466101444,4.767223569501352,1.1512070144797373,0.07282302402945054,14.354437433390235,2.2202238943228454,4.848792985520262,0.07282302402945054,10.19703446976756,19.676150763791146,4.70605985842254,4.9915261126179855,0.07282302402945054,4.307900000000003,-5.5828087103852475,2.6133121620209318e-06,Moderately Soluble,53.601807,53.483166,64.31999,1,3,0,0.119771466,0.4042806,0.7057363,0.07178761,0.96121895,0.7241677,0.94549084,0.8890408,0.72746176,0.9509678,0.99998313,0.5550334,0.91777384,0.948754,-4.8461556,102.129684,12.894697,376.5480000000001,4.307900000000003,0.44432363462931923,4.0,2.3910923476645394,0.845434183592829,4,0,0
CCCCCC#Cc1cncc(N2CCN(C(=O)c3ccccc3)CC2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.4634146341463415,8.85,5,KNN | KNN | DT | LGBM | ET,1.2327764304986477,17.091352466101444,4.767223569501352,1.2609560322738431,0.10446684713888678,18.83121686294378,5.262405391187758,4.739043967726157,0.10446684713888678,11.381539550309459,29.222075108105393,4.5342889473339385,4.943798988118375,0.10446684713888678,3.975800000000003,-5.25056923882419,5.616047355384818e-06,Moderately Soluble,88.03416,98.963425,34.5588,0,2,0,0.014601454,0.025968825,0.88796043,0.038386993,0.53965163,0.68981636,0.9724039,0.97427386,0.05451675,0.8651285,0.9999981,0.6348343,0.9643215,0.8078345,-4.569374,102.53941,5.4746065,361.48900000000003,3.975800000000003,0.5970554233906205,4.0,2.252643585986025,0.8608173793348861,2,0,0
CCCCCCC#Cc1cncc(N2CCN(C(=O)c3ccccc3)CC2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.4878048780487805,7.5,5,KNN | KNN | DT | LGBM | ET,1.2327764304986477,17.091352466101444,4.767223569501352,1.2348489047171172,0.12082473654616784,17.925269345929387,5.795394452700762,4.765151095282883,0.12082473654616784,9.954797294398341,29.62547950314544,4.528334611652394,5.001967578913372,0.12082473654616784,4.3659000000000034,-5.622451816100348,2.3853284270797055e-06,Moderately Soluble,93.32257,100.83862,41.762325,0,2,0,0.013201711,0.021766087,0.8829691,0.03410705,0.55793315,0.6723607,0.97404623,0.9759067,0.050661184,0.875589,0.99999905,0.5826893,0.9625913,0.8364706,-4.6194477,104.17452,6.3648725,375.51600000000013,4.3659000000000034,0.5557426827423942,4.0,2.2719681450378975,0.8586702061069003,2,0,0
CCCCCCC#Cc1cncc(N2CCN(Cc3cc(N)cc(C#N)c3)CC2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5245901639344263,9.84,5,KNN | KNN | DT | LGBM | ET,1.2327764304986477,17.091352466101444,4.767223569501352,1.2439084493002412,0.1590820743932507,18.80763598023107,7.457121175695068,4.756091550699759,0.1590820743932507,8.552785563676089,35.95086258887977,4.444290684888987,5.06789241651053,0.1590820743932507,4.179580000000002,-5.640871841174894,2.2862733753388353e-06,Moderately Soluble,53.32245,53.086975,61.97248,0,3,0,0.10315897,0.3735648,0.8114548,0.074502006,0.9292523,0.60377467,0.9152239,0.9175863,0.48534736,0.96053916,0.9999567,0.58323133,0.91453314,0.92890215,-4.7697415,102.965195,10.077579,401.55800000000016,4.179580000000002,0.4281530106411121,4.0,2.6862549345949542,0.8126383406005606,3,0,0
CCCCCC#Cc1cncc(N2CCN(C(=O)c3ccc(C)cc3)CC2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.4677419354838709,9.42,5,KNN | KNN | DT | LGBM | ET,1.2327764304986477,17.091352466101444,4.767223569501352,1.133071238731782,0.2062853408129332,15.273911057629942,7.729051262325014,4.866928761268218,0.2062853408129332,5.354907468609124,34.46597008478173,4.4626094932748686,5.271248029261567,0.2062853408129332,4.284220000000004,-5.565323433239101,2.7206743786302853e-06,Moderately Soluble,98.28183,102.72984,42.05055,0,2,0,0.014017582,0.022052329,0.89773273,0.02835975,0.5480186,0.52512515,0.9622897,0.96593744,0.032296713,0.88872826,0.99999887,0.6371021,0.96319026,0.84393835,-4.6815796,104.09747,6.2652965,375.5160000000001,4.284220000000004,0.5779297486041163,4.0,2.2931750660301837,0.8563138815522018,2,0,0
CCCCCCC#Cc1cncc(N2CCN(C(=O)c3ccc(CC)cc3)CC2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.4803149606299212,7.26,5,KNN | KNN | DT | LGBM | ET,1.2327764304986477,17.091352466101444,4.767223569501352,1.1266071696878832,0.2086136017140976,15.094069403693108,7.77795187902107,4.873392830312117,0.2086136017140976,5.220649181104801,34.31546031987691,4.464510170952486,5.282275489671748,0.2086136017140976,4.928300000000005,-6.209485098936595,6.173264725932165e-07,Poorly Soluble,110.13596,108.034195,55.81425,0,2,0,0.012484932,0.020609189,0.88659,0.028484117,0.5727861,0.36942178,0.9417473,0.95438176,0.028333414,0.8745794,0.99999875,0.56774175,0.9484218,0.88121605,-4.7666006,105.73187,7.706643,403.5700000000002,4.928300000000005,0.48585776304613726,4.0,2.351201884197078,0.8498664573114358,2,0,0
CCCCCCC#Cc1cncc(N2CCN(C(=O)c3ccccc3C)CC2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.4724409448818897,8.55,5,KNN | KNN | DT | LGBM | ET,1.2327764304986477,17.091352466101444,4.767223569501352,1.1214150770030846,0.21143964559356454,14.969680339066358,7.846865816563868,4.878584922996915,0.21143964559356454,5.0932309752355875,34.34288553559379,4.464163217633529,5.293006628360302,0.21143964559356454,4.674320000000004,-5.937672620700715,1.1543230802528416e-06,Moderately Soluble,107.264,109.171486,46.54237,0,2,0,0.013831605,0.022090195,0.87920684,0.026295554,0.6130661,0.6101276,0.9761807,0.97506267,0.046459768,0.92700374,0.99999964,0.5572815,0.96673185,0.868684,-4.6642447,105.03581,6.840207,389.5430000000002,4.674320000000004,0.5318629022514467,4.0,2.3520445918508948,0.8497728231276783,2,0,0
CCCCCCC#Cc1cncc(N2CCN(C(=O)c3ccc(C)cc3)CC2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.4919354838709677,5.81,5,KNN | KNN | DT | LGBM | ET,1.2327764304986477,17.091352466101444,4.767223569501352,1.100387754541653,0.22970371961087194,14.570577127201963,8.18063053267119,4.899612245458347,0.22970371961087194,4.468568956378313,35.53096844826769,4.449392955021038,5.349831535895656,0.22970371961087194,4.674320000000004,-5.937672620700715,1.1543230802528416e-06,Moderately Soluble,103.12544,104.146706,49.515125,0,2,0,0.012613801,0.018554367,0.8922617,0.02536844,0.56570196,0.50156677,0.9648247,0.968202,0.029950205,0.8974835,0.99999934,0.5850806,0.9609782,0.8672682,-4.726537,105.104004,7.1216536,389.5430000000002,4.674320000000004,0.5318629022514467,4.0,2.312640745697049,0.8541510282558834,2,0,0
CCCCCCC#Cc1cncc(N2CCN(C(=O)Cc3ccccc3)CC2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.4418604651162791,9.84,5,KNN | KNN | DT | LGBM | ET,1.2327764304986477,17.091352466101444,4.767223569501352,1.1172968081927703,0.27765403215563583,15.566883461323007,8.12657424952077,4.88270319180723,0.27765403215563583,3.741923505538625,45.86682846839918,4.338501288782183,5.426905094832276,0.27765403215563583,4.294800000000004,-5.652740976742339,2.2246363195275647e-06,Moderately Soluble,82.14529,88.57233,41.505756,0,2,0,0.023289215,0.031155592,0.84319544,0.03232197,0.6718472,0.61259365,0.97364265,0.97004616,0.07575893,0.9489752,0.99999905,0.543533,0.9669775,0.8650795,-4.613005,103.39552,6.8169494,389.5430000000002,4.294800000000004,0.5233913917975759,4.0,2.3292365052316324,0.8523070549742631,2,0,0
CC(=O)N1CC2(CCN(c3cncc(C#CC(C)(C)O)c3)C2)C1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.4017094017094017,8.67,5,KNN | KNN | DT | LGBM | ET,1.2327764304986477,17.091352466101444,4.767223569501352,1.2908983372823737,0.29911553777957034,24.324203789562922,15.530849002631113,4.709101662717626,0.29911553777957034,5.065611547956782,75.3641475775333,4.1228352086696685,5.295368116765584,0.29911553777957034,1.2626,-2.855768663230117,0.001393899097080984,Soluble,-8.26947,11.270543,12.02395,0,1,0,0.21550874,0.20893595,0.58990335,0.078554526,0.26618558,0.041689474,0.067674935,0.044090338,0.018182952,0.13407287,0.9982869,0.8862623,0.8126613,0.09269251,-4.859605,50.338932,4.4899807,313.40100000000007,1.2626,0.7932781789679372,4.0,3.5009725142228625,0.7221141650863486,1,0,0
CCCCCCC#Cc1cncc(N2CCN(Cc3cc(N)nc(N)c3)CC2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.512396694214876,6.41,5,KNN | KNN | DT | LGBM | ET,1.2327764304986477,17.091352466101444,4.767223569501352,1.431341273310748,0.3321428949562159,37.10501902130717,32.465007889673615,4.568658726689252,0.3321428949562159,6.030331671060679,120.8763527598641,3.917658652575069,5.219658800803435,0.3321428949562159,3.285100000000001,-4.92376735246352,1.1918803163040505e-05,Moderately Soluble,36.407692,32.48061,56.27302,0,2,0,0.14901723,0.5138387,0.75787,0.09094985,0.96402043,0.5206472,0.8630556,0.78691393,0.61559284,0.94996387,0.99991834,0.61392033,0.8931179,0.932858,-5.0457263,99.65945,13.265704,392.55100000000016,3.285100000000001,0.555604556147677,4.0,2.7123973391036422,0.8097336289884842,2,0,0
CCCCCC#Cc1cncc(N2CCN(Cc3cc(N)nc(N)c3)CC2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.4876033057851239,8.71,5,KNN | KNN | DT | LGBM | ET,1.2327764304986477,17.091352466101444,4.767223569501352,1.484793518917376,0.3453631424620664,41.524711413412525,32.28777853504981,4.515206481082624,0.3453631424620664,6.425127640232279,145.11265167667437,3.8382947218569736,5.192118240308274,0.3453631424620664,2.8950000000000005,-4.551418165001908,2.8091946651988416e-05,Moderately Soluble,32.784157,31.566372,50.679325,0,2,0,0.15925118,0.5104518,0.7473391,0.09225569,0.95331734,0.50455964,0.8140913,0.7203952,0.5705598,0.93638,0.9998628,0.6457795,0.8817747,0.88838375,-5.0409636,97.95414,12.789582,378.5240000000001,2.8950000000000005,0.5938930418643711,4.0,2.707737459192577,0.810251393423047,2,0,0
CC(=O)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.4180327868852459,8.95,5,KNN | KNN | DT | LGBM | ET,1.2327764304986477,17.091352466101444,4.767223569501352,1.13768193856331,0.3759837862632156,17.973115440902593,9.898782825675925,4.8623180614366905,0.3759837862632156,2.516249592056995,74.92213758684039,4.125389840360787,5.599246282512593,0.3759837862632156,2.540000000000001,-4.0157559439903645,9.643708089380141e-05,Moderately Soluble,23.157074,46.79824,38.91259,0,1,0,0.3258604,0.27716643,0.81049955,0.07663584,0.549908,0.1572448,0.15093389,0.18136781,0.02459355,0.44315562,0.9993951,0.8957809,0.91210765,0.3760821,-4.462683,92.86727,7.430706,331.4190000000001,2.540000000000001,0.753672604765764,4.0,3.1466158455575393,0.7614871282713845,1,0,0
CC(C)CCCC#Cc1cncc(N2CCN(Cc3cc(N)nc(N)c3)CC2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.4,10.01,5,KNN | KNN | DT | LGBM | ET,1.2327764304986477,17.091352466101444,4.767223569501352,1.5186173655516064,0.4462719144766862,59.67200416943406,71.29390162742143,4.481382634448393,0.4462719144766862,4.404781937673573,247.3490905677814,3.6066896820740886,5.356075586822699,0.4462719144766862,3.141000000000001,-4.820343681497155,1.51236395662867e-05,Moderately Soluble,38.032513,31.806427,59.31377,0,2,0,0.14434972,0.52735734,0.73195297,0.09478613,0.96267587,0.37242612,0.7579603,0.6536705,0.5285643,0.90394735,0.99983674,0.6564644,0.89275247,0.9178442,-5.0460205,99.22031,14.142466,392.55100000000016,3.141000000000001,0.5803163301489849,4.0,2.7855153385740525,0.8016094068251053,2,0,0
O=C(c1cc2c(cc1[N+](=O)[O-])OCO2)N1CCN(c2cncc(-c3cccc(Cl)c3)c2)CC1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.4558823529411764,8.09,5,KNN | KNN | DT | LGBM | ET,1.2381282476858313,17.303272515082178,4.7618717523141685,1.314648940152971,0.5882024188309826,52.45634847032744,74.34250271564929,4.685351059847029,0.5882024188309826,1.4513501403008464,293.4443020745457,3.532474318938303,5.838227800755755,0.5882024188309826,4.001300000000003,-6.013039408647371,9.704219054546113e-07,Poorly Soluble,90.74541,86.05169,43.256542,0,2,0,0.22076502,0.1301951,0.97017497,0.10132116,0.897884,0.6521781,0.9835002,0.97461814,0.4452572,0.9775008,0.99999887,0.7392184,0.9412567,0.9637817,-4.733695,103.51538,1.001983,466.8810000000002,4.001300000000003,0.42301809316094446,4.0,2.464759264021602,0.8372489706642665,2,0,0
O=C(c1cc2c(cc1[N+](=O)[O-])OCO2)N1CCN(c2cccnc2)CC1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.4710743801652892,5.35,5,KNN | KNN | DT | LGBM | ET,1.2381282476858315,17.303272515082185,4.7618717523141685,1.2376263604112916,0.16254836719974505,18.597575502546498,7.557772014658231,4.762373639588708,0.16254836719974505,8.299110759542328,35.99325805618478,4.443778839877208,5.080968439300209,0.16254836719974505,1.6808999999999998,-3.5286229537701224,0.0002960581671962761,Soluble,68.75889,75.8867,-19.411327,0,2,0,0.13407606,0.09320126,0.93490255,0.09015744,0.74981946,0.5796529,0.9726099,0.9480295,0.33652773,0.9674985,0.99999744,0.7368967,0.9495403,0.7251436,-4.6365256,70.76959,-4.34338,356.3380000000001,1.6808999999999998,0.6093875948002592,4.0,2.2898239510021217,0.8566862276664309,2,0,0
O=C(c1cc2c(cc1[N+](=O)[O-])OCO2)N1CCN(c2cncc(F)c2)CC1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5254237288135594,8.7,5,KNN | KNN | DT | LGBM | ET,1.2381282476858315,17.303272515082185,4.7618717523141685,1.2371916948050614,0.175696282291854,18.733287244592077,7.721190213757484,4.762808305194938,0.175696282291854,7.813164740718167,38.15543490354605,4.418443591902905,5.107173018486972,0.175696282291854,1.8199999999999998,-3.743487290111268,0.00018051475650857174,Soluble,78.68423,82.54122,-12.686441,0,2,0,0.1380314,0.08630948,0.9455408,0.08674199,0.75593317,0.6604818,0.9704105,0.9467279,0.31326193,0.96910477,0.9999982,0.761773,0.9659489,0.7415363,-4.522209,79.11562,-3.0270925,374.3280000000001,1.8199999999999998,0.5969152476656526,4.0,2.436991296503356,0.840334300388516,2,0,0
O=[N+]([O-])c1cc(CN2CC3(CCN(c4cncc(C#Cc5ccccc5)c4)C3)C2)cc(C(F)(F)F)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5112781954887218,6.36,5,KNN | KNN | DT | LGBM | ET,1.2381282476858315,17.303272515082185,4.7618717523141685,1.220722961383146,0.18267619118547018,17.9323736159086,6.070334685505938,4.779277038616854,0.18267619118547018,7.28916240660317,37.911266760255806,4.421231703893333,5.137322373340376,0.18267619118547018,5.120700000000005,-6.993342031330914,1.0154486549460536e-07,Poorly Soluble,35.49716,19.689047,109.256996,0,3,0,0.45003438,0.5333222,0.85020906,0.15318958,0.96380347,0.10791925,0.48923308,0.5975757,0.31147036,0.94102013,0.9998976,0.7831193,0.91295826,0.9761483,-4.863406,100.69678,9.302504,492.50100000000015,5.120700000000005,0.2874686838324887,3.0,3.3992778274414857,0.7334135747287238,3,0,0
O=[N+]([O-])c1cc(CN2CC3(CCN(c4cncc(-c5ccccc5)c4)C3)C2)cc(C(F)(F)F)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.4552238805970149,4.89,5,KNN | KNN | DT | LGBM | ET,1.2381282476858315,17.303272515082185,4.7618717523141685,1.2245025249399837,0.20465650439826974,18.422733162655863,6.85466468413244,4.775497475060016,0.20465650439826974,6.658490375313866,42.230796595783,4.374370726439407,5.176624223680625,0.20465650439826974,5.387900000000005,-7.0417237435694755,9.083981820969804e-08,Poorly Soluble,50.226166,32.688057,63.26996,0,2,0,0.48354602,0.68885636,0.7860049,0.14124207,0.983852,0.37846094,0.58386725,0.5084165,0.56596935,0.92594385,0.99998534,0.8634769,0.96092546,0.9695732,-5.0080976,100.65608,5.1699896,468.4790000000001,5.387900000000005,0.37130997665635496,3.0,3.171530797957761,0.7587188002269154,2,0,0
O=[N+]([O-])c1cc(N2CC3(CCN(c4cncc(C#Cc5ccccc5)c4)C3)C2)cc(C(F)(F)F)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.4244604316546763,8.29,5,KNN | KNN | DT | LGBM | ET,1.2381282476858315,17.303272515082185,4.7618717523141685,1.1891308732869483,0.21884425065253535,17.15899578694327,6.5825210607480935,4.810869126713052,0.21884425065253535,5.756998840802171,41.501673036636554,4.381934395434082,5.239803857992021,0.21884425065253535,5.125100000000004,-6.913373243484331,1.220750066222968e-07,Poorly Soluble,50.318245,29.669239,118.30487,0,3,0,0.34463435,0.14490621,0.9557087,0.11963314,0.8283043,0.1155493,0.6451216,0.7726301,0.05091641,0.88675135,0.9999491,0.8365024,0.94157344,0.9487522,-4.794816,102.2484,7.8385224,478.47400000000016,5.125100000000004,0.29696231520604727,3.0,3.410901049792603,0.7321221055785997,3,0,0
O=[N+]([O-])c1cc(N2CC3(CCN(Cc4cncc(-c5ccccc5)c4)C3)C2)cc(C(F)(F)F)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.3829787234042553,9.54,5,KNN | KNN | DT | LGBM | ET,1.2381282476858315,17.303272515082185,4.7618717523141685,1.227520715853798,0.25923875012638414,19.47464091265166,8.51128683995263,4.772479284146202,0.25923875012638414,5.240983176281584,54.403728686186085,4.264371333898489,5.280587234393915,0.25923875012638414,5.387900000000005,-7.0417237435694755,9.083981820969804e-08,Poorly Soluble,45.01513,26.800344,60.859142,0,2,0,0.3548823,0.64103985,0.80206335,0.12533942,0.9835068,0.41931367,0.6330081,0.5581943,0.52415496,0.9363923,0.9999944,0.89395964,0.97555846,0.9504811,-4.9680457,98.830734,6.402603,468.4790000000001,5.387900000000005,0.37130997665635496,3.0,3.1457495479577613,0.7615833835602488,2,0,0
O=C(c1cc2c(cc1[N+](=O)[O-])OCO2)N1CCN(c2cncc(OCc3ccccc3)c2)CC1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.4532374100719424,8.23,5,KNN | KNN | DT | LGBM | ET,1.2381282476858315,17.303272515082185,4.7618717523141685,1.0451511113035528,0.28472066769728366,13.106494975931366,5.8957824764527675,4.954848888696447,0.28472066769728366,3.0697188610601716,40.105470899821185,4.396796380009771,5.512901397383123,0.28472066769728366,3.259900000000002,-5.420194282737726,3.800193556669601e-06,Moderately Soluble,109.65537,109.09688,-7.79113,0,2,0,0.117580354,0.080710135,0.9678513,0.07273074,0.87960595,0.50357825,0.9908053,0.9863434,0.34330517,0.98559016,0.9999994,0.71022606,0.9517069,0.9636548,-4.738716,103.93085,-4.011516,462.4620000000002,3.259900000000002,0.4058722420812224,4.0,2.428574099416023,0.8412695445093308,2,0,0
