canonical_smiles,murcko_scaffold,novel_scaffold,pred_log10_ic50_uM,pred_ic50_uM,max_sim_to_seriesCE,has_spiro_motif,drug_like,mw,logp,hbd,hba,rot_bonds,tpsa
COc1ccc2nc(-c3ccc(=NC(C)C)[nH]c3)nc(Oc3ccc(N4C(=O)CCC45C(=O)NC(=O)NC5=O)cc3)c2c1,N=c1ccc(-c2nc(Oc3ccc(N4C(=O)CCC45C(=O)NC(=O)NC5=O)cc3)c3ccccc3n2)c[nH]1,1,1.6226,41.9365,0.1463,0,0,581.59,2.97,3,9,6,167.97
COc1cccc(N(C(=O)c2ccco2)S(=O)(=O)C2CCCO2)c1,O=C(c1ccco1)N(c1ccccc1)S(=O)(=O)C1CCCO1,1,1.6226,41.9395,0.1414,0,1,351.38,2.4,0,6,5,86.05
CC(C(=O)N1Cc2cn[nH]c2CC1c1ccc(Cl)cc1Cl)N1CCN(Cc2cccc3ccccc23)CC1,O=C(CN1CCN(Cc2cccc3ccccc23)CC1)N1Cc2cn[nH]c2CC1c1ccccc1,1,1.6228,41.9584,0.1818,0,0,548.52,5.7,1,4,5,55.47
O=C1CC(=S)C2(C=C(C=CBr)OC2=O)C(c2ccc(Cl)cc2)C1,O=C1CC(=S)C2(C=COC2=O)C(c2ccccc2)C1,1,1.6232,41.9943,0.1098,0,1,411.7,4.49,0,4,2,43.37
CN(CCCC(=O)O)C(=O)C1CCCN1C(=O)CC(N)Cc1cc(F)c(F)cc1F,O=C(CCCc1ccccc1)N1CCCC1,1,1.6238,42.0522,0.1456,0,1,429.44,1.68,2,4,9,103.94
CC(=O)NCC(=O)NCCCCC(NC(=O)C(CO)NC(=O)C(N)CO)C(=O)NC(=O)C(Cc1ccccc1)NC(C)C(=O)NC(C(=O)O)C(C)O,c1ccccc1,1,1.624,42.0681,0.1304,0,0,738.8,-5.13,12,13,23,327.71
CCC(C)C(NC(=O)C(N)CC(=O)O)C(=O)NCC1CCC(C(CC2CCCCC2)NC(=O)C(=O)NC(CCC(=O)O)C(=O)O)CC1,C1CCC(CCC2CCCCC2)CC1,1,1.624,42.0681,0.0811,0,0,667.8,1.13,8,8,18,254.32
O=C(c1cnc(N2CCN(c3ccccc3)CC2)c([N+](=O)[O-])c1)c1cccc2ccccc12,O=C(c1ccc(N2CCN(c3ccccc3)CC2)nc1)c1cccc2ccccc12,1,1.6244,42.1118,0.2805,0,1,438.49,4.7,0,6,5,79.58
COCCN1C(=O)C(c2cn(-c3cc(C)ccc3C)c(O)c2O)NC12CCC2,O=C1NC2(CCC2)NC1c1ccn(-c2ccccc2)c1,1,1.6247,42.1429,0.1569,0,1,385.46,2.5,3,5,5,86.96
COC(=O)c1ccc2ccc(O)cc2c1,c1ccc2ccccc2c1,1,1.625,42.1656,0.1613,0,1,202.21,2.33,1,3,1,46.53
Cc1cnc2c(-n3cnc(-c4cnn(C)c4)c3)cccc2c1-c1cncc(N2CCC3(CNC3)C2)c1,c1cc(-n2cnc(-c3cn[nH]c3)c2)c2nccc(-c3cncc(N4CCC5(CNC5)C4)c3)c2c1,1,1.625,42.1688,0.3846,1,1,476.59,3.99,1,6,4,76.69
C#Cc1cncc(N2CCCC2CNCc2cn(-c3ccc4nc(C(F)F)sc4c3)nn2)c1,c1cncc(N2CCCC2CNCc2cn(-c3ccc4ncsc4c3)nn2)c1,1,1.625,42.1688,0.1809,0,1,465.53,3.95,1,7,7,71.76
C#Cc1ccc(-c2n[nH]c(=S)n2N=Cc2cn(-c3ccccc3)c3ccccc23)cc1,S=c1[nH]nc(-c2ccccc2)n1N=Cc1cn(-c2ccccc2)c2ccccc12,1,1.6254,42.2097,0.1605,0,0,419.51,5.42,1,3,4,50.9
CCSCCC(C(=O)c1nc2cccc(C)c2[nH]1)N(C)C,c1ccc2[nH]cnc2c1,1,1.6261,42.2811,0.1519,0,1,305.45,3.13,1,4,7,48.99
O=C(C=Cc1ccccc1)NN=c1cc[nH]c2cc(Cl)ccc12,O=C(C=Cc1ccccc1)NN=c1cc[nH]c2ccccc12,1,1.6264,42.3041,0.1373,0,1,323.78,3.47,2,2,3,57.25
CCOc1ccnc2sc(=NC(=O)c3c(-c4c(C)cccc4C)noc3C3CC3)[nH]c12,O=C(N=c1[nH]c2cccnc2s1)c1c(-c2ccccc2)noc1C1CC1,1,1.6266,42.3277,0.1368,0,1,434.52,4.91,1,6,5,93.37
CCOc1ncccc1C(=O)OCC(=O)Nc1cc(S(=O)(=O)N2CCOCC2)ccc1Cl,O=C(COC(=O)c1cccnc1)Nc1cccc(S(=O)(=O)N2CCOCC2)c1,1,1.6273,42.3889,0.1414,0,1,483.93,1.95,1,8,8,124.13
CNC(=O)C(Cc1ccccc1)NC(=O)C(CC(C)C)NC(=O)OC(C)(C)C,c1ccccc1,1,1.6275,42.409,0.2184,0,1,391.51,2.4,3,4,8,96.53
CCS(=O)(=O)c1ccc(Oc2cc3[nH]c(=NC(=O)c4ccccc4Cl)n(C)c3cc2C(=O)N(C2CC2)C2CC2)c(OC)c1,O=C(N=c1[nH]c2cc(Oc3ccccc3)c(C(=O)N(C3CC3)C3CC3)cc2[nH]1)c1ccccc1,1,1.6278,42.4396,0.1652,0,0,623.13,5.26,1,6,9,123.06
CN1CCN(c2nc3ccc(N=Cc4c(O)[nH]c5ccccc45)cc3s2)CC1,C(=Nc1ccc2nc(N3CCNCC3)sc2c1)c1c[nH]c2ccccc12,1,1.628,42.4587,0.1776,0,1,391.5,3.99,2,6,3,67.75
Cc1nc2ccc(N3CCN(C)CC3)nn2c1NC(=O)Nc1cccc2ccccc12,O=C(Nc1cccc2ccccc12)Nc1cnc2ccc(N3CCNCC3)nn12,1,1.628,42.4587,0.1975,0,1,415.5,3.59,2,5,3,77.8
CN1CCN(c2ccc3c(c2)OCN(C(=O)CCCc2c[nH]c4ccccc24)C3)CC1,O=C(CCCc1c[nH]c2ccccc12)N1COc2cc(N3CCNCC3)ccc2C1,1,1.628,42.4587,0.3723,0,1,418.54,3.62,1,4,5,51.81
CCNCCc1ccc(OC)c(O)c1,c1ccccc1,1,1.6287,42.53,0.1205,0,1,195.26,1.55,2,3,5,41.49
CC1(C)CC23CC1C(CO)(C2)C3,C1CC23CC1C(C2)C3,1,1.6289,42.5476,0.1039,0,1,166.26,2.2,1,1,1,20.23
COc1ccnc(N2CCC3(CC2)C(=O)N(C)c2ccc(Cl)cc23)n1,O=C1Nc2ccccc2C12CCN(c1ncccn1)CC2,1,1.6296,42.6158,0.2179,0,1,358.83,2.65,0,5,2,58.56
O=C(Nc1cc(Cl)cc(Cl)c1)N1CC2CC(C1)N2C(c1ccccc1)c1ccccc1Cl,O=C(Nc1ccccc1)N1CC2CC(C1)N2C(c1ccccc1)c1ccccc1,1,1.6297,42.6266,0.172,0,0,486.83,6.73,1,2,4,35.58
Nc1sc(-c2ccncc2)nc1-c1n[nH]c(=S)n1-c1ccc2c3c(cccc13)CC2,S=c1[nH]nc(-c2csc(-c3ccncc3)n2)n1-c1ccc2c3c(cccc13)CC2,1,1.6307,42.7274,0.1034,0,1,428.55,4.95,2,6,3,85.41
CCCCCCCCCCCCc1cn(-c2ccc(NC(=O)c3ccccc3-c3ccccc3)c(C(F)(F)F)c2)nn1,O=C(Nc1ccc(-n2ccnn2)cc1)c1ccccc1-c1ccccc1,1,1.6308,42.7319,0.211,0,0,576.71,9.67,1,3,15,59.81
CCCCCSc1nc(=NN2C(=O)C=C(C)C2=O)c2c3c(sc2[nH]1)COC(C)(C)C3,O=C1C=CC(=O)N1N=c1nc[nH]c2sc3c(c12)CCOC3,1,1.6311,42.7667,0.1923,0,1,446.6,3.89,1,7,6,87.65
O=C(c1ccco1)N1CCN(Cc2nc3ccccc3c(=O)n2-c2ccccc2O)CC1,O=C(c1ccco1)N1CCN(Cc2nc3ccccc3c(=O)n2-c2ccccc2)CC1,1,1.6313,42.7905,0.1735,0,1,430.46,2.64,1,6,4,91.81
Cc1cccc(C#CC2=CC(=NOc3ccc([N+](=O)[O-])cn3)CCC2)c1,C(#Cc1ccccc1)C1=CC(=NOc2ccccn2)CCC1,1,1.6314,42.7997,0.236,0,1,347.37,4.2,0,5,3,77.62
Cc1cccc(-c2cncc(C3CCCN3C(=O)c3ccncc3)c2)c1,O=C(c1ccncc1)N1CCCC1c1cncc(-c2ccccc2)c1,1,1.6314,42.7997,0.2346,0,1,343.43,4.43,0,3,3,46.09
Cc1cc(C)cc(-c2nocc2CC(=O)NC2CC2c2ccccc2)c1,O=C(Cc1conc1-c1ccccc1)NC1CC1c1ccccc1,1,1.6314,42.7997,0.1579,0,1,346.43,4.17,1,3,5,55.13
CCOC(=O)N=C1Oc2c(oc(CO)cc2=O)C(c2ccccc2Cl)C1CCCO,N=C1CC(c2ccccc2)c2occc(=O)c2O1,1,1.6319,42.8463,0.1509,0,1,435.86,3.25,2,7,6,118.56
C=CCNS(=O)(=O)c1ccc(-c2ccc(F)c(F)c2)cc1,c1ccc(-c2ccccc2)cc1,1,1.632,42.8541,0.1486,0,1,309.34,3.1,1,2,5,46.17
CS(=O)(=O)c1ccc(Cl)c(C(=O)NCc2ccc(-c3ccc(Cl)cc3)o2)c1,O=C(NCc1ccc(-c2ccccc2)o1)c1ccccc1,1,1.6324,42.8904,0.1264,0,1,424.31,4.59,1,4,5,76.38
COc1ccc(C(=O)NCC(=O)Nc2cccc(Cl)c2)cc1Br,O=C(CNC(=O)c1ccccc1)Nc1ccccc1,1,1.6325,42.9061,0.1667,0,1,397.66,3.48,2,3,5,67.43
CCC(=O)NC1CCN(Cc2cc3cc(S(=O)(=O)c4cccc(F)c4)cnc3cc2F)CC1,O=S(=O)(c1ccccc1)c1cnc2ccc(CN3CCCCC3)cc2c1,1,1.6329,42.9467,0.1649,0,1,473.55,3.84,1,5,6,79.37
Cc1cc(C(F)(F)F)c(C2=Nc3ccc(NS(C)(=O)=O)cc3S(=O)(=O)N2)c(=O)n1C(C)C,O=c1[nH]cccc1C1=Nc2ccccc2S(=O)(=O)N1,1,1.6345,43.1048,0.101,0,1,492.5,2.5,2,6,4,126.7
COC(=O)C(C(=O)OC)(c1cccn1C)N1CCC(C(C(=O)N2CCSC2)c2ccccc2)CC1,O=C(C(c1ccccc1)C1CCN(Cc2ccc[nH]2)CC1)N1CCSC1,1,1.6351,43.1656,0.1739,0,1,499.63,2.6,0,7,7,81.08
COc1ccc(S(=O)(=O)NC2CC3CN(C(=O)NCCc4nccn4C)CCN3C2=O)c(OC)c1,O=C(NCCc1ncc[nH]1)N1CCN2C(=O)C(NS(=O)(=O)c3ccccc3)CC2C1,1,1.6351,43.1656,0.1667,0,0,506.59,-0.05,2,7,8,135.1
COc1c(-n2ncc3ccc(Oc4ccc(CF)cn4)cc32)ccc(C(=O)NC2CC2)c1C(F)(F)F,O=C(NC1CC1)c1ccc(-n2ncc3ccc(Oc4ccccn4)cc32)cc1,1,1.6356,43.2115,0.1478,0,0,500.45,5.6,1,5,7,78.27
Cc1cc(-c2nc3ccc(OCCC4CC4)cc3n2C(C)C(=O)Nc2cccc(OC(F)(F)F)c2)nc(OC2CCOC2)n1,O=C(Cn1c(-c2ccnc(OC3CCOC3)n2)nc2ccc(OCCC3CC3)cc21)Nc1ccccc1,1,1.6362,43.2671,0.1508,0,0,611.62,6.25,1,8,11,109.62
N#Cc1ccc(S(=O)(=O)N2CC3OC2CC(c2cccc(C#N)c2)C3C(=O)Nc2ccc3c(c2)OCO3)cc1,O=C(Nc1ccc2c(c1)OCO2)C1C2CN(S(=O)(=O)c3ccccc3)C(CC1c1ccccc1)O2,1,1.6362,43.2671,0.1909,0,0,542.57,3.32,1,8,5,141.75
CC(C)(C)OC(=O)N1CC2(C1)CN(C(=O)c1ccc(N=c3nc4n(o3)CCCC4c3cc(F)cc(OC(F)(F)F)c3)nc1)C2,O=C(c1ccc(N=c2nc3n(o2)CCCC3c2ccccc2)nc1)N1CC2(CNC2)C1,1,1.6362,43.2671,0.3299,0,0,618.59,4.76,0,8,4,115.29
CCCCCCCCCCCCOc1ccc(C=C(C)C(=O)OCCOCCCCCC)cc1,c1ccccc1,1,1.6363,43.2799,0.225,0,0,474.73,8.53,0,4,22,44.76
COC(=O)c1ccc2c(c1)C(=O)c1cc(C(N)=O)ccc1S2(=O)=O,O=C1c2ccccc2S(=O)(=O)c2ccccc21,1,1.6363,43.2831,0.1184,0,1,345.33,0.95,1,6,2,120.6
Cc1ccccc1N=c1ncnc2[nH]c3c(n12)CCC3,c1ccc(N=c2ncnc3[nH]c4c(n23)CCC4)cc1,1,1.6364,43.2872,0.137,0,1,265.32,2.09,1,3,1,58.34
O=[N+]([O-])c1ccc(CS(=O)(=O)CCCc2nc3ccccc3[nH]2)cc1,O=S(=O)(CCCc1nc2ccccc2[nH]1)Cc1ccccc1,1,1.6364,43.2872,0.1765,0,1,359.41,3.02,1,5,7,105.96
CN=c1ccc2cc(C(=O)c3[nH]cc4ncncc34)c(F)cc2[nH]1,N=c1ccc2cc(C(=O)c3[nH]cc4ncncc34)ccc2[nH]1,1,1.6364,43.2872,0.1714,0,1,321.31,2.34,2,4,2,86.79
Cn1c(=O)oc2cc(-c3cn4[nH]c(-c5ccccc5)cc4n3)ccc21,O=c1[nH]c2ccc(-c3cn4[nH]c(-c5ccccc5)cc4n3)cc2o1,1,1.6364,43.2872,0.1373,0,1,330.35,3.44,1,3,2,68.23
Cc1ccccc1N=c1[nH]c(=N)n(-c2ncnc3cc(Cl)ccc23)[nH]1,N=c1[nH]c(=Nc2ccccc2)[nH]n1-c1ncnc2ccccc12,1,1.6364,43.2872,0.1375,0,1,351.8,2.75,3,4,2,98.5
Cc1ccc(S(=O)(=O)N=C2C=C([S+](C)[O-])c3cc(Br)ccc32)cc1,O=S(=O)(N=C1C=Cc2ccccc21)c1ccccc1,1,1.6366,43.3112,0.1026,0,1,424.34,3.67,0,3,3,69.56
O=C1OC(CCCc2ccc(Cl)cc2)C2=C1C1(Cc3ccncc3)CC2(c2ccc(S(=O)(=O)c3ccccc3)c(Cl)c2)N1,O=C1OC(CCCc2ccccc2)C2=C1C1(Cc3ccncc3)CC2(c2ccc(S(=O)(=O)c3ccccc3)cc2)N1,1,1.6368,43.3332,0.1892,0,0,631.58,6.65,1,6,9,85.36
Cn1c(-c2ccc(C#Cc3ccc(NS(=O)(=O)CC45CCCCC4NCC5CC(C)(C)C)cc3)cc2)nc2ccccc21,O=S(=O)(CC12CCCCC1NCC2)Nc1ccc(C#Cc2ccc(-c3nc4ccccc4[nH]3)cc2)cc1,1,1.6368,43.3332,0.2079,0,0,594.83,6.97,2,4,6,76.02
O=C(Nc1ccc(OCCCN2CCCC2)cc1)N1CCN(C2c3ccc(Cl)cc3CCc3cc(Br)cnc32)CC1,O=C(Nc1ccc(OCCCN2CCCC2)cc1)N1CCN(C2c3ccccc3CCc3cccnc32)CC1,1,1.6368,43.3332,0.2,0,0,639.04,6.4,1,5,7,60.94
COC(=O)C1=C(c2cccc(OCCC(C)C3(CCc4ccccc4)CCC4CN(C(=O)C5CC5)CCN43)c2)CCCC1,O=C(C1CC1)N1CCN2C(CCC2(CCCOc2cccc(C3=CCCCC3)c2)CCc2ccccc2)C1,1,1.6368,43.3332,0.2411,0,0,584.8,6.68,0,5,11,59.08
Cc1ccc(C)c(NC(=O)c2cc(S(=O)(=O)N3CCOCC3)cn2C)c1,O=C(Nc1ccccc1)c1cc(S(=O)(=O)N2CCOCC2)c[nH]1,1,1.6376,43.4129,0.1429,0,1,377.47,1.92,1,4,4,80.64
NC(=O)c1cc([N+](=O)[O-])c(Nc2ccc([N+](=O)[O-])cc2C(=O)O)cc1Cl,c1ccc(Nc2ccccc2)cc1,1,1.638,43.4477,0.1807,0,0,380.7,2.7,3,7,6,178.7
O=C(NN1C(=O)CSC1c1ccccc1)c1ccc([N+](=O)[O-])cc1,O=C(NN1C(=O)CSC1c1ccccc1)c1ccccc1,1,1.638,43.4477,0.2375,0,1,343.36,2.51,1,5,4,92.55
CCOc1ccc(-c2ccc(-c3ccccc3C(=O)N(C)Cc3ccccc3F)cc2F)cc1CN1CCCC1,O=C(NCc1ccccc1)c1ccccc1-c1ccc(-c2cccc(CN3CCCC3)c2)cc1,1,1.6382,43.468,0.1667,0,0,540.65,7.57,0,3,9,32.78
Nc1c(-c2ccccc2)sc(=S)n1-c1ccc(F)cc1,S=c1sc(-c2ccccc2)cn1-c1ccccc1,1,1.6387,43.5198,0.1667,0,1,302.4,4.66,1,3,2,30.95
COc1ccc(CCC(=O)N2CCCC2=O)cc1Br,O=C1CCCN1C(=O)CCc1ccccc1,1,1.639,43.5496,0.1733,0,1,326.19,2.54,0,3,4,46.61
Cc1noc(C(=O)NC(CN2CCOCC2)c2ccccc2)c1Br,O=C(NC(CN1CCOCC1)c1ccccc1)c1ccno1,1,1.6392,43.5714,0.1899,0,1,394.27,2.55,1,5,5,67.6
NC(=O)CN1CCC2(CC1)OCCC2(O)c1ccc(Cl)c(Cl)c1,c1ccc(C2CCOC23CCNCC3)cc1,1,1.6392,43.5714,0.1489,0,1,359.25,1.92,2,4,3,75.79
Cc1ccc(S(=O)(=O)N2CCN(C(=O)COc3cc4oc(-c5ccccc5)cc(=O)c4c4c3C=CC(C)(C)O4)CC2)cc1,O=C(COc1cc2oc(-c3ccccc3)cc(=O)c2c2c1C=CCO2)N1CCN(S(=O)(=O)c2ccccc2)CC1,1,1.6393,43.5765,0.1589,0,0,600.69,4.86,0,7,6,106.36
CC(C)(C)C(C(O)=NO)N(CCc1ccccc1)Cc1ccc([N+](=O)[O-])cc1,c1ccc(CCNCc2ccccc2)cc1,1,1.6396,43.6116,0.1744,0,1,385.46,4.4,2,5,8,99.2
COc1cccc2ccc3c(ncc4c5c(sc43)CNC(C(=O)O)C5)c12,c1ccc2c(c1)ccc1c2ncc2c3c(sc21)CNCC3,1,1.6399,43.639,0.1628,0,1,364.43,3.71,2,5,2,71.45
Cc1[nH]c(=NC(=O)CCn2c(=O)c3cccn3c3cccnc32)ccc1Br,O=C(CCn1c(=O)c2cccn2c2cccnc21)N=c1cccc[nH]1,1,1.6399,43.639,0.1494,0,1,426.27,2.57,1,3,3,84.52
CCN(C(=O)COC(=O)CNS(=O)(=O)C=Cc1ccccc1)C1CCCCC1,O=C(COC(=O)CNS(=O)(=O)C=Cc1ccccc1)NC1CCCCC1,1,1.6401,43.6666,0.1414,0,1,408.52,2.3,1,5,9,92.78
COCC(C)N=c1nc2c(c[nH]1)CCN(C(=O)NC1CCN(Cc3ccc(CO)c(C)c3)C1)C2,N=c1nc2c(c[nH]1)CCN(C(=O)NC1CCN(Cc3ccccc3)C1)C2,1,1.6403,43.6865,0.1709,0,1,468.6,1.49,3,6,7,106.08
Cc1cc(C)cc(C(=O)c2c(C(C)C)c(=O)[nH]c(=O)n2Cc2ccc(OCCN3CCCC3)c(-c3ccc(O)c(C)c3)c2)c1,O=C(c1ccccc1)c1cc(=O)[nH]c(=O)n1Cc1ccc(OCCN2CCCC2)c(-c2ccccc2)c1,1,1.6405,43.7053,0.1453,0,0,595.74,5.71,2,6,10,104.63
O=C1COC2CN(C(=O)Cn3cc([N+](=O)[O-])nn3)CC2N1,O=C1COC2CN(C(=O)Cn3ccnn3)CC2N1,1,1.6411,43.7574,0.1667,0,0,296.24,-2.09,1,7,3,132.49
Cn1cc(C(=O)N2CC3CC3C2C(O)=NO)c(OCc2cccc(Cl)c2)n1,O=C(c1c[nH]nc1OCc1ccccc1)N1CC2CC2C1,1,1.6411,43.7618,0.2,0,1,390.83,2.46,2,5,5,100.18
CC1(C)CN(CC(O)CN2CCN(c3cccn4c(-c5ccsc5)cnc34)CC2)CCO1,c1cc(N2CCN(CCCN3CCOCC3)CC2)c2ncc(-c3ccsc3)n2c1,1,1.6416,43.8114,0.163,0,1,455.63,2.66,1,7,6,56.48
COC(=O)C(CC(C)C)NC(=O)C1SCC2CN(CC3CC3)C(=O)C2C1O,O=C1C2CCSCC2CN1CC1CC1,1,1.6423,43.8872,0.12,0,1,398.53,0.65,2,6,7,95.94
COc1cc(N(C)CCN2CCN(C)CC2)ccc1N=c1[nH]ccc(=Nc2c(Cl)ccc3c2OCO3)[nH]1,c1cc(N=c2cc[nH]c(=Nc3ccc(NCCN4CCNCC4)cc3)[nH]2)c2c(c1)OCO2,1,1.6431,43.9681,0.1478,0,0,526.04,2.88,2,8,7,93.71
Fc1c(N=c2nc(-c3cccc(Cl)c3)o[nH]2)ccc2ccc(=NCCN3CCOCC3)[nH]c12,c1ccc(-c2nc(=Nc3ccc4ccc(=NCCN5CCOCC5)[nH]c4c3)[nH]o2)cc1,1,1.6432,43.9765,0.129,0,1,468.92,3.41,2,6,5,94.8
CCC(=O)C(=COC(=O)C(CC(C)C)NC(=O)OCc1ccccc1)C(O)C(O)C(COCc1ccccc1)OCc1ccccc1,O=C(CNC(=O)OCc1ccccc1)OC=CCCC(COCc1ccccc1)OCc1ccccc1,1,1.6433,43.988,0.1429,0,0,647.77,5.26,3,9,19,140.62
CC(CCCc1ccccc1)=NOC(=O)CCC(=O)N(CCc1ccccc1)Cc1ccc(C(=O)OCC(O)c2ccccc2)cc1,O=C(CCC(=O)N(CCc1ccccc1)Cc1ccc(C(=O)OCCc2ccccc2)cc1)ON=CCCCc1ccccc1,1,1.6433,43.988,0.1731,0,0,634.77,6.87,1,7,17,105.5
CCN(CC)C(=O)CCN1C(=O)C(NC(=O)C(Cc2ncsc2C(N)CC(C)C)NC(=O)CCc2ccccc2)CCc2ccccc21,O=C(CCc1ccccc1)NC(Cc1cscn1)C(=O)NC1CCc2ccccc2NC1=O,1,1.6433,43.988,0.1774,0,0,674.91,4.57,3,7,16,137.73
O=C1Cc2ccccc2Nc2ccccc21,O=C1Cc2ccccc2Nc2ccccc21,1,1.6438,44.0332,0.1579,0,1,209.25,3.17,1,2,0,29.1
ON=C(O)c1ccc(-c2ccc(-c3nc(C4CCCC4)c[nH]3)cc2)cc1,c1ccc(-c2ccc(-c3nc(C4CCCC4)c[nH]3)cc2)cc1,1,1.6441,44.0658,0.1125,0,0,347.42,5.1,3,3,4,81.5
CCN=c1[nH]cnc2ncc(-c3cncc(NS(=O)(=O)c4ccc(Cl)cc4)c3)cc12,N=c1[nH]cnc2ncc(-c3cncc(NS(=O)(=O)c4ccccc4)c3)cc12,1,1.6449,44.1448,0.1648,0,1,440.92,3.39,2,6,5,112.99
CCCn1c(=NC(=O)c2sccc2C)[nH]c2ncccc21,O=C(N=c1[nH]c2cccnc2[nH]1)c1cccs1,1,1.6452,44.1756,0.1429,0,1,300.39,2.89,1,3,3,63.04
CC(C#CCCC1CCCCC1)(c1ccc(-c2ccc(C(=O)O)cc2)cc1)c1nc2ccc(OC(F)F)cc2s1,C(#CC(c1ccc(-c2ccccc2)cc1)c1nc2ccccc2s1)CCC1CCCCC1,1,1.6464,44.3031,0.17,0,0,559.68,8.93,1,4,8,59.42
CCCCCCCCn1cc(C(=O)O)c(=O)c2ccc(Oc3ccc(C(F)(F)F)cn3)cc21,O=c1cc[nH]c2cc(Oc3ccccn3)ccc12,1,1.6464,44.3031,0.1939,0,0,462.47,6.27,1,4,10,81.42
CC1NCNc2ccc(-c3cccc(Cl)c3)cc21,c1ccc(-c2ccc3c(c2)CNCN3)cc1,1,1.6481,44.4759,0.1176,0,1,258.75,4.04,2,2,1,24.06
CN(C)c1ccc2c(c1)C(c1ccc(Cl)cc1)NC2,c1ccc(C2NCc3ccccc32)cc1,1,1.6481,44.4759,0.1053,0,1,272.78,3.6,1,2,2,15.27
COc1cncc(-c2ccc(N=c3s[nH]c(Cl)c3Cl)cc2Cl)c1,c1cncc(-c2ccc(N=c3cc[nH]s3)cc2)c1,1,1.6486,44.5208,0.1429,0,0,386.69,5.34,1,4,3,50.27
Cc1ccc(C)c(C2=NOC(c3cc(Br)c(Cl)[nH]3)C2)c1,c1ccc(C2=NOC(c3ccc[nH]3)C2)cc1,1,1.6486,44.5208,0.1282,0,1,353.65,4.91,1,2,2,37.38
Cc1c(C(=O)O)cc(-n2ccc3ccc(Br)cc3c2=S)n1N=O,S=c1c2ccccc2ccn1-c1ccc[nH]1,1,1.6486,44.5208,0.1519,0,1,392.23,4.46,1,4,3,76.59
Clc1ccc(CN=c2cc[nH]c(-c3cncnc3)n2)c(Cl)c1,c1ccc(CN=c2cc[nH]c(-c3cncnc3)n2)cc1,1,1.6486,44.5208,0.1341,0,1,332.19,3.27,1,4,3,66.82
CC(C)CCn1c(-c2ccccn2)nc2cc(C3=C4CC5CC(C4)CC(C3)C5)c3ccccc3c21,c1ccc(-c2nc3cc(C4=C5CC6CC(C5)CC(C4)C6)c4ccccc4c3[nH]2)nc1,1,1.6486,44.5218,0.1359,0,0,461.65,8.28,0,2,5,30.71
c1ccc(CNCCCCCCNCCSSCCNCCCCCCNCc2ccc3c(c2)OCO3)cc1,c1ccc(CNCCCCCCNCCSSCCNCCCCCCNCc2ccc3c(c2)OCO3)cc1,1,1.6493,44.5957,0.1932,0,0,574.9,5.98,4,8,25,66.58
CCOc1ccc(Br)c2nc3c(C)nn(CCCC(=O)O)c3nc12,c1ccc2nc3[nH]ncc3nc2c1,1,1.6494,44.6052,0.1605,0,1,393.24,3.31,1,5,6,90.13
COc1ccc(NC(=O)CCN2C(=O)c3ccccc3C2=O)cc1,O=C(CCN1C(=O)c2ccccc2C1=O)Nc1ccccc1,1,1.6495,44.6203,0.1528,0,1,324.34,2.32,1,4,5,75.71
CC(C)(C)[S+]([O-])C1=CC(=O)c2ccccc2C1=O,O=C1C=CC(=O)c2ccccc21,1,1.6499,44.6549,0.125,0,1,262.33,2.5,0,3,1,57.2
CC(=O)C(C(=O)C(=O)N=c1[nH]cc(Br)s1)c1ccc(Cl)cc1,O=C(Cc1ccccc1)C(=O)N=c1[nH]ccs1,1,1.6499,44.6549,0.1299,0,1,401.67,2.86,1,4,4,79.36
Cc1ccc(C(C)NC(=O)C(N)c2ccc(Cl)cc2Cl)o1,O=C(Cc1ccccc1)NCc1ccco1,1,1.6499,44.6549,0.1169,0,1,327.21,3.77,2,3,4,68.26
CCOC(=O)C1CCN(C(=O)COC(=O)c2cncc(Br)c2)CC1,O=C(OCC(=O)N1CCCCC1)c1cccnc1,1,1.6499,44.6549,0.3,0,1,399.24,1.8,0,6,5,85.8
O=C1NCCCC1C(O)c1ccc(Cl)cc1,O=C1NCCCC1Cc1ccccc1,1,1.6499,44.6549,0.1143,0,1,239.7,1.9,2,2,2,49.33
CN(CC(=O)OC(C)(C)C)C(=S)NC(=O)OC(C)(C)C,,0,1.6499,44.6549,0.1538,0,1,304.41,2.07,1,5,2,67.87
O=C(N=c1cc(C2CC2)[nH][nH]1)NC(=O)c1c(Cl)ccc(F)c1Cl,O=C(N=c1cc(C2CC2)[nH][nH]1)NC(=O)c1ccccc1,1,1.6499,44.6549,0.1412,0,1,357.17,3.12,3,2,2,90.11
CC1CCc2c(sc(NC(=O)C(=O)O)c2C#N)C1,c1cc2c(s1)CCCC2,1,1.6499,44.6549,0.122,0,1,264.31,1.77,2,4,1,90.19
NCCC1CN=C(Nc2ccc(Br)cc2C(N)=O)N1,c1ccc(NC2=NCCN2)cc1,1,1.6499,44.6549,0.1392,0,1,326.2,0.64,4,5,4,105.53
COC(=O)NNC(=O)Nc1ccc(Cl)c(Cl)c1,c1ccccc1,1,1.6499,44.6549,0.1233,0,1,278.1,2.39,3,3,1,79.46
CCC1(C)C(=O)N(CC(=O)O)CCN1S(=O)(=O)c1ccc(Cl)cc1,O=C1CN(S(=O)(=O)c2ccccc2)CCN1,1,1.6499,44.6549,0.1648,0,1,374.85,1.43,1,4,5,94.99
