canonical_smiles,Input_SMILES,SMILES_state,Tanimoto,NLL,qsar_model_count,qsar_models_used,pred_logIC50_uM,pred_ic50_uM,pred_pIC50,pred_logIC50_uM_ensemble_mean,pred_logIC50_uM_ensemble_std,pred_ic50_uM_ensemble_mean,pred_ic50_uM_ensemble_std,pred_pIC50_ensemble_mean,pred_pIC50_ensemble_std,pred_ic50_uM_lower95,pred_ic50_uM_upper95,pred_pIC50_lower95,pred_pIC50_upper95,pred_pIC50_uncertainty,pred_cLogP,pred_logS_ESOL,pred_Solubility_ESOL_mol_per_L,pred_Solubility_ESOL_class,pred_MetStab_Clearance_Microsome_AZ,pred_MetStab_Clearance_Hepatocyte_AZ,pred_MetStab_Half_Life_Obach,PAINS_alert,BRENK_alert,NIH_alert,AMES,ClinTox,DILI,Carcinogens_Lagunin,hERG,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Veith,CYP2D6_Veith,CYP3A4_Veith,HIA_Hou,Bioavailability_Ma,PAMPA_NCATS,Pgp_Broccatelli,Caco2_Wang,PPBR_AZ,VDss_Lombardo,molecular_weight,logP,QED,Lipinski,sa_score,sa_accessibility,liability_alert_count,passes_qsar_uncertainty,passes_optimal
CCCCC#Cc1cncc(N2CCC3(CN(Cc4cc(N)cc(C(N)=O)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6260869565217392,8.14,5,KNN | KNN | DT | LGBM | ET,0.5473052438641018,3.526186219547159,5.452694756135898,1.3080867795133506,0.5802504888132622,51.79560562003868,74.52754547638385,4.691913220486649,0.5802504888132622,1.4818212601172613,278.85455155862024,3.5546222624126553,5.829204178560643,0.5802504888132622,3.016700000000001,-4.882161144127976,1.3117131001017674e-05,Moderately Soluble,23.2188,26.074295,42.78295,0,3,0,0.17930707,0.6316912,0.63443184,0.092236266,0.93317384,0.13519442,0.2133276,0.3550846,0.38974148,0.84821016,0.9978949,0.74985635,0.7835757,0.71666324,-5.2609243,92.48932,10.36054,417.5570000000002,3.016700000000001,0.4284922319693887,4.0,3.445734396899377,0.7282517336778469,3,0,1
CCCC/C=C/c1cncc(N2CCC3(CN(C(=O)c4cc(O)cc(OC)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.4765625,8.43,5,KNN | KNN | DT | LGBM | ET,1.2504108950628896,17.79962673419554,4.74958910493711,1.2440406772380506,0.1953052387245457,19.271677673897397,8.000112106333576,4.755959322761949,0.1953052387245457,7.265113597689118,42.34858903496998,4.37316105486184,5.138757590662059,0.1953052387245457,4.351700000000004,-5.8951940418762065,1.2729342095689724e-06,Moderately Soluble,108.72359,105.96593,-4.9745207,0,1,0,0.15168332,0.38187543,0.7904663,0.05056358,0.88753355,0.18606031,0.4999641,0.6487869,0.17308193,0.91506356,0.9997675,0.8028747,0.9298876,0.8223952,-5.125547,99.33711,1.9096752,421.54100000000017,4.351700000000004,0.6734625021037818,4.0,3.309617264032246,0.7433758595519726,1,0,0
CCC/C=C/c1cncc(N2CCC3(CN(C(=O)c4cc(O)cc(OC)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.453125,11.95,5,KNN | KNN | DT | LGBM | ET,1.2504108950628896,17.79962673419554,4.74958910493711,1.26011677027024,0.19614925747035547,19.951003020788058,7.902537359115025,4.7398832297297595,0.19614925747035547,7.510420020690959,44.1132763828941,4.355430685087863,5.124335774371657,0.19614925747035547,3.9616000000000033,-5.522045596322733,3.0057607130087987e-06,Moderately Soluble,103.65875,103.97856,-10.020154,0,0,0,0.17057197,0.38121453,0.77825373,0.045542475,0.8453313,0.14589263,0.38832065,0.5148647,0.1405442,0.85252875,0.9996611,0.81600887,0.9050813,0.68933785,-5.11465,97.60044,1.0778712,407.5140000000001,3.9616000000000033,0.785142888312104,4.0,3.324921357051215,0.7416754047720873,0,0,0
CCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc(O)cc(OC)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6293103448275862,7.95,5,KNN | KNN | DT | LGBM | ET,1.2504108950628896,17.79962673419554,4.74958910493711,1.2776307100272366,0.20462259438997712,20.890113441325248,8.25130040777724,4.722369289972764,0.20462259438997712,7.526107633451469,47.7189627537662,4.321309004968408,5.123429574977118,0.20462259438997712,3.690000000000003,-5.397997887040033,3.9994669560507275e-06,Moderately Soluble,76.14978,80.72372,16.181358,0,2,0,0.11291142,0.30868024,0.8278678,0.050430804,0.84221,0.16728726,0.5144216,0.7333797,0.1270769,0.96214426,0.9998776,0.7866437,0.9308381,0.84963435,-4.926757,101.06239,4.4189444,419.52500000000015,3.690000000000003,0.5914943066197499,4.0,3.3544032780182587,0.738399635775749,2,0,0
CCCCCc1cncc(N2CCC3(CN(C(=O)c4cc(OC)ccc4O)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.46875,10.53,5,KNN | KNN | DT | LGBM | ET,1.2504108950628896,17.79962673419554,4.74958910493711,1.2703511047243436,0.20575784691829632,20.60217209634026,8.401936479955898,4.729648895275656,0.20575784691829632,7.363185211983884,47.166807804148426,4.326363515315796,5.132934275235517,0.20575784691829632,3.881000000000003,-5.472148721902214,3.3717182613641923e-06,Moderately Soluble,108.2719,104.745255,5.2657447,0,1,0,0.13844615,0.337366,0.77286166,0.04583817,0.9101383,0.20217891,0.6112443,0.7148422,0.1599029,0.9633859,0.99995756,0.8113796,0.9645284,0.8996288,-4.973878,99.44032,3.6527092,409.53000000000014,3.881000000000003,0.7032376139786437,4.0,3.055633212254836,0.7715963097494627,1,0,0
CCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc(OC)c(O)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5882352941176471,11.69,5,KNN | KNN | DT | LGBM | ET,1.2504108950628896,17.79962673419554,4.74958910493711,1.2640707105288178,0.21994356412704782,20.50326495296488,8.438234154752436,4.735929289471182,0.21994356412704782,6.8074008546090825,49.56328648354073,4.3048399037821685,5.167018675160196,0.21994356412704782,3.690000000000003,-5.397997887040033,3.9994669560507275e-06,Moderately Soluble,58.38546,61.256664,15.819072,0,2,0,0.140389,0.3290054,0.81587857,0.05458101,0.83901674,0.16770652,0.48148012,0.67974055,0.119975746,0.94799614,0.99986684,0.7939252,0.9341299,0.8312068,-4.8966074,99.961754,4.3438187,419.52500000000015,3.690000000000003,0.5914943066197499,4.0,3.2813317745217567,0.7465186917198048,2,0,0
CCCCCc1cncc(N2CCC3(CN(C(=O)c4cccc(OC)c4O)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.4573643410852713,8.85,5,KNN | KNN | DT | LGBM | ET,1.2504108950628896,17.79962673419554,4.74958910493711,1.2668019336517369,0.22103488347223146,20.6464471999746,8.481869004360188,4.733198066348264,0.22103488347223146,6.816690280054956,50.12222079100571,4.299969694742689,5.166426437953836,0.22103488347223146,3.881000000000003,-5.472148721902214,3.3717182613641923e-06,Moderately Soluble,92.568115,87.76256,-0.46100655,0,1,0,0.09488976,0.271645,0.7386964,0.03947215,0.8746662,0.1973123,0.62961257,0.6927238,0.11533612,0.9418379,0.9999874,0.82304794,0.9737242,0.83336365,-4.940727,96.65627,2.8146396,409.53000000000014,3.881000000000003,0.7032376139786437,4.0,3.070829773340808,0.7699078029621325,1,0,0
CCCCc1cncc(N2CCC3(CN(C(=O)c4cccc(OC)c4O)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.4341085271317829,12.02,5,KNN | KNN | DT | LGBM | ET,1.2504108950628896,17.79962673419554,4.74958910493711,1.2794191083907798,0.22668092416089353,21.3392513519877,8.747057853420571,4.72058089160922,0.22668092416089353,6.841077289295708,52.93144129330017,4.276286280253869,5.164875502964572,0.22668092416089353,3.4909000000000026,-5.099379585273692,7.954637893500746e-06,Moderately Soluble,87.295395,84.773895,-5.737112,0,0,0,0.09853165,0.266543,0.74033785,0.03914568,0.81275403,0.12844643,0.44346723,0.49956387,0.067928314,0.8763477,0.99998075,0.8632258,0.9677416,0.68586767,-4.923018,93.58008,1.9771744,395.5030000000001,3.4909000000000026,0.8110636149151511,4.0,3.0665295309021223,0.7703856076775419,0,0,0
CCCCc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4I)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.6293103448275862,12.41,5,KNN | KNN | DT | LGBM | ET,1.2561942638577255,18.03824427441295,4.743805736142274,0.9970011573612382,0.19396584565993188,10.8797881597641,4.360222828198969,5.002998842638762,0.19396584565993188,4.138358400963467,23.832753154797942,4.622825785145295,5.383171900132228,0.19396584565993188,4.110000000000003,-6.375450232183775,4.212595580721254e-07,Poorly Soluble,97.64117,85.6535,58.253925,0,1,0,0.12247528,0.43586484,0.72563064,0.047672044,0.9522217,0.38315088,0.7520396,0.7671309,0.42332458,0.9899352,0.99999446,0.76121074,0.9677435,0.8834454,-4.931423,100.266464,8.16749,519.3830000000002,4.110000000000003,0.5572069751950418,3.0,3.328345618863275,0.741294931237414,1,0,0
CCCCCc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4I)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.6551724137931034,10.65,5,KNN | KNN | DT | LGBM | ET,1.2561942638577255,18.03824427441295,4.743805736142274,0.9834743044961638,0.19832942474709256,10.616903716169798,4.499525790273078,5.016525695503836,0.19832942474709256,3.9332235606433956,23.561339491567935,4.627800022999535,5.4052513680081375,0.19832942474709256,4.500100000000004,-6.748598677737249,1.7840265868707087e-07,Poorly Soluble,101.78983,86.864845,64.79582,0,2,0,0.12018748,0.42738056,0.7300546,0.0473418,0.9646136,0.45725203,0.8429575,0.8492697,0.47871023,0.99396646,0.9999968,0.7153246,0.9695722,0.93252355,-4.9580097,101.30605,8.856516,533.4100000000001,4.500100000000004,0.40462666337679787,3.0,3.3262755731388705,0.7415249363179033,2,0,0
CC(C)(C)C#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4I)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.6083333333333333,13.46,5,KNN | KNN | DT | LGBM | ET,1.2561942638577255,18.03824427441295,4.743805736142274,1.0588515628819422,0.20603761791298167,12.552020743798666,4.426074618558467,4.941148437118057,0.20603761791298167,4.518744975874429,29.01919053408816,4.537314706008614,5.344982168227502,0.20603761791298167,4.165000000000004,-6.574819466187896,2.661831338398824e-07,Poorly Soluble,58.791027,49.92414,77.54152,0,2,0,0.14772528,0.41844082,0.80729896,0.06944565,0.9208523,0.22753593,0.6451631,0.7465034,0.27505285,0.97616446,0.999925,0.7242888,0.94172734,0.90698993,-4.7897253,98.04515,8.621626,543.405,4.165000000000004,0.42090043705519764,3.0,3.6254848133152944,0.7082794651871895,2,0,0
CC(C)CC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4I)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.6440677966101694,12.87,5,KNN | KNN | DT | LGBM | ET,1.2561942638577255,18.03824427441295,4.743805736142274,1.039275098945266,0.21224328163509004,12.127759664824111,4.752816854149629,4.960724901054734,0.21224328163509004,4.200280237359799,28.52803974915827,4.544728069049958,5.376721733059511,0.21224328163509004,4.165000000000004,-6.571367920621937,2.6830704696829384e-07,Poorly Soluble,80.08763,63.428783,91.44777,0,2,0,0.14746192,0.43767676,0.78500843,0.06619744,0.9316885,0.31551307,0.67901886,0.78575784,0.35308874,0.98745745,0.9999653,0.7049391,0.94397795,0.90375614,-4.8098044,101.626854,8.566054,543.405,4.165000000000004,0.4301777184346985,3.0,3.6201855233744675,0.7088682751806148,2,0,0
O=C(c1ccc2c(c1)OCO2)N1CC2(CCN(c3cncc(CCCI)c3)C2)C1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5080645161290323,13.89,5,KNN | KNN | DT | LGBM | ET,1.2561942638577255,18.03824427441295,4.743805736142274,0.9446846990475605,0.25514408664679605,10.310360538792635,5.275727557202134,5.055315300952439,0.25514408664679605,2.7835709100847352,27.84627507130952,4.555232891124719,5.555397710780159,0.25514408664679605,3.530400000000003,-5.858682336020695,1.3845787565133673e-06,Moderately Soluble,57.35119,48.632122,18.843884,0,2,1,0.34124428,0.47464162,0.74375093,0.06562299,0.92593354,0.39528713,0.57309735,0.53758526,0.32765028,0.9784851,0.9999774,0.79857,0.9590252,0.7418569,-4.9180694,95.493965,3.0050209,505.35600000000017,3.530400000000003,0.4600932304938246,3.0,3.2752157946383864,0.7471982450401793,3,0,0
CCCCc1cncc(N2CCC3(CN(C(=O)c4cccc(I)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.4710743801652892,11.78,5,KNN | KNN | DT | LGBM | ET,1.2561942638577257,18.03824427441296,4.743805736142274,1.2307332833279971,0.13232348792438398,17.804743081429585,5.3572948619432985,4.769266716672003,0.13232348792438398,9.362228724873802,30.90916832707191,4.509912680340211,5.028620753003795,0.13232348792438398,4.381300000000004,-6.304540293970236,4.959749085627575e-07,Poorly Soluble,73.258446,67.25561,79.93426,0,1,0,0.12439673,0.31911913,0.6865137,0.05828654,0.8786538,0.4726727,0.6819577,0.6509437,0.22559306,0.89589727,0.9999901,0.8319338,0.9807553,0.761987,-4.923701,98.199814,12.219305,475.374,4.381300000000004,0.6027887255206821,4.0,3.0752937680221155,0.7694118035530982,1,0,0
Cc1ccc(C(=O)N2CCC3(CCN(c4cncc(I)c4)C3)C2)cc1C,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.3779527559055118,11.8,5,KNN | KNN | DT | LGBM | ET,1.2561942638577257,18.03824427441296,4.743805736142274,1.2251700692310714,0.13373901105457942,17.60447262214613,5.434234012523453,4.774829930768929,0.13373901105457942,9.184205815129879,30.711323372318404,4.512701469101953,5.0369583924359045,0.13373901105457942,4.045640000000003,-5.980457987613672,1.0460248749761005e-06,Moderately Soluble,60.913036,57.339794,63.84142,0,1,0,0.21075559,0.33608484,0.6337915,0.039026923,0.89789915,0.7062769,0.73374283,0.5997628,0.2110199,0.9641593,0.9999982,0.85140646,0.9896766,0.67959714,-4.922969,96.29246,10.720728,461.3470000000001,4.045640000000003,0.6339027936357382,4.0,3.4810017435684895,0.7243331396035011,1,0,0
CC1CC2(CN(Cc3cc(N)cc(Cl)c3)C2)CN1c1cncc(I)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.3307086614173228,11.68,5,KNN | KNN | DT | LGBM | ET,1.2561942638577257,18.03824427441296,4.743805736142274,1.347249704356937,0.13628269786980837,23.416260896118,7.833228307666445,4.652750295643063,0.13628269786980837,12.026399226790149,41.149427007686214,4.385636207818239,4.919864383467887,0.13628269786980837,4.022600000000002,-6.0168823421744335,9.618728309390372e-07,Poorly Soluble,21.395721,24.668346,111.76463,0,2,0,0.12754282,0.56704724,0.4753433,0.105875395,0.9731622,0.4648407,0.6356455,0.4155882,0.8897258,0.805171,0.9999539,0.78548586,0.8894625,0.6340034,-5.0824637,91.909195,21.273762,468.77000000000004,4.022600000000002,0.5458286116497214,4.0,4.006630784608767,0.6659299128212481,2,0,0
CCCCc1cncc(N2CCC3(CN(C(=O)c4ccc(NC)c(I)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.464,11.8,5,KNN | KNN | DT | LGBM | ET,1.2561942638577257,18.03824427441296,4.743805736142274,1.2551215483525393,0.137526040059505,18.857981413606147,5.4637401554368195,4.744878451647461,0.137526040059505,9.67320763164792,33.471300502061204,4.475327413130831,5.0144294901640905,0.137526040059505,4.423000000000004,-6.51103190862679,3.0829614295734063e-07,Poorly Soluble,80.15343,65.66681,73.387375,0,1,0,0.21104987,0.42535147,0.74791896,0.05601973,0.91444635,0.19997297,0.4820757,0.51782686,0.168039,0.9348839,0.9999503,0.8316599,0.9673169,0.81945455,-5.040569,98.00696,14.28159,504.41600000000005,4.423000000000004,0.5922426654050582,3.0,3.261353358294243,0.7487385157450841,1,0,0
Cc1ccc(C(=O)N2CCC3(C2)CN(c2cncc(I)c2)C3)cc1C,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.3902439024390244,12.15,5,KNN | KNN | DT | LGBM | ET,1.2561942638577257,18.03824427441296,4.743805736142274,1.2323960872795288,0.1380891167232453,17.940068006697977,5.554959668730675,4.767603912720471,0.1380891167232453,9.15675129405619,31.84569681084392,4.49694924394291,5.038258581498032,0.1380891167232453,3.655540000000003,-5.6062272183947,2.476126234968779e-06,Moderately Soluble,61.59428,59.745903,59.86668,0,1,0,0.13291259,0.27928033,0.6850764,0.052511364,0.7871443,0.41391253,0.5459439,0.39899522,0.11122652,0.80046827,0.99998844,0.8958809,0.98604095,0.44332424,-4.914309,96.13246,9.070421,447.32000000000005,3.655540000000003,0.660030635734528,4.0,3.0745472741289674,0.7694947473190036,1,0,0
CCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc(I)c5c(c4)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.6271186440677966,12.45,5,KNN | KNN | DT | LGBM | ET,1.2561942638577257,18.03824427441296,4.743805736142274,1.0510072900168579,0.20291558642676222,12.304740253400317,4.354592471363822,4.948992709983142,0.20291558642676222,4.500831357904371,28.101004171113303,4.551278160586688,5.346707259379596,0.20291558642676222,3.919000000000003,-6.301299397321594,4.996899360589888e-07,Poorly Soluble,41.110252,30.951252,114.42537,0,2,0,0.15126446,0.38563246,0.79889673,0.070098236,0.908891,0.501984,0.73690045,0.8242284,0.36242908,0.9848604,0.99997026,0.71717983,0.9492339,0.87920684,-4.7414513,99.34129,11.406997,529.378,3.919000000000003,0.44608276437967287,3.0,3.6557300243056803,0.7049188861882578,2,0,0
CCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc(I)c5c(c4)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.6666666666666666,9.63,5,KNN | KNN | DT | LGBM | ET,1.2561942638577257,18.03824427441296,4.743805736142274,0.9879300787800334,0.2055670638242491,10.792554494851931,4.633714193541374,5.012069921219966,0.2055670638242491,3.846082835575058,24.594699680790725,4.609158476124438,5.414981366315494,0.2055670638242491,4.3091000000000035,-6.674791591588303,2.1145035003349637e-07,Poorly Soluble,48.606476,35.729073,123.062355,0,3,0,0.13923378,0.37375957,0.80745494,0.06857027,0.9199146,0.5105026,0.7866455,0.8676988,0.36534435,0.9883486,0.99998224,0.69186735,0.95110404,0.91496074,-4.7736993,100.1024,12.321409,543.405,4.3091000000000035,0.32713206464174527,3.0,3.6243942447534234,0.7084006394718418,3,0,0
CCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4I)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.7297297297297297,10.69,5,KNN | KNN | DT | LGBM | ET,1.2561942638577257,18.03824427441296,4.743805736142274,1.0584805816317442,0.20641544214897858,12.548236597486035,4.450548157375417,4.941519418368256,0.20641544214897858,4.507194659147689,29.043894346273003,4.536945151756258,5.346093684980254,0.20641544214897858,3.919000000000003,-6.301299397321594,4.996899360589888e-07,Poorly Soluble,66.98891,57.38747,87.007675,0,2,0,0.14796598,0.39920324,0.7857486,0.0565647,0.9161196,0.38125357,0.6775214,0.7917634,0.32873955,0.9893252,0.99997807,0.71489275,0.94754755,0.8747085,-4.7737737,101.123764,8.145147,529.378,3.919000000000003,0.44608276437967287,3.0,3.5772518912028275,0.7136386787552413,2,0,0
CCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4I)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.6666666666666666,11.56,5,KNN | KNN | DT | LGBM | ET,1.2561942638577257,18.03824427441296,4.743805736142274,0.9959042562853421,0.20850912075195163,11.007634351562336,4.6723479925894065,5.004095743714658,0.20850912075195163,3.8656842655403487,25.385290224256785,4.595417867040833,5.412773620388483,0.20850912075195163,4.3091000000000035,-6.674791591588303,2.1145035003349637e-07,Poorly Soluble,71.93144,64.82511,78.86815,0,3,0,0.12910156,0.36079258,0.802121,0.065703675,0.9158614,0.3801114,0.7348193,0.8477373,0.31796557,0.9897624,0.99997836,0.69909525,0.94901,0.9149963,-4.755492,100.82207,7.5120835,543.405,4.3091000000000035,0.32713206464174527,3.0,3.627584880204928,0.7080461244216747,3,0,0
CC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4I)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.6460176991150443,13.72,5,KNN | KNN | DT | LGBM | ET,1.2561942638577257,18.03824427441296,4.743805736142274,1.0503966592850633,0.2195545892646851,12.522570189230043,5.00977916655545,4.949603340714937,0.2195545892646851,4.169362580342088,30.249879866256688,4.519276345756154,5.37993033567372,0.2195545892646851,3.1388000000000016,-5.551930269573642,2.805884115214057e-06,Moderately Soluble,64.591545,58.534504,75.66107,0,2,0,0.14568637,0.39106148,0.79995763,0.04842951,0.8805629,0.27812913,0.49374104,0.62009084,0.19559303,0.98111975,0.9999751,0.79948705,0.9502285,0.73329103,-4.754303,99.00777,7.2860785,501.3240000000002,3.1388000000000016,0.4679387087287243,3.0,3.5783976495304817,0.7135113722743909,2,0,0
CCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4I)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.7727272727272727,7.88,5,KNN | KNN | DT | LGBM | ET,1.2561942638577257,18.03824427441296,4.743805736142274,0.975446567718439,0.2247062432718477,10.69994676232864,4.947345293121909,5.024553432281561,0.2247062432718477,3.4278541171140247,26.053783774681463,4.58412919546874,5.464977669094383,0.2247062432718477,4.3091000000000035,-6.674791591588303,2.1145035003349637e-07,Poorly Soluble,75.10522,62.994823,95.475464,0,3,0,0.13493402,0.3910004,0.79718876,0.056970038,0.92864215,0.41328144,0.74668086,0.85418546,0.34169862,0.99246705,0.99998647,0.6934552,0.95122194,0.91812575,-4.801686,101.929726,9.115565,543.405,4.3091000000000035,0.32713206464174527,3.0,3.548475181208273,0.7168360909768585,3,0,0
Cc1c(C(=O)N2CCC3(CCN(c4cncc(I)c4)C3)C2)ccc2c1OCO2,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.4375,11.75,5,KNN | KNN | DT | LGBM | ET,1.2561942638577257,18.03824427441296,4.743805736142274,0.9513247808134316,0.3033313568829318,11.022974174892171,5.995678096583418,5.048675219186569,0.3033313568829318,2.274025452569079,35.14424681690093,4.454145759696022,5.643204678677114,0.3033313568829318,3.4659200000000023,-5.734740112052243,1.841873875071417e-06,Moderately Soluble,51.454094,48.69869,59.438953,0,1,0,0.19742496,0.44889036,0.6678098,0.045020234,0.9468624,0.77132046,0.80111873,0.7160388,0.5501078,0.9901539,0.99999845,0.80212194,0.97653306,0.7281338,-4.7947474,94.86885,9.431978,491.32900000000024,3.4659200000000023,0.6029547625571341,4.0,3.7941538574415503,0.6895384602842722,1,0,0
FC(F)(F)c1cncc(N2CCC3(CN(Cc4cc(Br)cc(I)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.4146341463414634,11.69,5,KNN | KNN | DT | LGBM | ET,1.2561942638577257,18.03824427441296,4.743805736142274,1.189497103224752,0.3106270294334534,19.43671906557786,12.582971626337352,4.8105028967752475,0.3106270294334534,3.8077473586433035,62.853010035219796,4.201673919085679,5.419331874464817,0.3106270294334534,5.179800000000004,-7.411629614448871,3.8758805625152426e-08,Poorly Soluble,29.612494,15.08752,154.72041,0,1,0,0.10602678,0.59259224,0.44565564,0.10729746,0.9785082,0.5133999,0.47860295,0.31621084,0.8598279,0.7984139,0.99997723,0.8150109,0.9630027,0.85323304,-5.0813513,93.71914,20.226938,552.1759999999999,5.179800000000004,0.4900737944544411,2.0,3.376844417372764,0.7359061758474706,1,0,0
FC(F)(F)c1cncc(N2CCC3(CN(Cc4cc(I)ccc4Cl)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.359375,10.41,5,KNN | KNN | DT | LGBM | ET,1.2561942638577257,18.03824427441296,4.743805736142274,1.1889449953611435,0.3305114147489692,20.290431961321918,15.031997436641573,4.811055004638856,0.3305114147489692,3.476503111772824,68.6668884363973,4.163252631730877,5.4588573775468365,0.3305114147489692,5.070700000000004,-7.036719194165331,9.18926563360214e-08,Poorly Soluble,38.42661,27.158993,129.35068,0,1,0,0.13777676,0.5915985,0.42654824,0.1036062,0.9795731,0.5347675,0.5071218,0.3234047,0.86594486,0.80247515,0.9999773,0.8016508,0.96131736,0.8800745,-5.059295,94.67147,17.834908,507.72500000000014,5.070700000000004,0.5409934725636507,2.0,3.265676417372765,0.7482581758474706,1,0,0
