rank,canonical_smiles,SMILES_state,NLL,pred_logIC50_uM,pred_ic50_uM,pred_pIC50,pred_cLogP,pred_logS_ESOL,pred_Solubility_ESOL_mol_per_L,pred_Solubility_ESOL_class,pred_MetStab_Clearance_Microsome_AZ,pred_MetStab_Clearance_Hepatocyte_AZ,pred_MetStab_Half_Life_Obach,passes_optimal,pred_pIC50_uncertainty,source_file,source_family,source_mode,Input_SMILES,Tanimoto,clogp_score_individual,solubility_score_individual,microsome_stability_score,hepatocyte_stability_score,half_life_stability_score,metabolic_stability_ensemble_score,qikprop_star_count,qikprop_clogp,qikprop_logS,qikprop_metab_sites,qikprop_human_oral_absorption_class,qikprop_percent_human_oral_absorption,qikprop_caco2,qikprop_status,clogp_score_qikprop,solubility_score_qikprop,clogp_ensemble_value,solubility_ensemble_value,clogp_ensemble_score,solubility_ensemble_score,clogp_uncertainty,solubility_uncertainty,metstab_uncertainty,adme_ensemble_uncertainty,adme_individual_score,adme_ensemble_score,passes_metabolic_stability,passes_adme_individual,passes_adme_ensemble,triage_score,murcko_scaffold,scaffold_bucket
74,CCCCOC1CN(c2cncc(N3CCC4(CN(C(=O)O)C4)C3)c2)C1,1,9.29,0.7110089636815763,5.140542613676117,5.288991036318424,2.277,-3.889264348927951,0.0001290433565795,Soluble,18.278616,12.326932,-17.15391,0,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,CCCCCCOC1CN(c2cncc(N3CCC4(CN(C(=O)OC(C)(C)C)C4)C3)c2)C1,0.7052631578947368,0.9783999999999999,1.0,0.8694384571428572,0.922956675,0.0,0.7579524362634005,,,,,,,,not_run,0.0,1.0,2.277,-5.229845174463977,0.48919999999999997,0.8393483749999999,0.48919999999999997,0.2782567768185027,0.14512358312795853,0.3041934533154871,0.8956209745053602,0.6842380682553602,0,0,0,0.8016603637379588,c1ncc(N2CCC3(CNC3)C2)cc1N1CCC1,c1ncc(N2CCC3(CNC3)C2)cc1N1CCC1
75,COc1cncc(C(=O)N2CC3(CCN(c4cncc(C#CCNC(C)C)c4)C3)C2)c1,1,10.53,0.6445794579836426,4.411430667307849,5.355420542016358,2.1872,-4.283436727001222,5.206708605757588e-05,Moderately Soluble,15.917598,12.298727,17.937672,0,0.0,nitro_bioisostere_campaign/mol2mol_scaffold_generic/plain/mol2mol_scaffold_generic_plain_generated_scored.csv,nitro_bioisostere_campaign,mol2mol_scaffold_generic,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,0.4651162790697674,0.9497599999999998,0.9291408182496945,0.8863028714285714,0.92313295625,0.2242209,0.7914203426312347,,,,,,,,not_run,0.0,1.0,2.1872,-5.754487363500612,0.4748799999999999,0.7806890795624235,0.4748799999999999,0.34017931528308193,0.14913555302069195,0.32139828943459126,0.8812693416149175,0.6779484069430998,0,0,0,0.8013921329777206,O=C(c1cccnc1)N1CC2(CCN(c3cccnc3)C2)C1,O=C(c1cccnc1)N1CC2(CCN(c3cccnc3)C2)C1
76,CC(C)(C)C(=O)N1CC2(CCN(c3cncc(C#CC4(O)CCOCC4)c3)C2)C1,1,8.88,0.6051538950805847,4.028597650189412,5.394846104919416,2.0594,-3.980075316980598,0.0001046946966829,Soluble,21.235865,18.98019,13.104838,0,0.0,nitro_bioisostere_campaign/mol2mol_similarity/reinforcement_learning/mol2mol_similarity_rl_generated_scored.csv,nitro_bioisostere_campaign,mol2mol_similarity,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,0.362962962962963,0.84752,1.0,0.84831525,0.8813738125,0.163810475,0.8144430954127424,,,,,,,,not_run,0.0,1.0,2.0594,-5.442636658490301,0.42376,0.8184251249999998,0.42376,0.3144969088779684,0.15001592058567256,0.29609094315454704,0.872409238165097,0.6786995194150969,0,0,0,0.8010103243942894,C(#CC1CCOCC1)c1cncc(N2CCC3(CNC3)C2)c1,C(#CC1CCOCC1)c1cncc(N2CCC3(CNC3)C2)c1
77,O=C(c1cc([N+](=O)[O-])c[n+]([O-])c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,1,9.75,0.4587392178338002,2.8756711329529376,5.5412607821662,2.3755000000000006,-4.728394649185527,1.8689829986990096e-05,Moderately Soluble,29.203297,34.550995,36.115982,0,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,0.7767857142857143,0.8995999999999995,0.8179013377036182,0.7914050214285715,0.78405628125,0.45144977500000005,0.802174082666431,,,,,,,,not_run,0.0,1.0,2.3755000000000006,-6.190523824592765,0.44979999999999976,0.7261845219259042,0.44979999999999976,0.3765393006808564,0.18937488319663914,0.33857139462583175,0.8402049674924768,0.6598457635480484,0,0,0,0.8000470690688488,O=C(c1ccc[nH+]c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,O=C(c1ccc[nH+]c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1
78,C[C@H](O)C(=O)N1CC2(CCN(c3cncc(-c4ccc(F)cc4)c3)C2)C1,1,9.77,0.7430176188125522,5.533725584293905,5.256982381187448,2.3072,-3.9870155067054016,0.0001030349330637,Soluble,12.594943,18.90133,18.828672,0,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(-c4ccc(F)cc4)c3)C2)C1,0.735632183908046,0.9542400000000001,1.0,0.9100361214285715,0.8818666875,0.23535840000000002,0.7880168283536824,,,,,,,,not_run,0.0,1.0,2.3072,-5.275460753352702,0.47712000000000004,0.8397558749999999,0.47712000000000004,0.2775509661144182,0.15221072594154425,0.3022938973519875,0.8991907313414731,0.692137700091473,0,0,0,0.7996150402275826,c1ccc(-c2cncc(N3CCC4(CNC4)C3)c2)cc1,c1ccc(-c2cncc(N3CCC4(CNC4)C3)c2)cc1
79,C[C@@H](O)C(=O)N1CC2(CCN(c3cncc(-c4ccc(F)cc4)c3)C2)C1,1,9.88,0.7430176188125522,5.533725584293905,5.256982381187448,2.3072,-3.9870155067054016,0.0001030349330637,Soluble,12.314016,17.174341,17.263515,0,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(-c4ccc(F)cc4)c3)C2)C1,0.735632183908046,0.9542400000000001,1.0,0.9120427428571428,0.89266036875,0.21579393750000003,0.7872900433536825,,,,,,,,not_run,0.0,1.0,2.3072,-5.275460753352702,0.47712000000000004,0.8397558749999999,0.47712000000000004,0.2775509661144182,0.15224762484981594,0.30230619698807804,0.8989000173414731,0.691846986091473,0,0,0,0.7994260761275825,c1ccc(-c2cncc(N3CCC4(CNC4)C3)c2)cc1,c1ccc(-c2cncc(N3CCC4(CNC4)C3)c2)cc1
80,CC(=O)c1cc2c(cc1C(=O)N1CC3(CCN(c4ccc(C#N)cn4)C3)C1)OCO2,1,11.19,0.620993238161644,4.178238612003802,5.379006761838356,2.23708,-4.232944992547976,5.848641579609833e-05,Moderately Soluble,79.550224,72.39467,-3.7324958,0,0.0,nitro_bioisostere_campaign/mol2mol_scaffold_generic/plain/mol2mol_scaffold_generic_plain_generated_scored.csv,nitro_bioisostere_campaign,mol2mol_scaffold_generic,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,0.4803149606299212,0.9896640000000001,0.941763751863006,0.4317841142857143,0.5475333124999999,0.0,0.7265802960306503,,,,,,,,not_run,0.0,1.0,2.2370799999999997,-5.614585496273989,0.49483199999999994,0.7981768129657514,0.49483199999999994,0.31683856516003506,0.17723242594604346,0.32963433036869283,0.8724554563780118,0.6633675216536981,0,0,0,0.7988800357652619,O=C(c1ccc2c(c1)OCO2)N1CC2(CCN(c3ccccn3)C2)C1,O=C(c1ccc2c(c1)OCO2)N1CC2(CCN(c3ccccn3)C2)C1
81,COc1cncc(C(=O)N2CC3(CCN(c4cncc(C#CC(C)(C)CO)c4)C3)C2)c1,1,10.61,0.6445794579836426,4.411430667307849,5.355420542016358,2.2077,-4.308600651207653,4.9135949052412914e-05,Moderately Soluble,26.587854,35.166527,3.399016,0,0.0,nitro_bioisostere_campaign/mol2mol_scaffold_generic/plain/mol2mol_scaffold_generic_plain_generated_scored.csv,nitro_bioisostere_campaign,mol2mol_scaffold_generic,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,0.4461538461538462,0.96616,0.9228498371980867,0.8100867571428572,0.78020920625,0.04248770000000002,0.7694800098286544,,,,,,,,not_run,0.0,1.0,2.2077,-5.766310825603828,0.48308,0.7792111467995215,0.48308,0.339339704373654,0.16101183324720375,0.3278105125402859,0.8766604632309835,0.6716727906313422,0,0,0,0.7983963620281634,O=C(c1cccnc1)N1CC2(CCN(c3cccnc3)C2)C1,O=C(c1cccnc1)N1CC2(CCN(c3cccnc3)C2)C1
82,COc1cc2cc(C(=O)N3CC4(CCN(c5cncc(C#CCO)c5)C4)C3)[nH]c2cc1OC,1,9.58,0.672621638942554,4.7056718561747015,5.327378361057446,2.2764,-4.5602248649251385,2.7528030137442016e-05,Moderately Soluble,32.872005,12.425982,36.62515,0,0.0,nitro_bioisostere_campaign/mol2mol_similarity/reinforcement_learning/mol2mol_similarity_rl_generated_scored.csv,nitro_bioisostere_campaign,mol2mol_similarity,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,0.4552238805970149,0.9788799999999999,0.8599437837687154,0.7651999642857144,0.9223376125,0.457814375,0.8118500148134358,,,,,,,,not_run,0.0,1.0,2.2763999999999998,-6.04878443246257,0.48944,0.7439019459421786,0.48944,0.36719240577393975,0.17288093437985005,0.34317111338459655,0.8823339518675531,0.682019492410919,0,0,0,0.7982594522175941,O=C(c1cc2ccccc2[nH]1)N1CC2(CCN(c3cccnc3)C2)C1,O=C(c1cc2ccccc2[nH]1)N1CC2(CCN(c3cccnc3)C2)C1
83,CCCCCCOC1CN(c2cncc(N3CCC4(CN(C(=N)N)C4)C3)c2)C1,1,9.94,0.6976196057554537,4.984477107800574,5.302380394244547,2.2726700000000006,-4.0446535351932695,9.022906662024752e-05,Moderately Soluble,40.969124,2.9960914,-10.391058,0,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,CCCCCCOC1CN(c2cncc(N3CCC4(CN(C(=O)OC(C)(C)C)C4)C3)c2)C1,0.75,0.9818639999999995,0.9888366162016826,0.7073634,0.98127442875,0.0,0.7410493042163341,,,,,,,,not_run,0.0,1.0,2.2726700000000006,-5.444010017596637,0.49093199999999976,0.8194987478004204,0.49093199999999976,0.3062260720399251,0.14725143112513372,0.3148031677216862,0.8872812757369541,0.6731206086366386,0,0,0,0.7980657361494183,c1ncc(N2CCC3(CNC3)C2)cc1N1CCC1,c1ncc(N2CCC3(CNC3)C2)cc1N1CCC1
84,N#Cc1cc2c(cc1C(=O)N1CC3(CCN(c4ccc(F)cn4)C3)C1)OCO2,1,11.46,0.626967321260744,4.23611089989032,5.373032678739256,2.1735799999999994,-4.04243468082349,9.069123566315828e-05,Moderately Soluble,70.12355,67.96148,0.06972275,0,0.0,nitro_bioisostere_campaign/mol2mol_scaffold_generic/plain/mol2mol_scaffold_generic_plain_generated_scored.csv,nitro_bioisostere_campaign,mol2mol_scaffold_generic,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,0.464,0.9388639999999995,0.9893913297941275,0.49911750000000005,0.5752407500000001,0.0008715343749999827,0.7401826632475189,,,,,,,,not_run,0.0,1.0,2.1735799999999994,-5.383190840411746,0.46943199999999974,0.8271011449485317,0.46943199999999974,0.2933766526355947,0.167785417877624,0.3101980235044061,0.8720232977475393,0.6671495515361404,0,0,0,0.7977843265320033,O=C(c1ccc2c(c1)OCO2)N1CC2(CCN(c3ccccn3)C2)C1,O=C(c1ccc2c(c1)OCO2)N1CC2(CCN(c3ccccn3)C2)C1
85,COC(=O)c1cc(CN2CC3(CCN(c4cncc(C#CC5CC5)c4)C3)C2)no1,1,9.73,0.6051538950805846,4.028597650189411,5.394846104919416,2.33,-4.210442499039572,6.159670782840252e-05,Moderately Soluble,42.047657,47.24236,17.97018,0,0.0,nitro_bioisostere_campaign/mol2mol_similarity/plain/mol2mol_similarity_plain_generated_scored.csv,nitro_bioisostere_campaign,mol2mol_similarity,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,0.4,0.9359999999999999,0.947389375240107,0.6996595928571429,0.70473525,0.22462725,0.7541559612620052,,,,,,,,not_run,0.0,1.0,2.33,-5.593175249519788,0.46799999999999997,0.8008530938100265,0.46799999999999997,0.31529022082300434,0.16186810647112765,0.31505277576471064,0.8661097283148288,0.6656756579573087,0,0,0,0.7969156429916151,C(#CC1CC1)c1cncc(N2CCC3(CN(Cc4ccon4)C3)C2)c1,C(#CC1CC1)c1cncc(N2CCC3(CN(Cc4ccon4)C3)C2)c1
86,COc1cncc(C#Cc2ccccc2)c1N1CCC2(CNC2)C1,1,9.87,0.8030854003510823,6.354558766113089,5.196914599648918,2.2897,-3.755749006222829,0.0001754894422906,Soluble,0.6666325,23.374187,23.822712,0,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,0.6666666666666666,0.9682400000000001,1.0,0.9952383392857143,0.85391133125,0.2977839,0.7964637457034647,,,,,,,,not_run,0.0,1.0,2.2897,-4.967905003111415,0.48412000000000005,0.8637461874999999,0.48412000000000005,0.23599852597496362,0.14341832415794695,0.2878456167109702,0.9074694982813858,0.7039640451563858,0,0,0,0.7968035846679595,C(#Cc1cnccc1N1CCC2(CNC2)C1)c1ccccc1,C(#Cc1cnccc1N1CCC2(CNC2)C1)c1ccccc1
87,CCCCOC1CN(c2cncc(N3CCC4(CN(C(C)=O)C4)C3)c2)C1,1,9.04,0.6051538950805846,4.028597650189411,5.394846104919416,2.1455,-3.7786916434210576,0.0001664594121448,Soluble,43.261566,44.96441,10.1093025,0,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,CCCCCCOC1CN(c2cncc(N3CCC4(CN(C(=O)OC(C)(C)C)C4)C3)c2)C1,0.723404255319149,0.9164000000000001,1.0,0.6909888142857142,0.7189724375,0.12636628125,0.7370450456291118,,,,,,,,not_run,0.0,1.0,2.1455,-5.15690932171053,0.45820000000000005,0.8415545624999998,0.45820000000000005,0.27443554797747927,0.13447984426759552,0.2890384640816916,0.8655580182516447,0.6655766588766447,0,0,0,0.7965570314505455,c1ncc(N2CCC3(CNC3)C2)cc1N1CCC1,c1ncc(N2CCC3(CNC3)C2)cc1N1CCC1
88,Cn1cc(C#Cc2cncc(N3CCC4(CN(Cc5cc([N+](=O)[O-])cc([N+](=O)[O-])c5)C4)C3)c2)cn1,1,10.19,-0.1077625620708957,0.7802565766176098,6.107762562070896,2.7436000000000007,-5.095051348953554,8.034311226216476e-06,Moderately Soluble,27.897776,12.72198,60.03829,1,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,0.6779661016949152,0.6051199999999994,0.7262371627616115,0.8007301714285715,0.920487625,0.7504786250000001,0.8053954497005805,,,,,,,,not_run,0.0,1.0,2.7436000000000007,-6.557768674476779,0.3025599999999997,0.6815592906904029,0.3025599999999997,0.4090623881727624,0.21753600471536494,0.30971946429604236,0.7155094705706349,0.5984440025528328,1,1,0,0.7962602619783359,C(#Cc1cncc(N2CCC3(CN(Cc4ccccc4)C3)C2)c1)c1cn[nH]c1,C(#Cc1cncc(N2CCC3(CN(Cc4ccccc4)C3)C2)c1)c1cn[nH]c1
89,C#Cc1cncc(N2CCC3(CN(C(=O)c4ccc5c(c4)CCO5)C3)C2)c1,1,7.68,0.6051538950805847,4.028597650189412,5.394846104919416,2.3503000000000007,-4.041708263357766,9.0843056207735e-05,Moderately Soluble,43.72593,52.23548,9.758762,0,0.0,nitro_bioisostere_campaign/mol2mol_scaffold_generic/plain/mol2mol_scaffold_generic_plain_generated_scored.csv,nitro_bioisostere_campaign,mol2mol_scaffold_generic,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,0.4365079365079365,0.9197599999999995,0.9895729341605586,0.6876719285714286,0.6735282499999999,0.12198452500000001,0.737405392645528,,,,,,,,not_run,0.0,1.0,2.3503000000000007,-5.355255631678885,0.45987999999999973,0.8305930460401394,0.45987999999999973,0.2874329053460783,0.15868104133970812,0.3019979822285954,0.8642713905983508,0.663568418568246,0,0,0,0.7957207234759044,O=C(c1ccc2c(c1)CCO2)N1CC2(CCN(c3cccnc3)C2)C1,O=C(c1ccc2c(c1)CCO2)N1CC2(CCN(c3cccnc3)C2)C1
90,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(-n4nccn4)c3)C2)C1,1,10.45,0.6051538950805846,4.028597650189411,5.394846104919416,2.1095,-3.834170263308079,0.0001464973391758,Soluble,70.3325,51.102043,4.826705,0,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(Br)c3)C2)C1,0.6835443037974683,0.8876000000000002,1.0,0.49762500000000004,0.68061223125,0.06033381249999997,0.758965185146149,,,,,,,,not_run,0.0,1.0,2.1094999999999997,-5.12120763165404,0.4438,0.8494846875,0.4438,0.26070016856710704,0.15725023393339985,0.28725013416683565,0.8642460740584597,0.6712872459334596,0,0,0,0.7957042677249752,c1cnn(-c2cncc(N3CCC4(CNC4)C3)c2)n1,c1cnn(-c2cncc(N3CCC4(CNC4)C3)c2)n1
91,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(-n4ccnn4)c3)C2)C1,1,10.56,0.6051538950805846,4.028597650189411,5.394846104919416,2.1095,-3.834170263308079,0.0001464973391758,Soluble,68.27329,48.425545,0.43982735,0,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(Br)c3)C2)C1,0.6835443037974683,0.8876000000000002,1.0,0.5123336428571429,0.69734034375,0.00549784187500002,0.7567086524039615,,,,,,,,not_run,0.0,1.0,2.1094999999999997,-5.12120763165404,0.4438,0.8494846875,0.4438,0.26070016856710704,0.15757535531721611,0.2873585079614411,0.8633434609615847,0.6703846328365846,0,0,0,0.7951175692120064,c1cn(-c2cncc(N3CCC4(CNC4)C3)c2)nn1,c1cn(-c2cncc(N3CCC4(CNC4)C3)c2)nn1
92,CCCCCCC#Cc1cncc(N2CCC3(CC2)CN(C(=O)C(O)CO)C3)c1,1,8.74,0.7460221000078505,5.572141032473802,5.253977899992149,2.1854999999999998,-4.066224720679151,8.585691498268787e-05,Moderately Soluble,29.868296,33.308876,36.43418,0,0.0,nitro_bioisostere_campaign/mol2mol_similarity/plain/mol2mol_similarity_plain_generated_scored.csv,nitro_bioisostere_campaign,mol2mol_similarity,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,0.5163934426229508,0.9483999999999998,0.9834438198302122,0.7866550285714285,0.791819525,0.45542724999999995,0.7856955422415106,,,,,,,,not_run,0.0,1.0,2.1854999999999993,-5.515984860339577,0.47419999999999984,0.8105018924575529,0.4741999999999998,0.31873330892268004,0.1408744605486912,0.311269256490457,0.8920791718541572,0.6828736900109924,0,0,0,0.7945827449031042,c1cncc(N2CCC3(CC2)CNC3)c1,c1cncc(N2CCC3(CC2)CNC3)c1
93,CC(C)(C)CC(=O)N1CC2(CCN(c3cncc(C#CC4(O)CCNCC4)c3)C2)C1,1,9.82,0.626369048410921,4.230279360648027,5.373630951589079,2.0225,-4.032581257510437,9.277238945834329e-05,Moderately Soluble,7.022998,-3.508203,11.31477,0,0.0,nitro_bioisostere_campaign/mol2mol_similarity/plain/mol2mol_similarity_plain_generated_scored.csv,nitro_bioisostere_campaign,mol2mol_similarity,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,0.3550724637681159,0.818,0.9918546856223907,0.9498357285714285,1.0,0.14143462499999998,0.8314538902186195,,,,,,,,not_run,0.0,1.0,2.0225,-5.532800128755221,0.409,0.8083999839055975,0.409,0.32717516232683863,0.14698187927972362,0.2943856805355208,0.8668452274930454,0.6778315520638472,0,0,0,0.7945001793936607,C(#CC1CCNCC1)c1cncc(N2CCC3(CNC3)C2)c1,C(#CC1CCNCC1)c1cncc(N2CCC3(CNC3)C2)c1
94,COC(=O)c1cc(CN2CC3(CCN(c4cncc(C#CCCCC(=O)O)c4)C3)C2)no1,1,9.65,0.6445794579836426,4.411430667307849,5.355420542016358,2.1749,-4.3743007388077,4.223760274167857e-05,Moderately Soluble,15.0861225,18.364294,-14.405271,0,0.0,nitro_bioisostere_campaign/mol2mol_similarity/plain/mol2mol_similarity_plain_generated_scored.csv,nitro_bioisostere_campaign,mol2mol_similarity,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,0.484375,0.9399200000000001,0.906424815298075,0.8922419821428571,0.8852231625,0.0,0.7833407138899038,,,,,,,,not_run,0.0,1.0,2.1749,-5.852651869403852,0.46996000000000004,0.7684185163245184,0.46996000000000004,0.3491812539685566,0.15991862424566655,0.3263532927380744,0.8689144893804803,0.6699269146370912,0,0,0,0.7933614790253364,c1cncc(N2CCC3(CN(Cc4ccon4)C3)C2)c1,c1cncc(N2CCC3(CN(Cc4ccon4)C3)C2)c1
95,C(#Cc1ccccc1)Oc1cncc(N2CCC3(CNC3)C2)c1,1,9.1,0.8815823478689755,7.613464864929306,5.118417652131025,2.2693000000000003,-3.657112165533202,0.0002202357585192,Soluble,-6.706115,16.210102,29.862598,0,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,0.7733333333333333,0.9845599999999998,1.0,1.0,0.8986868625,0.373282475,0.810053891680835,,,,,,,,not_run,0.0,1.0,2.2693000000000003,-4.828814582766602,0.4922799999999999,0.8749676874999999,0.4922799999999999,0.21656231783782937,0.13994849025900744,0.2829302693656122,0.9186175566723339,0.7150614785473339,0,0,0,0.7933436117360122,C(#Cc1ccccc1)Oc1cncc(N2CCC3(CNC3)C2)c1,C(#Cc1ccccc1)Oc1cncc(N2CCC3(CNC3)C2)c1
96,CC(C)(O)CC(=O)N1CC2(CCN(c3cncc(C#CC4CC4)c3)C2)C1,1,9.04,0.6736750368070121,4.717099496597866,5.326324963192988,2.0428,-3.679674663648711,0.0002090861839532,Soluble,5.485814,22.076916,29.250439,0,0.0,nitro_bioisostere_campaign/mol2mol_similarity/plain/mol2mol_similarity_plain_generated_scored.csv,nitro_bioisostere_campaign,mol2mol_similarity,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,0.3888888888888889,0.8342400000000001,1.0,0.9608156142857143,0.862019275,0.3656304875,0.8318257962356412,,,,,,,,not_run,0.0,1.0,2.0428,-5.037398331824357,0.41712000000000005,0.8503048749999998,0.41712000000000005,0.2592795621453743,0.13132084386120035,0.2692401353355249,0.8747143184942565,0.6912985372442565,0,0,0,0.7931630174263095,C(#CC1CC1)c1cncc(N2CCC3(CNC3)C2)c1,C(#CC1CC1)c1cncc(N2CCC3(CNC3)C2)c1
97,COc1ncc(C(=O)N2CC3(CCN(c4cncc(C#CCCC(C)(C)O)c4)C3)C2)cn1,1,11.48,0.6445794579836426,4.411430667307849,5.355420542016358,2.1353,-4.345603160673278,4.512288294156842e-05,Moderately Soluble,24.774145,27.544134,23.70144,0,0.0,nitro_bioisostere_campaign/mol2mol_scaffold_generic/plain/mol2mol_scaffold_generic_plain_generated_scored.csv,nitro_bioisostere_campaign,mol2mol_scaffold_generic,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,0.4692307692307692,0.9082399999999999,0.9135992098316805,0.8230418214285714,0.8278491625,0.29626800000000003,0.805111069554084,,,,,,,,not_run,0.0,1.0,2.1353,-5.835657080336641,0.45411999999999997,0.7705428649579199,0.45411999999999997,0.3493332551894024,0.15788212914683952,0.32044512811208065,0.8683282302795536,0.6736221440611136,0,0,0,0.792980410609734,O=C(c1cncnc1)N1CC2(CCN(c3cccnc3)C2)C1,O=C(c1cncnc1)N1CC2(CCN(c3cccnc3)C2)C1
98,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)Oc1ccccc1,1,8.06,0.8815823478689755,7.613464864929306,5.118417652131025,2.2693000000000003,-3.657112165533201,0.0002202357585192,Soluble,-8.40762,14.75857,27.273596,0,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,0.7733333333333333,0.9845599999999998,1.0,1.0,0.9077589374999999,0.34091995,0.807902576368335,,,,,,,,not_run,0.0,1.0,2.2693000000000003,-4.828814582766601,0.4922799999999999,0.8749676875,0.4922799999999999,0.21656231783782925,0.14000903009951574,0.2829504493124483,0.9177570305473339,0.714200952422334,0,0,0,0.7927842697547622,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)Oc1ccccc1,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)Oc1ccccc1
99,O=C(c1cc(F)cc(F)c1)N1CC2(CCN(c3ccc(CO)cn3)C2)C1,1,11.25,0.7803515456871166,6.030475337433329,5.219648454312884,2.2046,-3.9371305845540583,0.0001155764672252,Soluble,27.112133,39.089314,11.326271,0,0.0,nitro_bioisostere_campaign/mol2mol_scaffold_generic/plain/mol2mol_scaffold_generic_plain_generated_scored.csv,nitro_bioisostere_campaign,mol2mol_scaffold_generic,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,0.359375,0.9636800000000001,1.0,0.8063419071428571,0.7556917875,0.14157838749999996,0.7718376525368242,,,,,,,,not_run,0.0,1.0,2.2046,-5.2460812922770295,0.48184000000000005,0.8403105,0.48184000000000005,0.2765903274352704,0.1475840652793217,0.3020047975715307,0.8960230610147297,0.6874566860147298,0,0,0,0.7924640744196314,O=C(c1ccccc1)N1CC2(CCN(c3ccccn3)C2)C1,O=C(c1ccccc1)N1CC2(CCN(c3ccccn3)C2)C1
