canonical_smiles,Input_SMILES,SMILES_state,Tanimoto,NLL,qsar_model_count,qsar_models_used,pred_logIC50_uM,pred_ic50_uM,pred_pIC50,pred_logIC50_uM_ensemble_mean,pred_logIC50_uM_ensemble_std,pred_ic50_uM_ensemble_mean,pred_ic50_uM_ensemble_std,pred_pIC50_ensemble_mean,pred_pIC50_ensemble_std,pred_ic50_uM_lower95,pred_ic50_uM_upper95,pred_pIC50_lower95,pred_pIC50_upper95,pred_pIC50_uncertainty,pred_cLogP,pred_logS_ESOL,pred_Solubility_ESOL_mol_per_L,pred_Solubility_ESOL_class,pred_MetStab_Clearance_Microsome_AZ,pred_MetStab_Clearance_Hepatocyte_AZ,pred_MetStab_Half_Life_Obach,PAINS_alert,BRENK_alert,NIH_alert,AMES,ClinTox,DILI,Carcinogens_Lagunin,hERG,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Veith,CYP2D6_Veith,CYP3A4_Veith,HIA_Hou,Bioavailability_Ma,PAMPA_NCATS,Pgp_Broccatelli,Caco2_Wang,PPBR_AZ,VDss_Lombardo,molecular_weight,logP,QED,Lipinski,sa_score,sa_accessibility,liability_alert_count,passes_qsar_uncertainty,passes_optimal
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)C(C)(C)N)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.584070796460177,12.53,5,KNN | KNN | DT | LGBM | ET,0.6736750385683135,4.717099515728281,5.326324961431687,1.1960342236490225,0.5831712914652263,47.50124066547174,76.37014685823269,4.803965776350978,0.5831712914652263,1.1298440227143984,218.29809957869173,3.660950045079134,5.946981507622821,0.5831712914652263,3.179500000000001,-4.697726188509208,2.0057361938476055e-05,Moderately Soluble,44.497368,36.57278,42.224243,0,2,0,0.12134741,0.37936798,0.63083196,0.067992605,0.8862755,0.18757562,0.4857034,0.5998517,0.16219127,0.96894014,0.9997834,0.732749,0.9529389,0.8042116,-4.7990375,94.31734,12.379204,382.5520000000002,3.179500000000001,0.6062696116808681,4.0,3.5175727457595354,0.7202696949156071,2,0,1
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)/C=C/c4cccc(OC)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5669291338582677,10.77,5,KNN | KNN | DT | LGBM | ET,0.963997089308745,9.204434028156118,5.036002910691255,0.8829816113561441,0.1116488047863597,7.889740489908998,1.9702317959017752,5.117018388643856,0.1116488047863597,4.6147688661918,12.641926724749222,4.898186731262591,5.335850046025121,0.1116488047863597,5.164200000000005,-6.71840293454283,1.912480719102205e-07,Poorly Soluble,94.980415,86.201355,56.75291,0,3,0,0.18050878,0.19630629,0.8291979,0.061008416,0.8520163,0.3064044,0.7505207,0.8546032,0.11097761,0.97676134,0.9999758,0.6691467,0.95740825,0.93202543,-4.861701,104.91561,6.8887124,457.6180000000002,5.164200000000005,0.311902289860651,3.0,3.3499037865762853,0.7388995792693016,3,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)/C=C/c4ccc(OC)cc4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5546875,13.57,5,KNN | KNN | DT | LGBM | ET,0.963997089308745,9.204434028156118,5.036002910691255,0.8493455786631218,0.122434434460638,7.355220349560186,2.071056249625557,5.150654421336879,0.122434434460638,4.067935770341188,12.283356885824402,4.910682929794028,5.390625912879729,0.122434434460638,5.1642000000000055,-6.71840293454283,1.912480719102205e-07,Poorly Soluble,92.07058,82.236,57.34209,0,3,0,0.19133997,0.18906039,0.853632,0.066168554,0.8197427,0.16609648,0.63017553,0.79808176,0.0697908,0.96139544,0.99994487,0.69720197,0.94428045,0.9351336,-4.8707786,104.65189,6.99139,457.6180000000002,5.1642000000000055,0.311902289860651,3.0,3.313448841521341,0.742950128719851,3,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)C4Cc5ccc(OC)cc5C4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5658914728682171,12.56,5,KNN | KNN | DT | LGBM | ET,0.963997089308745,9.204434028156118,5.036002910691255,0.8870828392182313,0.1367709283613751,8.07868618879896,2.332288718990078,5.112917160781769,0.1367709283613751,4.159219299479938,14.2940026673274,4.844846141193473,5.380988180370064,0.1367709283613751,4.865800000000005,-6.589013631215513,2.5762402951927657e-07,Poorly Soluble,83.2979,68.91263,61.537964,0,2,0,0.13174774,0.2952552,0.76657903,0.033524938,0.93102884,0.21855342,0.7440581,0.8295907,0.15013024,0.99177504,0.99999654,0.67755765,0.9735001,0.9579791,-4.864917,104.10075,8.03359,471.6450000000003,4.865800000000005,0.4271510325353324,4.0,3.860612055351581,0.6821542160720466,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc(Cl)ccc4OC)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.628099173553719,12.54,5,KNN | KNN | DT | LGBM | ET,0.963997089308745,9.204434028156118,5.036002910691255,0.9341163343485728,0.1613136189537362,9.157031994705358,3.036563015906534,5.065883665651427,0.1613136189537362,4.148982864727357,17.79471462135904,4.749708972502104,5.38205835880075,0.1613136189537362,5.4180000000000055,-6.970253064971118,1.0708951089271605e-07,Poorly Soluble,90.21595,74.990074,91.32979,0,2,0,0.08420919,0.19647367,0.8326782,0.04672724,0.88240826,0.3252798,0.7731923,0.8639366,0.11199798,0.98208153,0.9999956,0.7080096,0.97111017,0.9335122,-4.8279595,103.34538,11.929299,466.0250000000002,5.4180000000000055,0.4043968923365413,3.0,3.2481095827659248,0.7502100463593417,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)C4CCCC(C)C4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.536,12.32,5,KNN | KNN | DT | LGBM | ET,0.9645636855535236,9.21645030149274,5.035436314446477,0.8990958055882157,0.1295959450347387,8.258086986348484,2.1734058107326804,5.100904194411784,0.1295959450347387,4.416596798661193,14.226689657098174,4.846896142143697,5.354912246679872,0.1295959450347387,5.268500000000006,-6.496694597631661,3.186437484492884e-07,Poorly Soluble,92.61598,81.771706,61.83368,0,2,0,0.11503111,0.25390524,0.64933467,0.04410746,0.8983563,0.20719513,0.7080241,0.7459051,0.12428957,0.96935445,0.99999315,0.64901,0.97682583,0.91915226,-4.7759686,104.547424,10.035108,421.6290000000003,5.268500000000006,0.4637735226005627,3.0,4.087726783217435,0.656919246309174,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc(N)nc(Br)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.6842105263157895,12.25,5,KNN | KNN | DT | LGBM | ET,0.9666285300842382,9.26037406689075,5.033371469915762,1.378244908417101,0.5028499827602084,53.08081422485164,74.013807290164,4.6217550915829,0.5028499827602084,2.4697838259632405,231.1164588336404,3.636169125372891,5.607341057792908,0.5028499827602084,4.495700000000003,-6.49574974206061,3.1933774774960264e-07,Poorly Soluble,41.03994,25.915089,76.70369,0,3,0,0.20214622,0.30902165,0.8743702,0.07887401,0.8718975,0.17567806,0.63141555,0.8196554,0.14453956,0.9722725,0.99981433,0.71502805,0.9369944,0.9178575,-4.870262,100.752495,11.843206,496.4530000000002,4.495700000000003,0.3623719785183267,4.0,3.5711001472121677,0.7143222058653147,3,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cncc(Br)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.6666666666666666,12.41,5,KNN | KNN | DT | LGBM | ET,0.9728011399748796,9.392931171554885,5.027198860025121,0.9769214183208637,0.1388674215813886,10.018055810921243,3.576185184260987,5.023078581679137,0.1388674215813886,5.066887619646384,17.746044434571886,4.750898435379614,5.295258727978658,0.1388674215813886,4.913500000000004,-6.711469870167576,1.943256503492621e-07,Poorly Soluble,63.11435,51.579876,79.84391,0,2,0,0.045216206,0.2406799,0.84675294,0.050682038,0.87848854,0.6119124,0.85827476,0.94551975,0.20492527,0.9915125,0.999997,0.7163402,0.97610253,0.8873,-4.886176,100.652794,11.947559,481.43800000000016,4.913500000000004,0.4346102259086546,4.0,3.396486463372232,0.7337237262919742,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc(Br)nc4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.6521739130434783,11.64,5,KNN | KNN | DT | LGBM | ET,0.9728011399748796,9.392931171554885,5.027198860025121,1.0517117895978492,0.1979441007232585,12.684635618180224,7.042962081859464,4.948288210402151,0.1979441007232585,4.610429147011722,27.522141731264878,4.560317772984565,5.336258647819737,0.1979441007232585,4.913500000000004,-6.711469870167576,1.943256503492621e-07,Poorly Soluble,53.77661,41.40483,81.18488,0,3,1,0.107762896,0.2258977,0.8349714,0.08829451,0.7927361,0.26903006,0.6405871,0.7886869,0.11170343,0.949065,0.999876,0.73693454,0.9502017,0.8577873,-4.8360877,100.11363,12.0446825,481.43800000000016,4.913500000000004,0.3342482893411462,4.0,3.4103824011423267,0.7321797332064082,4,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4O)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.8440366972477065,11.01,5,KNN | KNN | DT | LGBM | ET,0.9780593301752196,9.507346672879931,5.02194066982478,1.289200094955527,0.5088580488618343,48.78646632238339,75.62106253211465,4.710799905044473,0.5088580488618343,1.9581155630323084,193.44694285503405,3.713438129275278,5.708161680813668,0.5088580488618343,4.190300000000003,-6.029074925038073,9.352443106870104e-07,Poorly Soluble,85.9988,77.981186,46.84011,0,2,0,0.12758037,0.36526385,0.8251589,0.063917525,0.9285755,0.3241196,0.74960965,0.8817458,0.32788503,0.9909407,0.9999768,0.65792716,0.9362768,0.950847,-4.9117136,104.520424,6.78908,461.5620000000003,4.190300000000003,0.5136542428233718,4.0,3.4608100660111365,0.7265766593320959,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc(C#N)ccc4O)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.628099173553719,11.66,5,KNN | KNN | DT | LGBM | ET,0.9840334132611024,9.63903180471597,5.015966586738898,1.1767065972128783,0.1947361510457827,16.75562739128948,8.525307296515972,4.8232934027871215,0.1947361510457827,6.237689335330853,36.1734102031595,4.441610546737388,5.204976258836856,0.1947361510457827,4.333280000000004,-6.014021076389394,9.682308667027782e-07,Poorly Soluble,76.78972,70.128006,44.157085,0,2,0,0.15003994,0.22580631,0.874302,0.07413983,0.7696351,0.11524333,0.44588462,0.73277223,0.06935016,0.94575465,0.9997779,0.74010605,0.9145371,0.9103624,-4.798276,103.43388,6.2712426,442.5630000000002,4.333280000000004,0.531914700575517,4.0,3.412895016481146,0.7319005537243171,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc(C#N)c(O)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.652542372881356,11.68,5,KNN | KNN | DT | LGBM | ET,0.9840334132611024,9.63903180471597,5.015966586738898,1.3571798552033856,0.4842668974811969,50.99118872493983,74.57935907858017,4.642820144796614,0.4842668974811969,2.558684487461475,202.4617443435656,3.6936570257334687,5.591983263859761,0.4842668974811969,4.333280000000004,-6.014021076389394,9.682308667027782e-07,Poorly Soluble,52.465904,51.395172,32.005146,0,2,0,0.12973957,0.26691258,0.86252105,0.084125146,0.79833734,0.13404971,0.45976767,0.75193596,0.08885919,0.94285643,0.9995772,0.74074745,0.9030317,0.90430963,-4.8190293,102.05188,4.578578,442.5630000000002,4.333280000000004,0.531914700575517,4.0,3.4416567186088045,0.7287048090434662,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc(O)c(C#N)c4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.652542372881356,9.93,5,KNN | KNN | DT | LGBM | ET,0.9840334132611024,9.63903180471597,5.015966586738898,1.2909202708286274,0.5428368815511998,49.81579225162132,75.237620287401,4.709079729171373,0.5428368815511998,1.6863976292100893,226.4021562084709,3.645119441331021,5.773040017011724,0.5428368815511998,4.333280000000004,-6.014021076389394,9.682308667027782e-07,Poorly Soluble,56.05364,54.520164,31.992146,0,2,0,0.15047859,0.2591522,0.87498176,0.09566593,0.7822608,0.11897661,0.42336074,0.7260307,0.082937494,0.92243385,0.99924576,0.7382266,0.885355,0.90978277,-4.8215766,102.28334,4.5553675,442.5630000000002,4.333280000000004,0.531914700575517,4.0,3.4397889608346635,0.7289123376850374,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc(=O)[nH]c5ccccc45)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.6190476190476191,10.69,5,KNN | KNN | DT | LGBM | ET,0.9881249880366882,9.73027216426624,5.011875011963312,1.1928948223586378,0.2242420408772213,17.556862407662518,7.530667042158392,4.807105177641362,0.2242420408772213,5.667355062354213,42.89525189385862,4.367590777522008,5.246619577760716,0.2242420408772213,4.597500000000004,-6.42205549347826,3.783942309973566e-07,Poorly Soluble,55.426445,50.59254,53.603584,0,2,0,0.14685701,0.309387,0.8974601,0.09279762,0.8446,0.16940467,0.5008394,0.8100327,0.095097214,0.96194535,0.9998722,0.7453956,0.9288562,0.94497573,-4.8711386,103.69485,5.105608,468.6010000000002,4.597500000000004,0.4241589730323546,4.0,3.358407537364438,0.7379547180706181,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cccc5[nH]c(=O)[nH]c45)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.6209677419354839,10.96,5,KNN | KNN | DT | LGBM | ET,0.9881249880366882,9.73027216426624,5.011875011963312,1.483646299538092,0.4818938146023289,58.78359704802326,71.8061721103415,4.516353700461908,0.4818938146023289,3.460464696263124,268.0144293325344,3.571841823841344,5.4608655770824726,0.4818938146023289,3.925600000000002,-5.844014266244924,1.4321408537580768e-06,Moderately Soluble,46.481647,40.70116,45.46273,0,2,0,0.13832612,0.29563013,0.89844906,0.09509368,0.80541754,0.11717112,0.45090112,0.77705944,0.10127361,0.94384795,0.9997325,0.7593242,0.9151109,0.92079,-4.9319825,103.81138,3.749797,457.5780000000002,3.925600000000002,0.4339586520756188,4.0,3.521997350155562,0.7197780722049376,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4nc5ccccc5[nH]4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.6016260162601627,9.16,5,KNN | KNN | DT | LGBM | ET,0.9881249880366884,9.730272164266244,5.011875011963312,1.1906916542271078,0.2938639423556772,19.51557899871297,12.875887024961044,4.809308345772893,0.2938639423556772,4.118303293707874,58.43391456490686,4.233335018755765,5.385281672790019,0.2938639423556772,4.632300000000003,-6.268038213947535,5.394631525967597e-07,Poorly Soluble,70.210106,48.85331,64.00647,0,2,0,0.15677784,0.34230095,0.8844042,0.10583742,0.8944863,0.53618777,0.7655176,0.90772027,0.19086532,0.97722876,0.99994344,0.7404651,0.9587194,0.92866385,-4.9896164,104.860146,6.759473,441.5790000000002,4.632300000000003,0.4473573927737263,4.0,3.398942193240556,0.733450867417716,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5cccc(O)c5[nH]4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.6048387096774194,11.09,5,KNN | KNN | DT | LGBM | ET,0.9895333760422548,9.761878007293634,5.010466623957745,1.2479887936661112,0.2085061542273141,19.653443110980064,8.042276568312364,4.752011206333889,0.2085061542273141,6.907433799956007,45.3587268371273,4.343339144048353,5.160683268619424,0.2085061542273141,4.942900000000005,-6.591984659804743,2.558676263140924e-07,Poorly Soluble,71.13435,53.106434,54.455597,0,2,0,0.23639102,0.34078383,0.89343435,0.13333324,0.8614052,0.29463285,0.6441441,0.83218414,0.2083774,0.9115628,0.9996685,0.7282964,0.8904966,0.9436817,-5.1076355,105.11294,5.543959,456.5900000000002,4.942900000000005,0.4069625440168037,4.0,3.504753237125735,0.7216940847638071,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)CCl)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.6055045871559633,12.76,5,KNN | KNN | DT | LGBM | ET,0.993092668115934,9.84221092735944,5.006907331884066,1.1349118159389144,0.163503788046864,14.7588945277103,6.462552433904025,4.865088184061086,0.163503788046864,6.522955133789055,28.53508959617185,4.5446207594892325,5.185555608632939,0.163503788046864,3.6810000000000023,-5.019663605918559,9.557325869126308e-06,Moderately Soluble,62.09089,56.715874,44.61601,0,3,2,0.4294437,0.23647487,0.7071106,0.07449776,0.75463265,0.37434015,0.6250927,0.6077054,0.1243584,0.9398567,0.99986476,0.70149463,0.9678265,0.73271906,-4.6552734,97.89711,9.836348,373.9280000000001,3.6810000000000023,0.4332958226528796,4.0,3.4071826643331224,0.7325352595185419,5,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(CCN)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.5981308411214953,13.07,5,KNN | KNN | DT | LGBM | ET,0.993092668115934,9.84221092735944,5.006907331884066,1.1163099283781568,0.1696858509168562,14.065348565064989,5.212083104866403,4.883690071621843,0.1696858509168562,6.077509698742679,28.11215872062727,4.551105803824805,5.216274339418882,0.1696858509168562,2.8743000000000007,-4.200848551706111,6.297257441606125e-05,Moderately Soluble,21.42442,34.27182,37.069675,0,2,0,0.2230757,0.35902864,0.3667736,0.12864491,0.94129336,0.30256727,0.2880078,0.2908442,0.51959574,0.88221896,0.99777496,0.5993929,0.88742363,0.7561947,-4.9165754,88.66522,14.044368,340.51500000000016,2.8743000000000007,0.6122967218843938,4.0,3.3822639224806164,0.7353040086132648,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4nccn4C)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6052631578947368,12.81,5,KNN | KNN | DT | LGBM | ET,0.9950627067050064,9.886958396958487,5.004937293294994,1.0821247610013094,0.2856941046208411,15.08606421468582,10.708067818652092,4.917875238998691,0.2856941046208411,3.3278543932951905,43.86167433946745,4.357914793941842,5.477835684055539,0.2856941046208411,3.849300000000003,-5.320987057375844,4.775435049552656e-06,Moderately Soluble,43.791748,44.12954,42.833454,0,2,0,0.09159046,0.4772246,0.59495366,0.088164344,0.96769655,0.26003367,0.58974135,0.702238,0.49329668,0.98487437,0.99989396,0.68162227,0.92078006,0.84596026,-4.997703,95.555046,12.847298,391.56300000000016,3.849300000000003,0.530687998094447,4.0,3.436093267165859,0.7293229703149046,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4ccc(S(C)(=O)=O)cc4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.6416666666666667,8.56,5,KNN | KNN | DT | LGBM | ET,1.001987144853746,10.045860540226556,4.9980128551462535,1.2005435450515876,0.1993337902359978,17.663620717502216,8.19926962839091,4.799456454948412,0.1993337902359978,6.454302502187014,39.01555362892428,4.408762226085857,5.190150683810968,0.1993337902359978,4.159500000000003,-6.122385313990621,7.544225931598205e-07,Poorly Soluble,43.683548,36.439373,46.628635,0,2,0,0.054365892,0.20944038,0.92428446,0.14003147,0.7235384,0.15182301,0.3353098,0.709523,0.06093368,0.9452675,0.9998113,0.8629034,0.9389931,0.8514986,-4.756651,99.12965,5.550719,479.6460000000002,4.159500000000003,0.4405679847345903,4.0,3.2573221441116065,0.7491864284320437,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)C4CCN(S(C)(=O)=O)CC4)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5271317829457365,11.99,5,KNN | KNN | DT | LGBM | ET,1.00266873484286,10.061639082444977,4.99733126515714,1.3467606820862463,0.5194239400570834,52.05140448235613,74.46965037319363,4.653239317913753,0.5194239400570834,2.1315217060118408,231.6496266560616,3.6351683954018714,5.671310240425637,0.5194239400570834,3.113800000000001,-5.31813184863552,4.80693391289263e-06,Moderately Soluble,53.787224,38.12173,32.723915,0,2,0,0.31616154,0.24403593,0.73378044,0.08857337,0.82302606,0.057588637,0.50884235,0.5654494,0.10447905,0.95930386,0.99987316,0.6975978,0.9640213,0.8462604,-4.8029013,92.88311,8.687255,486.6820000000004,3.113800000000001,0.4373908058147637,4.0,3.4226423364192984,0.7308175181756336,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN4CC(=CC=CC5=C3OCO5)C4=O)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5384615384615384,10.5,5,KNN | KNN | DT | LGBM | ET,1.0062778703675137,10.14560314264474,4.993722129632486,0.9925606858407512,0.1137614666954403,10.135844025049805,2.2391873301690195,5.007439314159249,0.1137614666954403,5.882855908158587,16.426050760297855,4.784466839436186,5.230411788882312,0.1137614666954403,4.154300000000004,-5.827069762393674,1.489121855124486e-06,Moderately Soluble,64.546074,50.24013,45.923748,0,2,1,0.26899844,0.14562388,0.7520101,0.047006804,0.7844542,0.76508963,0.9072315,0.9159831,0.31904596,0.98794353,0.9999979,0.46676517,0.9597025,0.81171495,-4.7354746,101.2224,7.559775,445.5630000000003,4.154300000000004,0.3871380865304492,4.0,5.635714977220851,0.4849205580865721,3,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN4CC(=CC=CC5=C3OCCO5)C4=O)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.5037037037037037,11.97,5,KNN | KNN | DT | LGBM | ET,1.0062778703675137,10.14560314264474,4.993722129632486,1.0102355596371306,0.1289956629496431,10.655762857889108,2.740354969887492,4.989764440362869,0.1289956629496431,5.720105781661875,18.32597370229406,4.736932940981569,5.24259593974417,0.1289956629496431,4.196800000000003,-5.949084463859035,1.1243862761855362e-06,Moderately Soluble,64.93473,53.350952,45.764137,0,2,1,0.19858351,0.10978053,0.76505995,0.040322397,0.75335294,0.66544974,0.89777374,0.9147825,0.19841129,0.98191035,0.999998,0.4733213,0.96197414,0.8331646,-4.7222805,101.56156,7.7684174,459.5900000000003,4.196800000000003,0.3753735561928148,4.0,5.61812004248524,0.4868755508349732,3,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c([nH]4)COCC5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.6048387096774194,12.45,5,KNN | KNN | DT | LGBM | ET,1.0062778703675137,10.14560314264474,4.993722129632486,1.1832052991046935,0.1893069296917506,16.921089135629792,8.446456197133193,4.816794700895306,0.1893069296917506,6.488789967356024,35.83000603370844,4.445753118699475,5.187836283091138,0.1893069296917506,4.156800000000003,-5.896881022372952,1.2679991944066256e-06,Moderately Soluble,58.116283,40.44735,51.027195,0,2,0,0.16739348,0.31791744,0.8115057,0.05834803,0.85506994,0.27690968,0.63677263,0.7426073,0.14549324,0.97078955,0.9999739,0.7445048,0.9698299,0.8791518,-4.8818293,101.272354,9.221395,446.5950000000003,4.156800000000003,0.5347786094423839,4.0,3.745305174009786,0.6949660917766904,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc5c(cn4)OCCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,0.6,12.93,5,KNN | KNN | DT | LGBM | ET,1.0116575537110457,10.272060147279108,4.9883424462889545,0.9287531034396406,0.1624425121551772,9.057461726377372,3.02274598685887,5.07124689656036,0.1624425121551772,4.077235337670395,17.666089537960914,4.752859572736212,5.389634220384506,0.1624425121551772,4.282000000000003,-5.999203673955625,1.0018352905669073e-06,Moderately Soluble,70.49878,70.921875,47.802155,0,2,0,0.057262637,0.58994853,0.72542155,0.08598967,0.97793406,0.55381465,0.7970761,0.85844344,0.59319234,0.9871379,0.99998885,0.7188651,0.96011627,0.9338301,-4.9760084,102.732544,9.271723,446.5950000000003,4.282000000000003,0.4673960186131829,4.0,3.5508670346362727,0.7165703294848587,2,0,0
CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4Br)OCO5)C3)C2)c1,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,0.8440366972477065,5.71,5,KNN | KNN | DT | LGBM | ET,1.0116575537110457,10.272060147279108,4.9883424462889545,0.8430780886786403,0.1657887849616257,7.502918300500804,2.911029463613915,5.156921911321359,0.1657887849616257,3.297099626455734,14.72394231129718,4.8319758927965735,5.481867929846146,0.1657887849616257,5.247200000000006,-7.228943635889066,5.9027768330480945e-08,Poorly Soluble,94.58248,78.00188,82.37129,0,2,0,0.11364168,0.27276102,0.81869495,0.046447884,0.92953956,0.3698967,0.84704113,0.9186934,0.3023296,0.99546224,0.99999714,0.59008676,0.95212793,0.9545315,-4.8684263,103.67357,9.334537,524.4590000000003,5.247200000000006,0.3820230508395207,2.0,3.471542248114748,0.7253841946539169,2,0,0
